id	ja	zh-TW	en	ko
10235	"野クルの部長である
あきちゃんの考え…
じっくり聞かせてもらうよ！"	"那就讓我仔細聽聽
身為野活組社長……
小明妳的想法吧！"	"What the captain of Outclub thinks?
I'm listening!"	"야클 부장인
아키의 생각이라…
천천히 들어보겠어!"
10236	"ウッドキャンドル
やりたいなー"	"好想來做做看
木頭蠟燭耶。"	I want to try a Swedish torch.	"우드 캔들
해보고 싶다~"
10237	薪　持ってくるよ	我再搬一些木柴過來。	I'll bring the firewood.	땔감 가져올게
10238	"おおっ
どんな料理になるのか
楽しみにしてるよーっ"	"哦哦
會變成怎麼樣的料理呢
我好期待喔──"	"Oooh, I wonder what kind of food
it will be. I'm excited!"	"오오
어떤 요리가 될지
기대할게~"
10239	"アシスタントが
必要な時は
声かけてなー"	"等妳需要人
幫忙的時候，
再叫我一聲啊──"	"If you need someone to assist,
just call loudly."	"어시스턴트가
필요할 때는
말해라~"
10240	"はーい　行く行く！
連れてってー"	"要──我要去我要去！
帶我一起去──"	"Me! I want to go!
Take me!"	"저요~ 나도 갈래!
데려가 줘~"
10241	"私も行きたい！
で　帰りにアイス食べへん？"	"我也想去！！
然後啊，回程路上要不要吃冰淇淋？"	"I want to go too! Shall we have ice
cream on the way back?"	"나도 가고 싶데이!
갔다 오면서 아이스크림 무까?"
10242	"大げさな…
まあ　夜更かしするなら
ほどほどに…な"	"也太誇張了……
算了，就算要熬夜
也不要太過頭喔……"	"You're exaggerating.
If you want to stay up, don't
stay up too late."	"뭘 거창하게 그래…
뭐, 밤 새울 생각이면
적당히 새라구…"
10243	"夜更かしするなら
付き合うよー
静かに　おしゃべりしよう"	"要熬夜的話
我陪妳喔──
我們小聲聊天吧。"	"If you're staying up, I'll keep you
company. We can chat quietly."	"밤을 새울 거면
같이 샐게~
조용히 수다 떨자"
10244	"楽しそうやなぁ
けど　足すべらせんように
気をつけな　あかんで"	"好像很好玩耶。
但是要小心
別滑倒了喔。"	"Looks like fun, but you better
take care not to slip."	"재미나 보인데이
그케도 발 안 미끄러지게
조심해야 된데이"
10245	"怪我しないように
みんなで気をつけあおう"	"大家要小心
別受傷了喔。"	"Be careful. Make sure you don't
hurt yourselves."	"다치지 않도록
모두 조심하자"
10246	"みんなの心配を
してくれるなんて
さすがです　ぶちょー！"	"會這樣子
擔心其他人
真不愧是社長呢──！"	"It's amazing how you can look after
everyone, Captain!"	"멤버 모두를
걱정해 주다니
역시 부장이야~!"
10247	"いろんな種類があるんだな
ひとつ　もらっとくよ"	"有很多不同的種類呢
那我就拿一個啦。"	"There are all sorts of different ones.
Here, I'll give you one."	"여러 종류가 있구나
하나 가져갈게"
10248	"フライパンでやーいたー
クッキー　だよー♪"	"這是我用平底鍋
烤出來的餅乾喔──♪"	"I made this with a frying pan.
It's a cookie! ♪"	"프라이팬으로 구운~
쿠키야~♪"
10249	"つーめたーい
紅茶も　めーしあーがれー♪"	"請──用──
冰──紅茶──喔──♪"	"So cold!
Thanks for the iced tea! ♪"	"차~가~운
홍차도 드~세~요~♪"
10250	"おぉ…　暑い中での
この冷たさ　ありがたい…！"	"哦哦……在這麼熱的時候
這份冰涼感真是太舒服了……！"	"Oooh... This coldness is heaven-sent
in this heat!"	"오오… 더위 속의 이 시원함
고마울 지경인데…!"
10251	"おぉー　これ
今話題の新商品やん
ありがとうなぁ"	"哦哦──這個不就是
現在最有話題的新商品嗎。
謝謝妳啊。"	"Ooh, this is the hot, new item.
Thanks!"	"오오~ 이거
지금 화제인 신상품이잖어
고맙데이"
10252	"ふっふっふ
小腹が空いたから
焼肉してるんだ"	"呵呵呵
因為我肚子有點餓
所以在烤肉喔。"	"Hehehe.
I'm feeling a bit peckish,
so yakiniku for me."	"후후훗
살짝 출출해서
고기 좀 구웠어"
10253	"千明も
好きな肉を焼いていいぞ"	"千明妳也可以
烤妳喜歡的肉喔。"	"Chiaki, you can grill whatever
you want too."	"치아키도
원하는 고기를 구워도 돼"
10254	"時折吹く　涼しい風が
そう思わせるんかもなぁ"	"可能是因為偶爾吹來的涼風
讓我這樣想的吧。"	"You'd think so with the occasional
breeze."	"때때로 부는 선선한 바람 때문에
그렇게 생각할지도 모른다"
10255	"なんだか
センチメンタルな気分にも
なっちゃうよねー"	"總覺得啊
變得有點感傷的情緒了呢。"	It feels somehow sentimental...	"왠지 모르게
센티멘탈한 기분이 드는 거 있지"
10256	"じゃあ　あきのために
みんなで幽霊とか妖怪に
変身しよかー"	"那就當是為了小明，
大家一起裝扮成
幽靈或妖怪吧──"	"Let's do this for Aki. We'll all
dress up as ghosts and stuff."	"그라모 아키를 위해
다 같이 유령이라든가 요괴로
변신해 보까~"
10257	"寝られなくなるほど
たっぷり
ビビらせてやろう"	"來好好地
嚇嚇她們吧
怕到不敢睡的程度。"	I'll scare you so much you can't sleep.	"잠이 안 올 정도로
잔뜩
쫄게 만들어주마~"
10258	肝試し　ダメ　絶対！！	試膽、不行、絕對！！	Courage tests are a huge no!	담력 시험! 안 돼! 절대!!
10259	怪談とかもいいんじゃない？	鬼故事什麼的也不錯啊？	Ghost stories are fun, right?	괴담 같은 것도 괜찮지 않아?
10260	"ねえねえ
星座を見つけてみない？
いいアプリがあるんだよー"	"欸欸，要不要
來找星座啊？
我剛好有不錯用的程式喔──"	"Hey, want to try finding
constellations? I have an app for it."	"있잖아
별자리 찾아볼래?
좋은 앱이 있어~"
10261	"…あっ　流れ星だっ
みんなでキャンプ！
いっぱいキャンプ…！"	"……啊，是流星
要跟大家一起露營！
要去更多地方露營……！"	"Oh, a shooting star!
I want to camp with everyone!
I want to camp lots!"	"…앗, 별똥별이다!
다 같이 캠핑하기를!
잔뜩 캠핑하기를…!"
10262	"はーい
じゃんじゃん　割ろう"	"好的──
繼續多砍一點吧。"	"Here you go.
Ta-da! All chopped."	"네~
팍팍 쪼개야지~"
10263	"みんなでやれば
あっという間に
終わりそうだね"	"欸欸，要不要
來找星座啊？
我剛好有不錯用的程式喔──"	"Hey, want to try finding
constellations? I have an app for it."	"있잖아
별자리 찾아볼래?
좋은 앱이 있어~"
10264	"飛び散るから
周り気をつけてな"	"這會到處噴
在旁邊要小心喔。"	It'll go everywhere, so be careful.	"사방에 흩날리니까
주위를 조심해"
10265	手伝うでー	我也來幫忙──	I'll help.	내도 도와주께
10266	"種類がたくさんあるみたいやし
いろいろ試してみたいわぁ"	"有好多好多種類耶，
想要各種都來試試看呢。"	"There are a lot of different kinds.
I want to try them all."	"종류가 많은 거 같으니
여러 가지 시도해보고 싶다"
10267	"香りに癒されるな
…おかわり　ある？"	"這香氣好療癒喔
……我可以續碗嗎？"	"The aroma heals my soul...
Is there any more?"	"향기에 치유되는걸
…한 잔 더 괜찮을까?"
10268	"わかった
おいもさんやろ"	"我知道了，
是地瓜對吧。"	"I know.
I'll have sweet potato."	"알았데이
고구마 말이제?"
10269	"ほっくほくに
仕上がってるといいねー"	"要是可以
弄得剛好又鬆又軟就好了──"	I hope it's roasted nicely!	"먹음직스럽게
완성되면 좋겠다~"
10270	"意外といい本揃ってるから
今度　図書室に来てみれば？"	"其實意外地有不少好書呢
下次要不要來圖書館看看？"	"There are a lot of really good books.
Why not check them out at the library
next time?"	"의외로 좋은 책들이 갖춰져 있으니
다음에 도서실에 와보는 건 어때?"
10271	"うんうん　いいんじゃないかな
読書のあき…　ちゃんだね？"	"嗯嗯，我覺得很不錯啊。
讀書之……小明？"	"Mhm, looks good.
It's the Aki the...academic, I guess?"	"응 응, 괜찮지 않을까?
독서의 가을… 이잖아?"
10272	"ふっくらツヤツヤ
おこめが　かがやいてる
やつだね"	"圓潤飽滿晶瑩剔透
米飯散發出光芒
就是指這個呢。"	"It's plump and glossy.
The rice looks like it's sparkling."	"몽실몽실 반들반들
반짝이는
쌀이네"
10273	"これは…　ついつい
食べ過ぎちゃいそうだな"	"這個……好像會讓人一不小心
就吃太多了呢。"	"Oh my god... I think I'm going
to eat too much."	"이건… 나도 모르게
과식해버릴 거 같아"
10274	ずーっと眺めてたくなるなぁ	讓人好想一～～直看下去喔。	I want to keep staring at it.	계속 바라보고 싶어진데이
10275	"空の色が変わっていくのって
神秘的だよね"	"天空逐漸變化的顏色，
看起來好有神秘色彩喔。"	"The changing colors of the sky looks
pretty magical, right?"	"하늘 색이 변해가는 풍경이
왠지 신비로워"
10276	"寒暖差があるから
気をつけないとな"	"溫差挺大的
得注意一下喔。"	"The temperature will drop,
so I should be prepared."	"일교차가 있으니까
조심해야 해"
10277	"余分にブランケット
持ってきたから　使ってね"	"我有多帶毛毯過來喔，
拿去用吧。"	"I brought an extra blanket,
feel free to use it."	"남는 블랭킷도
가져왔으니까 편하게 써"
10278	"もしよかったら　貸すよー
遠慮しないで　言ってね"	"如果不在意的話我可以借妳喔──
不要客氣喔。"	"If you want, I can lend it to you.
Don't be shy and just let me know."	"괜찮다면 내 거 빌려줄게~
사양할 필요 없어!"
10279	"さっき　リュックのポケットに
入れてた気ぃするから
見てみー"	"剛剛好像記得有放到
背包的口袋裡面。
妳看一下──"	"I think I just put it into my backpack.
Let's check..."	"아까 배낭 주머니에
넣은 거 같은데
살펴볼게~"
10280	"薪が…
朝露に濡れてる…だと…？"	"木柴……
竟然被露水弄濕了……？"	"The firewood...
It's wet with morning dew?"	"장작이…
아침 이슬에 젖었… 다고…?"
10281	"細かく割って
できるだけ　乾かそう！"	"把它切細切碎
然後盡可能曬乾！"	"Break it up, and dry it as much as
possible!"	"가늘게 쪼개고
최대한 바짝 말리자!"
10282	"もうちょっとだけ
このまま…スヤァ…"	"再一下下
保持這樣……呼嚕……"	"Just going to stay up a bit more...
Zzz..."	"조금만 더
이대로… 쿠울…"
10283	"それが人間の
サガっちゅーもんやな"	"這個就是
人的本性嘛。"	That's the saga of the humans...	"그게 인간의
본성이라는 기다"
10284	"キャンプファイヤーに
ならんようになー"	"要注意不要變成
營火喔──"	I hope this catches fire.	"캠프파이어가
되지 않게 조심하래이~"
10285	"安定した炎を育てるのも
焚き火の醍醐味…って
雑誌に書いてあったっけ"	"搭建出可以穩定燃燒
的篝火也是一種樂趣……
沒啦，雜誌上寫的啦。"	"I read in a magazine that raising
a stable campfire is one of the pleasures
of camping."	"안정된 불꽃을 만드는 것도
모닥불의 묘미… 라고
잡지에 쓰여있었지"
10286	"へぇ　さまになってるな
…明日の分まで　頼むぞ"	"嘿，還挺不賴的嘛
……那明天的分也拜託妳囉。"	"Hey, that looks better than I thought.
I'm relying on this for tomorrow."	"오, 각이 잘 잡혀있네
…내일 몫까지 부탁해"
10287	"はいはーい
あきちゃん　私も手伝うよ！"	"我來我來──
小明，我也會幫忙喔！"	"Me!
I'll help out, Aki-chan!"	"네, 네~
아키, 나도 도와줄게!"
10288	"顔が乾燥するから
これ　塗ったほうがいいぞ"	"臉會變得很乾燥
塗一些這個會比較好喔。"	"It will dry out your face,
so use this."	"얼굴이 건조해지니까
이걸 바르는 게 좋을 거야"
10289	足が根張りそうやあ	都開始想在這裡住下來了呢。	I can't move.	발이 꿈쩍도 안 할 기 같다
10290	持って歩ければいいのにねえ	要是可以帶著走就好了呢。	I wish I could carry it around.	들고 다닐 수 있으면 좋을 텐데
10291	焚き火はキャンプの醍醐味だね	升營火才是露營的樂趣呢。	Campfires are the best part of camping.	모닥불은 캠핑의 진미구나
10292	"どうぞどうぞー
暗くなってきたから　気をつけてね"	"請吧請吧──
現在天色變暗了，要小心一點喔。"	"Take it, take it!
It's getting dark so you need to
be careful."	"마음껏 쓰세요~
어두워졌으니 조심해"
10293	"ヘッドライトもあるけど
よかったら使う？"	"我還有頭燈喔，
妳要用嗎？"	"I have a headlight too.
Feel free to use it."	"헤드라이트도 있긴 한데
괜찮으면 이거 쓸래?"
10294	ゆっくりＵＦＯだ！	是慢吞吞飛碟！	A laid-back UFO!	느긋한 UFO다!
10295	"たぶんだけど
人工衛星だろ"	"我猜可能是
人工衛星吧。"	"I'm not sure, but I think it's
just a satellite."	"내 추측이지만
인공위성이겠지"
10296	"おいしかったねー
ぽっかぽか　あったまったよ"	"很好吃耶──
熱騰騰的，身子都暖起來了。"	"It was so good.
It warmed me right up."	"맛있었어~
몸도 따끈따끈해졌어"
10297	"まだ終わりじゃないで！
今日の〆はなんと…お餅やー！"	"還沒完呢！
今天的收尾……是年糕喔──！"	"We're not done yet! To use up
the sauce, we have...mochi!"	"아직 안 끝났다!
오늘의 마무리는 바로바로… 떡이데이!"
10298	"気になっとるのがあるで
こないだ見た
雑誌に載ってて…"	"有個讓我很在意的。
前陣子
刊在雜誌上的啊……"	"I saw something I was interested
in the other day in a magazine..."	"관심 가는 거 하나 있대이
지난번에 봤던
잡지에 실린 긴데…"
10299	"なになに
気になるー教えて教えて！"	"什麼什麼
很讓人在意耶──跟我說跟我說！"	"What is it?
Tell me! I want to know!"	"뭐야 뭐야~
궁금해~ 알려줘 알려줘!"
10300	"やればやるほど
いろんなところで
キャンプしてみたくなるよな"	"露營過幾次後啊
反而會更想
到更多地方去露營呢。"	"The more I camp, the more places
I want to go."	"하면 할수록
다양한 곳에서
캠핑해보고 싶어지는걸"
10301	"いつか
全世界を股にかけて
キャンプしてみたいものだね"	"總有一天
想要到世界各地
去露營看看呢。"	"Someday, I want to travel around the
world and go camping."	"언젠가
전 세계를 돌아다니며
캠핑해 보고 싶어"
10302	"わぁー！
試飲させてほしいなー"	"哇──！
好想試喝看看喔──"	Wow! I want to taste it!	"와아~!
나도 시음해 보고 싶어~"
10303	"私もー
ちょうど喉乾いてたんだ"	"剛好──
我也有點口渴了。"	"For me too, please.
I was just getting thirsty."	"나도~
마침 목이 말랐어"
10304	"ありがとう！
私も食べてもらえるのを
楽しみにしてるよー"	"謝謝！
我也很期待
能讓妳吃吃看喔──"	"Thank you! I'm looking forward to
eating this!"	"고마워!
나도 맛있게 먹어주는 모습
기대하고 있을게~"
10305	"ありがとう
千明のことも
実は　頼りにしてんだぞ"	"謝謝妳。
其實我也很
依賴千明的幫忙喔。"	"Thanks.
You've been a great help, too,
Chiaki."	"고마워
실은 나도
치아키를 믿고 있었어"
10306	"ありがとう
祝ってくれて　嬉しいわぁ
みんなで切り分けて　食べよか"	"謝謝，
很高興能幫我慶祝呢。
大家一起切來吃吧。"	"Thank you!
I'm happy you're celebrating with
me. Let's cut the cake!"	"고맙데이
축하해줘서 기쁘다
다 같이 노나묵자"
10307	"どれどれ…
『本日の主役』だって！
あははー　ありがとう！"	"我看看喔……
竟然是『今天的主角』耶！
啊哈哈──謝謝啦！"	"Let's see what it is...
""Today's Leading Role""!
Ahaha, thanks!"	"어디 보자…
""오늘의 주역""이래!
아하하~ 고마워!"
10308	"せやな
キャンプ運に恵まれるように…
って　初詣でお願いしよか"	"對了，
去新年參拜的時候……
就許希望露營的運氣能變好吧。"	"Yup. I hope we're blessed with lots
of camping... Maybe I should go
ask for that at the shrine?"	"그렇제
캠핑 운이 좋기를…
라고 첫 참배 때 기도해 보재이"
10309	"今年は
どんなキャンプができるかな？
たのしみだねぃ"	"今年啊
不知道能去怎麼樣的露營耶？
好讓人期待喔。"	"I wonder what kind of camping I'll
do this year? I can't wait."	"올해는
어떤 캠핑을 할 수 있을까?
기대돼~"
10310	"板チョコを溶かして
パンとカットフルーツにつけて
チョコフォンデュしよう！"	"把巧克力融化，
然後準備麵包跟水果切片，
就可以吃巧克力鍋囉！"	"Melt the chocolate, cut up bread and
fruit, and now we have our chocolate
fondue!"	"판초콜릿을 녹여서
빵과 자른 과일에 묻히고
초코 퐁듀로 먹자!"
10311	"私は懐かしい感じの
コインチョコを配るよ"	"我打算發會讓人
覺得懷念的金幣巧克力。"	"I'll give out these nostalgic
coin chocolates."	"나는 그리운 느낌이 드는
동전 초콜릿을 나눠줄게"
10312	"…とりあえず
スマホの待ち受けを
富士山にしてみるか"	"……總之啊
智慧手機的待機畫面
就先放富士山好了。"	"For now, I'll just put this picture
of Mount Fuji as my wallpaper."	"…일단
스마트폰 대기 화면을
후지산으로 해볼까"
10313	"みんなが
ふじさんへの愛を
再確認する日なんだよー"	"這是個讓大家
再度確認對富士山的愛
的日子唷──"	"Today is for reaffirming your love
for Mount Fuji!"	"모두가
후지산을 향한 사랑을
다시 확인하는 날이야~"
10314	"ピザシートの上に
チョコソースを塗って
マシュマロをのせて焼こう！"	"在披薩餅皮上
塗滿巧克力醬
再放棉花糖後拿去烤！"	"I'm going to spread chocolate sauce
on this pizza dough and sprinkle
it with marshmallows!"	"피자 생지 위에
초코 소스를 바르고
마시멜로를 올려서 굽자!"
10315	"あったかいココアに浮かべると
ふわふわ幸せの味だよねー"	"把這放到熱可可上
那可是能讓人飄浮起來的幸福口味啊──"	"If you put it in hot chocolate, it
tastes like fluffy happiness."	"따뜻한 코코아에 띄웠더니
폭신폭신한 행복의 맛이 느껴져~"
10316	"ちゃんと用意しとるでー
はい　アメちゃん
みんなも　食べてなー"	"我有準備了喔──
妳看，是糖果，
大家也來吃吧──"	"I prepared lots of candy.
Please have some, everyone."	"제대로 준비했데이
자, 사탕이다
니들도 무라~"
10317	"いろんな味のグミを
持ってきたから
食べ比べできるぞ"	"我帶了很多種口味
的軟糖過來了
可以邊吃邊比較喔。"	"I brought a lot of different gummy
flavors. You can try them to see which
one you like."	"다양한 맛의 젤리를
가져왔으니
먹으면서 비교해볼 수 있어"
10318	"ツリー飾るの？
…手伝うよ"	"妳要裝飾聖誕樹？
……那我也來幫忙吧。"	"You want to decorate the tree?
I can help."	"트리 장식하게?
…도와줄게"
10319	"あきちゃん
気合が入ってるねぃ
私も準備　がんばるよー"	"小明她
很有幹勁呢
我也要加油做準備囉──"	"Aki-chan is raring to go.
Alright, I'll give it my all too!"	"아키
기합이 들어갔네~
나도 열심히 준비할게~"
10320	"メリークリスマス！
モクテル　私も飲みたいな"	"聖誕快樂！
我也想喝無酒精調酒耶。"	"Merry Christmas!
I'd love one of your mocktails!"	"메리 크리스마스!
나도 무알콜 칵테일 마시고 싶다"
10321	"クリスマスの雰囲気に
合いそうやね"	"好像會跟聖誕節
的氣氛很搭呢。"	It really fits the Christmas theme.	"크리스마스 분위기에
어울려 보인데이"
10322	"年越しそばだね！
天ぷらも作っちゃおう"	"是跨年蕎麥麵哦！
我還要做一些天婦羅。"	"We have to have soba on New Year's Eve!
I'll make tempura to go with it."	"해넘이 소바구나!
튀김도 만들자"
10323	"キャンプを長く楽しめるように
…って祈りを込めての
年越しそばやなぁ"	"這個跨年蕎麥麵裡可是注入了
希望能長長久久地享受
露營樂趣的願望哦。"	"I prayed to the New Year's Ever soba...
Please bless me with a lot of
fun camping trips for years to come."	"캠핑을 오래 즐길 수 있기를
…이라는 기원을 담은
해넘이 소바다 아이가"
10324	"ほんまや
みんなで見に行こー"	"真的耶，
大家一起去看吧──"	Yeah, let's all go together.	"참말이가
다 같이 보러가재이~"
10325	楽しみだねー	好期待喔──	I can't wait.	기대된다~
10326	"誰に言ってるんだ？
でもまぁ…キャンプ三昧
楽しい一年だったよな"	"妳以為我是誰啊？
不過也是啦……時不時就去露營
今年過得很開心呢。"	"You're saying that about who?
But camping was a lot of fun
this year."	"누구한테 하는 말이야?
뭐 그래도… 캠핑 삼매경으로
재밌는 일 년이었어"
10327	"私　もっともっと
キャンプが好きになったよ"	"我又更加更加
愛上露營了耶。"	"I'm falling more and more
in love with camping."	"나, 캠핑이
더더욱 좋아졌어"
10328	"ほんとだねぃ
ひなたぼっこ
いやされるなー"	"真的耶
曬太陽好舒服喔──"	"It's really true.
Basking in the sun is healing."	"진짜네~
일광욕, 마음까지 치유돼~"
10329	"はあー
リラックスして
のんびりしようぜ"	"呼啊──
一起放輕鬆
悠哉一下吧。"	"Ah...
Let's relax and take it easy."	"하아~
마음 푹 놓고
느긋하게 지내자고"
10330	"どんな獣の皮だろう…
結構な大きさが必要だよな
…もしかして　クマとか？"	"這是什麼動物的皮啊……
需要挺大一片的話
……該不會是熊吧？"	"I wonder what kind of animal was used?
It needs to be pretty big, so
maybe a bear or something?"	"어떤 동물의 가죽일까…
만들려면 꽤나 커야 할 텐데
…설마 곰인가?"
10331	"支柱にはマンモスの骨を
使ってたとかって
聞いたことある気がするよ"	"我好像聽說
這些支柱裡面
有用猛瑪象的化石喔。"	"I heard they used to use mammoth
bones as the poles."	"버팀목으로는 매머드의
뼈를 사용했다고
들은 적이 있는 거 같아"
10332	"はい　日焼け止め
きちんと対策しないとな"	"來，防曬乳給妳
要確實做好防曬才行哪。"	"Here. You have to protect yourself
properly against the sun."	"자, 자외선 차단제
대비도 제대로 해야지"
10333	"どんどん
気温も上がりそうだね"	"氣溫也開始
漸漸升高了耶。"	It's getting warmer.	"점점
기온도 오르는 거 같네"
10334	"なんだろう…
あっ　もしかして
あんこが変わった味なの？"	"怎麼說呢……
啊，該不會這裡面
包的是很怪的餡吧？"	"I wonder what it is...
Oh, maybe it's the red bean
that changes the flavor?"	"뭐지…
앗, 혹시
팥소가 특이한 맛이야?"
10335	"わかった！　実は
イヌ子んちのおばあちゃんの
手作り…　なわけないかー"	"我知道了！其實是
犬子的奶奶
親手做的……應該不可能啦──"	"I know! We can get your grandma to
make it, Inuko! Just kidding.
Of course not."	"알았다! 사실은
이누코네 할머니가
손수 만드신… 건 아니겠지~"
10336	"今日は晩ごはん
ちょっと多めに食べられそうかも"	"今天感覺晚餐
可以吃得比平常還要多喔。"	"I think I can eat more than usual
tonight."	"오늘은 저녁밥을 조금 더
많이 먹을 수 있을 것 같아"
10337	"シメの無限アレンジ
いろいろ試せそうだねぃ"	"收尾的無限種翻新食譜
還有很多東西可以試試看呢。"	"Using up the remaining sauce at
the end of a meal create infinite
possibilities."	"마무리 무한 어레인지
이것저것 해볼 만할 것 같아"
10338	"ちょうどいいや
試したい料理あるんだよ"	"剛剛好，
我有想試著做做看的料理喔。"	"Perfect.
There's a dish I want to try."	"마침 잘 됐어
시도해 보고 싶은 요리가 있거든"
10339	そろそろ夕飯の準備するか	差不多該準備晚飯了吧。	I guess I'll start making dinner.	슬슬 저녁 식사를 준비해볼까
10340	"まだ衣がサクサクで…
…めちゃくちゃ…うまい…！"	"麵衣炸得又酥又脆……
……真的是有夠……好吃的啦……！"	"The batter is still crispy...
It's so good!"	"아직 튀김옷이 바삭바삭해서…
…진짜… 맛있어…!"
10341	"んま～！
この素朴な甘さが
めちゃくちゃ　うまい！"	"好好吃～～！
這股天然的甜味
真的是有夠好吃！"	"Yum! This kind of sweetness is
really good!"	"맛있다~!
이 소박한 단맛이
엄청나게 좋네!"
10342	"そう言ってもらえると
嬉しいよ"	"能聽到妳那樣說
我好高興喔。"	"Hearing you say that makes me
happy."	"그렇게 말해주니
기쁜걸"
10343	"おかわり
まだまだ　あるからな！"	"還有很多，
想要多吃幾碗都可以喔！"	"Seconds!
There's lots more left!"	"더 먹을 양도
아직 많이 있다구!"
10344	"いっぱい動いて
疲れたもんねー
私もぐっすり　眠れそうだよ"	"今天活動了一整天
應該很累了吧──
我應該也可以睡得很沉耶。"	"I moved around a lot, so now I'm
pooped. I think I will sleep
really well tonight."	"잔뜩 움직였더니
피곤해졌어~
나도 푹 잘 수 있을 거 같아"
10345	"ふわぁぁあ…
ひと足お先に
シュラフに潜り込もうかな"	"呼哇啊啊啊……
那我就先一步
鑽回睡袋裡面去啦。"	"*yawn*...
I think I'll turn myself in early."	"후와아암…
조금 일찍
침낭 속에 들어갈까"
10346	行って　さっぱりしたい…！	好想去泡溫泉洗個清爽喔……！	I want to go refresh myself!	가서 개운해지고 싶어…!
10347	"お風呂の帰りに
かき氷食べたいなー"	"洗完澡回家路上啊
會想要吃刨冰呢──"	"I want to eat shaved ice after
a nice, hot bath."	"목욕하고 오는 길에
빙수도 먹고 싶다~"
10348	"おっ　賛成！
マイナスイオンが
出てるといいな"	"哦，我贊成！
要是會釋放
負離子就好了耶。"	"Agreed!
I hope all the toxins come out."	"오, 찬성!
음이온이
나오면 좋겠는데"
10349	"タオルとサンダルと…
うん　準備ばっちりだよ！"	"毛巾跟拖鞋和……
嗯，我準備好了！"	"Towel, sandals...
I'm all ready!"	"수건하고 샌들하고…
응, 준비는 완벽해!"
10350	"うはー
めっちゃうめぇ！"	"唔哇──
超好吃的！"	Wow, this is way too good!	"으하~
완전 맛있네!"
10351	"レモンの香り…
食べやすくて助かる"	"檸檬的香氣……
能讓人增添食慾呢。"	"The fragrance of lemon makes eating
much easier."	"레몬 향기…
먹기도 편하고 좋네"
10352	"わぁー　ありがとう！
いろんな味があって
迷っちゃうねぃ"	"哇──謝謝妳！
有好多種口味喔
好難選耶。"	"Yay, thanks!
There's so many flavors, I can't
decide!"	"와~ 고마워!
맛이 다양해서
고민되네~"
10353	"あっついから　助かるよー
私　このレモン味
もらってもいいかな？"	"實在太熱了呢，謝謝啦──
那我可以選
這個檸檬口味的嗎？"	"Thanks, it's so hot out here.
Can I get the lemon flavor?"	"마침 더웠는데 고마워~
나는 이 레몬맛을
가져가도 될까?"
10354	"おっしゃー　肉　肉♪
何焼こっかなー"	"好耶，是肉肉♪
要烤什麼好呢──"	"Alright! All the meat, meat, meat! ♪
What should we grill?"	"으쌰~ 고기 고기♪
뭘 구워볼까~"
10355	腹減ったー…	肚子餓了──……	I'm hungry...	배고파…
10356	"風が少し出てきたみたいだね
念のため　羽織るものも
用意しておかなくちゃ"	"風開始大起來了
得準備一些可以披搭的
以防萬一呢。"	"It looks like it's getting windier.
I need to prepare some appropriate
clothing."	"바람이 조금 부는 거 같아
혹시 모르니 겉옷도
준비해야겠어"
10357	"これくらいの気温が
過ごしやすいよね"	"這個氣溫
待起來好舒服喔。"	"This kind of temperature is quite
comfortable."	"이 정도 기온이
지내기가 좋지~"
10358	ゲームとかどうかな？	那要不要玩遊戲啊？	Want to play some games?	게임 같은 건 어때?
10359	はいっ　トランプあります！！	有，我有帶撲克牌來！！	I have cards!	자, 트럼프가 있습니다!!
10360	いいよ　何する？	好啊，要做什麼？	Sure, what should I do?	좋아, 뭘 할까?
10361	"あたし　この前おもしろそうなの
見つけたんだよ"	"我啊，之前找到了
很有趣的東西喔。"	"I found something interesting
the other day."	"나, 지난 번에 재밌어 보이는 걸
발견했거든"
10362	"首が痛くならないように
あとでみんなで
寝っ転がって見てみない？"	"等等大家要不要
一起躺著看啊？
這樣脖子才不會痠呢。"	"Shall we look at it together later so
you don't strain your neck?"	"목 안 아프게 나중에
다 같이 누워서
올려다볼까?"
10363	"流れ星こないかなー
お願いしたいこと
いっぱいあるから　頼む…！"	"天上有沒有流星啊──
我有好多願望想要許耶
拜託了啦……！"	"I wonder if I will see a shooting
star... I have tons of wishes to make!"	"별똥별 안 쏟아질까~
빌고 싶은 소원이
잔뜩 있으니 좀 부탁할게…!"
10364	"紅葉がきれいだから
写真撮りに行きたいな"	"現在楓葉很漂亮呢，
好想去拍照喔。"	"The changing leaves are so beautiful.
I want to go take some photos."	"단풍이 예뻐서
사진 찍으러 가고 싶어"
10365	"ちょっと遠くまで
みんなでハイキング…
ってのもいいな！"	"大家一起健行
到遠一點的地方……
好像也不錯呢！"	"It's a bit far, but it'd be fun to
go hiking with everyone!"	"조금 먼 곳까지
다 같이 하이킹…
그것도 좋겠는데!"
10366	じっくり料理も楽しそう	好好地來享受這些料理吧。	Slow-cooking seems fun.	여유로운 요리도 재밌겠다
10367	任せるよ	交給妳啦。	Leave it to me.	맡겨 달라고
10368	"だねぇ…はい　マシュマロ
トッピングすると
さらにおいしくなるよ！"	"對啊……來
只要加上棉花糖
就會變得更好吃喔！"	"Right? Here, if you add this on top
of the marshmallow, it'll be
even more delicious!"	"그러게… 자, 마시멜로
토핑하면
더 맛있어질 거야!"
