id	ja	zh-TW	en	ko
708	詳しくはヘルプを確認してみてね	詳細可以去幫助裡面看看唷。	Help is always available at the menu!	자세한 건 도움말을 확인해 봐~
709	詳しくはヘルプを確認するといいみたい	細節就去幫助裡面確認看看。	If you need more help, check out the menu.	자세한 건 도움말을 확인해보면 된대
710	"詳しいことは
ヘルプで確認してくれな"	"細節就到
幫助裡面去確認吧。"	"Don't be afraid to check the menu for
more help!"	"자세한 내용은
도움말에서 확인해 줘"
711	詳しいことはヘルプで確認してなー	細節就到幫助裡面去確認吧──	The help menu has more information!	자세한 내용은 도움말을 확인하래이~
712	詳しくはヘルプを確認してね	細節就去幫助做確認吧。	More details can be found in the Help menu!	자세한 건 도움말에서 확인해~
713		#N/A	#N/A	#N/A
714	"ここはプレゼントボックス！
もらったものを受け取る場所だよ"	"這裡就是禮物箱！
是用來領取發送東西的地方喔。"	"This is the Gift Box!
Items you receive will appear here."	"여기는 선물 박스!
받은 선물을 수령할 수 있는 곳이야"
715	"一括で受け取ったり　種類ごとに
受けとったりもできるみたい"	"這裡還可以分成一次領取
或是按種類個別領取的樣子喔。"	"You can collect them all at once
or individually."	"한 번에 받거나 종류별로
받을 수도 있다고 하더라"
716	"期限付きのプレゼントも
あるから注意してね！"	"有些禮物是有期限的，
要特別注意喔！"	"Be careful, though!
These gifts can expire!"	"기간 한정 선물도 있으니
놓치지 말고 꼭 받아야 돼!"
717	"プロフィールでは
プレイヤーの情報を確認できるんだ"	"可以在個人資料裡
確認玩家的情報。"	"You can check the information of
the player in their profile."	"프로필에서는
플레이어 정보를 확인할 수 있어"
718	"記念撮影で撮った写真とか
称号とかを自由に飾れるんだって"	"可以把拍的紀念照跟
稱號什麼的自由地拿來裝飾耶。"	"Display whatever photo or
title you want."	"기념 촬영으로 찍은 사진이나
칭호 같은 걸 자유롭게 장식할 수 있대"
719	ここは　やる事リストだな	這裡就是要事清單。	This is the To-Do List.	여기는 할일 리스트군
720	"決められた　やる事を達成すると
報酬がもらえるんやでー"	"達成一些既定事項或要事
就可以拿到報酬喔──"	"If you accomplish these tasks,
you will receive a reward."	"정해진 할 일을 달성하면
보상을 받을 수 있다카대~"
721	"日ごと　週ごとに期限が決まってる
のもあるから注意しろよー"	"有分成當日或是當週期限的，
要小心喔──"	"Keep in mind that these tasks have
daily or weekly deadlines."	"하루나 주 단위로 기한이 정해진 것도
있으니까 조심하라구~"
722	"ここでは持ってるコスチュームや
サポートカードを強化したり…"	"這裡能夠強化
持有的服裝輔助卡……"	"Here you can enhance the costumes
and support cards you have."	"여기서는 갖고 있는 코스튬과
서포트 카드를 강화하거나…"
723	"料理やギアを
確認したりできるぞ！"	"還能確認
料理跟用品喔！"	"You can check what kind of cooking
gear you have!"	"요리나 기어를
확인할 수 있어!"
724	"持ってるコスチュームの一覧は
ここで見ればええんやね"	"可以從這裡
看看全部持有的服裝喔。"	"A list of costumes you have
can be found here."	"갖고 있는 코스튬 목록은
여기서 보면 된데이"
725	"アイコンをタップすると
詳細も見れるみたいやで"	"點下圖示
就可以看詳細內容喔。"	"Tap on the icon
to see the details."	"아이콘을 탭하면
상세 정보도 나온다카대"
726	"ここでは強化素材を使ってコスチュ
ームをレベルアップできるで"	"在這裡可以使用強化素材
來提升服裝的等級喔。"	"Here you can use materials to
level up your costume."	"여기선 강화 소재를 사용해 코스튬을
레벨 업 할 수 있데이"
727	"コスチュームのレベルに応じて
必要な素材が違うから注意してな"	"依照服裝等級不同
需要的素材也不一樣，這點要注意喔。"	"The materials needed may change
depending on the level of the costume."	"코스튬 레벨에 따라서
필요한 소재가 다르니께 조심하래이~"
728	"コスチュームのレベル上限を
解放できるのが限界突破や"	"能夠解放服裝的等級上限的功能，
就是突破極限喔。"	"You can also breakthrough the level
limit of your costumes."	"한계 돌파로 코스튬 레벨 상한을
해방할 수 있데이"
729	"解放できるレベルの上限はコスチュ
ームのレアリティ次第なんやて"	"能解放多少等級得看
服裝本身的稀有度喔。"	"The amount of times you can
breakthrough depends on the rarity."	"해방 가능한 레벨 상한은 코스튬의
레어리티에 따라 다르다카대"
730	"コスチュームは素材を使って
ランクアップすることもできるんや"	"可以花費素材
來提升服裝的階級喔。"	"You can also increase the costume
rank with materials."	"코스튬은 소재를 사용해
랭크 업 할 수도 있데이"
731	"ランクアップすると　キャンプ
スキルが増えたりするみたいやで"	"提升階級後
露營技能也會變強的樣子喔。"	"Your camping skills will increase
when you rank up."	"랭크 업을 하면 캠핑 스킬이
늘어나는 경우도 있다카대"
732	"ここは　手に入れた
サポートカードの一覧だね"	"這裡可以看所有
獲得的輔助卡喔。"	"Here is the list of support cards
you currently have."	"여기는 획득한
서포트 카드 목록이야"
733	"アイコンをタップすると
カードの詳細が見られるみたいだよ"	"點下圖示
就可以看卡片的詳細資訊喔。"	"Tap on the icons to check
the details of the card."	"아이콘을 탭하면
카드의 상세 정보도 확인할 수 있대"
734	"ここでは強化素材を使ってサポート
カードをレベルアップできるよ"	"在這裡可以拿強化素材
來提升輔助卡的等級喔。"	"Here is where you can enhance your
support cards using materials."	"여기서는 강화 소재를 사용해 서포트
카드를 레벨 업할 수 있어"
735	"サポートカードのレベルに応じて
必要な素材が違うから注意してね"	"要注意的是
輔助卡等級不同的話需要的素材也不一樣喔。"	"The materials needed may differ
depending on the level of the card."	"서포트 카드의 레벨에 따라서
필요한 소재가 다르니 조심해"
736	"限界突破ではサポートカードの
レベル上限を解放できるよ"	"使用突破極限
就可以解放輔助卡的等級上限喔。"	"You are also able to breakthrough
the level limit of your support cards."	"한계 돌파에서는 서포트 카드의
레벨 상한을 해방할 수 있어"
737	"カードのレアリティによって解放
できるレベルの上限は違うんだって"	"依照卡片稀有度的不同，
可以解放的上限也不一樣喔。"	"How many times you can do that
depends on the rarity of the card."	"카드 레어리티에 따라 해방 가능한
레벨 상한이 다르대"
738	"サポートカードは素材を使って
ランクアップすることもできるよ"	"可以把素材拿來
提升輔助卡的階級喔。"	"Support cards can increase their
ranks with materials."	"서포트 카드는 소재를 사용해
랭크 업 할 수도 있어"
739	"ランクアップするとサポート効果が
増えたりするらしいよ"	"提升階級後
輔助卡的效果也會變強喔。"	"Their effects also increase as you
raise their rank."	"랭크 업을 하면 서포트 효과가
늘어난다는 모양이야"
740	"持ってるギアの一覧は
ここで見られるぞ"	"這裡可以看
全部持有的用品喔。"	"You can see the list of gear you have
right now."	"갖고 있는 기어 목록은
여기서 볼 수 있어"
741	"ギアの詳細を確認したかったら
アイコンをタップしてみて"	"想看用品的詳細資訊的話
就點點看圖示吧。"	"If you want to check the details,
click on the icon."	"기어의 상세 정보를 확인하려면
아이콘을 탭 해봐"
742	"ここではギアの愛着度を
アップできるんだ"	"這裡可以用來提升
對用品的好感度。"	"You can increase fondness for
your gear here."	"여기서는 기어의 애착도를
높일 수 있어"
743	"愛着度が高いと　クラフトしたとき
いいものができやすいんだって"	"好感度越高的話
就越容易製作出好東西喔。"	"A higher fondness level makes it
easier to craft good items."	"애착도가 높으면 제작했을 때
좋은 물건이 만들어질 확률이 높대"
744	"持ってるギアは売却して
ユールにすることもできるみたい"	"可以把持有的用品賣掉
換成YURU的樣子耶。"	"You can sell the gear
you make for Yuru."	"갖고 있는 기어는 판매해서
유르로 교환할 수도 있다더라"
745	"売却しても設計図は
減らないから安心して"	"就算賣掉，設計圖
也不會變少，放心吧。"	"The blueprint won't disappear
even if you sell it, though."	"판매해도 설계도는
소모되지 않으니 안심해"
746	"ここでは　作った料理の
一覧が見られるよ！"	"這裡可以看到
全部作過的料理喔！"	"Here is the list of all the food
you have made!"	"여기서는 만든 요리들의
목록을 볼 수 있어!"
747	"料理の詳細はアイコンを
タップして確認してね！"	"料理的詳細內容
就點那個圖示來確認吧！"	"Please tap the icon to check
the details!"	"요리의 상세 정보는 아이콘을
탭 해서 확인해 봐!"
748	"ここでは　料理の愛着度を
アップすることができるよ"	"這裡可以提升
對料理的好感度喔。"	"You can increase your fondness
for your cooking here."	"여기서는 요리의 애착도를
높일 수 있어"
749	"愛着度が高いとキャンプでつくった
ときの効果があがるんだって！"	"好感度越高的話
露營的時候作出來的效果也會越高耶！"	"When your fondness is high, it'll be
easier to get good results!"	"애착도가 높으면 캠핑에서
만들었을 때의 효과가 올라간대!"
750	"作った料理はユールで買い取って
もらうこともできるよ！"	"也可以把作好的料理
拿去換成YURU喔！"	"You can also sell the food you've
made for Yuru."	"만든 요리는 판매해서
유르로 바꿀 수도 있어!"
751	"ちなみに　料理を売却しても
レシピは無くならないからね！"	"順便一提，就算把料理賣掉
食譜也不會消失喔！"	"Even if you sell the food,
the recipe will stay!"	"참고로 요리를 판매해도
레시피는 사라지지 않아!"
752	"これまでのお話を振り返るなら
アルバムだね！"	"如果想要回顧至今為止的故事
那就是相簿啦！"	"This album allows you to look
back at the story so far!"	"지금까지의 이야기를 돌아보고 싶다면
앨범을 살펴봐!"
753	"期間限定のイベントストーリーも
一度見たやつなら見返せるよ！"	"就算是期間限定的活動故事
只要看過一次就可以回顧喔！"	"Even limited time events can be reviewed as long as
you've already seen the story once!"	"기간 한정 이벤트 스토리도
본 적이 있다면 다시 볼 수 있어!"
754	"ステップを進めて報酬ゲーット！
それが野外活動計画だー！"	"依序照著階段發展，然後拿到報酬──！
這就是野外活動計畫喔──！"	"Complete each step to get rewards!
That's the Outdoor Activity Plans!"	"스텝을 진행해서 보상 획득!
그것이 야외활동 계획이다~!"
755	"ステップはゲームの各所で野外活動
ポイントを集めると進んでいくよ！"	"在遊戲內各種地方蒐集
野外活動點數，就可以讓階段發展下去哦！"	"You will advance through the steps as
you collect points throughout the game!"	"스텝은 게임 속 각지에서 야외활동
포인트를 모으면 진행할 수 있어!"
756	"あとステップの内容は一定期間で
切り替わるから注意するんだぞー"	"只是要注意的是
階段的內容會每過一段時間就切換掉喔──"	"Also, be aware that the contents of
the steps may change after some time."	"그리고 스텝 내용은 일정 기간마다
바뀌니까 주의하도록~"
757	"ここでは持ってるアイテムを
一覧で確認できるんだ"	"這裡可以看看
全部持有的道具喔。"	"This is where you can check for the
list of items you have."	"여기서는 가진 아이템을
목록으로 확인할 수 있어"
758	"一部のアイテムはここから
売却することもできるぞー"	"一部份的道具
可以從這裡賣掉喔──"	"You can also sell some of your items here.
"	"일부 아이템은 여기서
판매하는 것도 가능하지~"
759	"獲得済みのコスチュームは
ここで確認できるんだねー"	"已經獲得的服裝
也可以從這裡確認唷──"	"Here is where you can see what costumes
you have."	"이미 획득한 코스튬은
여기서 확인할 수 있어~"
760	"この画面で試着してるみんなを
タップしても詳細が見られるよ"	"點下在這個畫面中正在試穿
衣服的大家，就可以看詳細內容喔。"	"You can also see the details by tapping
on the characters trying them on."	"이 화면에서 시착 중인 모두를
탭 해도 상세 정보를 볼 수 있어"
761	"入手済みのサポートカードを確認
するなら　サポートカード図鑑！"	"想確認拿到手的輔助卡的話
就要去輔助卡圖鑑！"	"Check out your support cards
in the Support Card Picture Book."	"이미 획득한 서포트 카드를
확인하려면 서포트 카드 도감!"
762	"この画面に貼ってある写真を
タップしても詳細が見られるよ！"	"點下貼在畫面上的照片
就可以看詳細內容喔！"	"Tap on the photos on the screen to
see more details!"	"이 화면에 붙어 있는 사진을
탭 해도 상세 정보를 볼 수 있어!"
763	"これまでに手に入れたギアは
ここで確認できるぞ！"	"目前為止拿到的用品
都可以在這裡確認喔！"	"You can see all the gear you have
right here!"	"지금까지 획득한 기어는
여기서 확인할 수 있다!"
764	"この画面に置いてあるギアをタップ
しても詳細は確認できるからな"	"點下放在這個畫面中的用品
就可以看詳細內容了。"	"Tap the gear on the screen here
to see more details."	"이 화면에 놓여있는 기어를 탭 해도
상세 정보 확인이 가능하다구"
765	"ここでは　これまでに作った
料理が確認できるんやて～"	"這裡可以看看至今為止
作過的全部料理喔～～"	"Here is where you can check all
food you've made so far."	"여기서는 지금까지 만든
요리를 확인할 수 있데이~"
766	"置いてある料理をタップしても
詳細が見れるみたいやね"	"點下那些料理
就可以看詳細內容耶。"	"I think you'll each item's details by
tapping them on the screen."	"놓여 있는 요리를 탭 해도
상세 정보가 나온다카대"
767	"ここでは獲得済みの称号を
確認したり…"	"這裡是用來
確認拿到的稱號……"	"Here is where you can see the titles
you've earned so far"	"여기는 이미 획득한 칭호를
확인하거나…"
768	"どの称号をつけるのか
選ぶことができる場所だ"	"這裡可以選
想要帶怎麼樣的稱號喔。"	"and choose which title to use.
"	"어떤 칭호를 붙일지
선택할 수 있는 곳이야"
769	"いらっしゃいませー
こちらはショップになりまーす"	"歡迎光臨──
這裡是商店喔──"	"Welcome!
This is the Shop!"	"어서 오세요~
여기는 상점입니다~"
770	"ショップでは　いろんなアイテムや
ゆるコインをご購入頂けまーす！"	"在商店裡可以買道具
或是搖曳幣哦──！"	"At the Shop, you can purchase items
or YuruCoins."	"상점에서는 다양한 아이템과
유루코인을 구매하실 수 있어요~!"
771	"限定の商品もあるので
ぜひ　ご確認くださーい"	"也有賣一些限定商品喔
請一定要參考看看──"	"Some are limited edition products.
Please feel free to look around!"	"한정 상품도 있으니
꼭 확인해 주세요~"
772	ようこそ　つなキャンクラブへ！	歡迎來到牽手露營俱樂部！	Welcome to the Camp Together Club!	츠나캠 클럽에 어서 오세요!
773	"ここでは　獲得したクラブポイント
に応じてランクが上がっていって…"	"這裡的階級會依照
所獲得的俱樂部點數而提升……"	"Your rank here goes up according to
the Club Points earned!"	"여기서는 획득한 클럽 포인트
에 따라 랭크가 상승하고…"
774	"ランクごとに　すてきな特典が
受けられるんだって！"	"升到各個階級時
都會拿到很棒的特典獎勵喔！"	"You'll receive wonderful benefits
for each rank you obtain!"	"각 랭크마다 멋진 특전 보상을
받을 수 있대!"
775	"ここでは一緒につなキャンを遊ぶ
フレンドになる人を探したり…"	"從這裡可以找到
一起玩牽手露營的好友……"	"Here is where you can search for
friends to add..."	"여기서는 같이 츠나캠을 즐길
친구를 찾아보거나…"
776	"フレンドのみんなが撮影した写真に
いいね！したりできるぞ！"	"還可以幫好友她們
拍的照片按讚哦！"	"How nice is it to take photos with
friends? Have at it!"	"친구들이 촬영한 사진에
좋아요! 를 누를 수도 있지!"
777	"みんなが撮影した写真がいいね！
された回数のランキングだ"	"這是大家拍的照片
被按讚數的排名喔。"	"This ranking reflects how many Likes!
you've received for photos you took."	"모두가 촬영한 사진이 좋아요!
를 받은 횟수의 랭킹이야"
778	"いい写真が撮れたらプロフィールに
設定してみたらどうかな"	"如果有拍到好看的照片
要不要設定在個人資料裡呢。"	"So if you took a nice picture,
go ahead and use it in your profile."	"괜찮은 사진이 찍혔다면 프로필로
설정해 보는 건 어떨까?"
779	"他にもいろんなランキングが
あるみたいだよ！"	"還會有其他
主題的排名哦！"	"There are other kinds of rankings too!
"	"그밖에도 다양한 랭킹이
있는 모양이야!"
780	"設計図と材料をそろえたら
キャンプで使うギアをクラフト！"	"湊齊設計圖恩材料後
就可以製作露營時要用的用品！"	"Once you have a blueprint and the right
materials, craft some gear you can use!"	"설계도와 재료를 모았다면
캠핑에서 사용할 기어를 제작!"
781	"ホーム編集で　キャンプサイトに
置いてデコるのもいいよな～"	"或是用編輯首頁功能來
擺在露營場景裡當裝飾也不錯喔～～"	"Add them to your campsite through
Home Edit."	"홈 편집에서 캠핑 사이트에
두고 꾸며보는 것도 좋겠어~"
782	"梨っ子あきちゃんの
３０分クッキングー！"	"山梨人小明的
30分料理教室──！"	"Yamanashi-born Aki-chan's 30 minute
cooking!"	"나시코 아키의
30분 쿠킹~!"
783	"…でつくったほうとうも　レシピと
材料があればクラフトできまーす"	"只要有食譜跟材料
就可以製作各種餺飥料理哦──"	"If you have the materials and recipe
for my hoto, you can craft it!"	"…에서 만든 호토도 레시피와
재료가 있으면 제작할 수 있어요~"
784	"つくった料理は　ホーム編集で
サイトに置けるからね！"	"可以用首頁編輯
把做好的料理放在場景裡哦！"	"Add foods you've made to
the campsite through Home Edit!"	"만든 요리는 홈 편집에서
사이트에 놓을 수 있어!"
785	"キャンプに持ってって汚れたギアを
メンテナンスするのがここやで"	"這裡是用來維護
帶去露營後弄髒的用品的地方。"	"Here is where you can clean your
camping gear of grime."	"캠핑에 가져갔다 더러워진 기어를
관리하는 곳이 여기데이"
786	"汚れすぎたギアは　キャンプに
持ってけなくなるから気をつけて"	"髒過頭的用品
是沒辦法帶去露營的，要小心喔。"	"If your gear is too grimey, you can't
take it camping with you."	"너무 더러워진 기어는 캠핑에
가져갈 수 없으니 조심해"
787	"ここでは全国にあるキャンプ場の
場所がわかるんだって"	"從這裡可以找到全國
的露營區所在地喔。"	"Here you can find the locations of
campsites all over Japan."	"여기서는 전국에 있는
캠핑장의 위치를 알려준대"
788	"実際に足を運ぶと　アイテムが
もらえたりするみたいやね"	"還聽說如果親自走一趟
還可以獲得一些道具喔。"	"If you actually go there,
you may receive items!"	"실제로 가보면 아이템을
받을 수도 있다카대~"
789	"よーし　お前ら！　ここでは
サークルの説明をしていくぞー！"	"好啦──妳們幾個！
現在開始來說明社團吧──！"	"All right, you guys! I'm gonna
explain what a circle is!"	"좋~아, 너희들! 여기서는
서클 설명을 시작하도록 하지~!"
790	"サークルはプレイスタイルや趣味
趣向の近いメンバー同士の集まりだ"	"社團的功用是讓遊玩風格
或興趣相近的成員們聚集的地方。"	"Circles are where like-minded players
can gather!"	"서클은 플레이어 스타일과 취미
취향이 맞는 멤버들의 모임이다!"
791	"グルキャンやイベントを一緒に
楽しみながら交流していってくれ！"	"可以互相趁團體露營
或活動的時候愉快交流喔！"	"Have fun group camping and
participating in events together!"	"그룹 캠핑이나 이벤트를 함께
즐기면서 교류하길 바라겠어!"
792	"すでにあるサークルに参加を申請
して入ってもええし…"	"可以向現存的
社團申請參加……"	"You can apply to join an existing
circle..."	"이미 있는 서클에 참가 신청을
해가 들어가도 좋고…"
793	"サークルを立ち上げてメンバーを
募集することもできるで～"	"也可以自己成立社團
來招募成員喔～～"	"Or you can create one yourself and
recruit members."	"서클을 직접 만들어가
멤버 모집을 해도 좋데이~"
794	"次に何をすればいいか迷ったら
ゆるナビを見てみて"	"當不知道接下來要做什麼的時候
就參考看看搖曳導覽吧。"	"If you don't know what to do next,
check out Laid-Back Navi."	"다음에 뭘 하면 좋을지 고민된다면
유루내비를 살펴봐"
795	"順番に進めてけば　遊び方が分かっ
てくるし　報酬ももらえるよ！"	"只要照順序一個一個實踐
就會知道怎麼玩了。還能領到報酬喔！"	"Going in order will help you understand
how to play, and you'll get rewards!"	"순서대로 진행하면 플레이 방법도 배우고
보상도 받을 수 있어!"
796	"ホーム画面では自分だけの
キャンプサイトをつくれちゃうよ！"	"首頁畫面裡可以弄一個
自己專屬的露營場景喔！"	"You can create your own campsite
on the Home screen!"	"홈 화면에서는 나만의
캠핑 사이트를 만들 수 있어!"
797	"レイアウトから　キャンプサイトや
配置するギアを変更できるし…"	"從首頁編輯的功能
就能變更場景的版面配置了……"	"Use the Home Edit screen to change
the layout of your campsite."	"홈 편집에서 사이트의
레이아웃을 꾸밀 수도 있고…"
798	"オプション機能から
BGMも変えられる"	"從選項功能裡
也可以變更BGM喔。"	"In the Options menu,
you can change the BGM."	"옵션 기능으로
BGM도 바꿀 수 있어"
799	いろいろ試してみてね！	各種功能都可以嘗試看看哦！	There are lots of things you can try!	한번 이것저것 해봐!
800	"ホームに並べるギアとか　みんなの
衣装を選ぶのがレイアウトだ！"	"想要選放在首頁的用品或大家的服裝，
那就要用首頁編輯功能！"	"You can also choose costumes and
gear to display on your Home screen."	"홈 편집에서는 홈을 장식하는 기어나
모두의 의상을 바꿀 수 있다!"
801	"キャンプサイトごとに置けるギアの
数が違ったりするみたいやね"	"每個露營場景裡能放的
用品數好像都不太一樣喔。"	"The number of gear you can add to your
campsite isn't always the same, though."	"캠핑 사이트별로 장식 가능한
기어의 수도 다르다카대"
802	"最初は　おまかせでギアを
配置してみるのもいいかもな"	"在最一開始的時候，利用
自動編構來擺設用品似乎不錯呢。"	"To start off, try using Auto
to arrange your gear."	"처음에는 자동 편성으로 기어를
배치해 보는 것도 좋을 거야"
803	"ここではAR機能を使ってみんなの
写真を撮ることができるぞ！"	"這裡可以使用AR功能
來拍大家的團體照喔！"	"Here you can take pictures of everyone
with the AR function!"	"여기서는 AR 기능을 사용해 모두의
사진을 찍을 수 있지!"
804	"ポーズや表情も指定できるし　工夫
次第で面白い写真が撮れそうだな"	"可以指定每個人的姿勢和表情，
稍微花點心力就可以拍出很有趣的照片喔。"	"Get creative with poses and
expressions."	"포즈나 표정도 고를 수 있으니 이것저것
궁리해 보면 재밌는 사진이 찍히겠는데"
805	"ただし！　近づきすぎたりすると
写真が撮れなくなるから要注意な！"	"但是啊！要是距離離得太近
可是沒辦法拍照的喔！"	"However! If you're too close, you won't
be able to take the photo!"	"단! 너무 가까이 가면 사진을
찍을 수 없게 되니 주의하도록!"
806	"ホームのキャンプサイトを好きな
とこから撮影できるのが記念撮影や"	"可以從各種喜歡的角度來拍
首頁裡露營場景的紀念照唷。"	"You can take a photo anytime
of your Home campsite."	"기념 촬영으로 홈의 캠핑 사이트를
원하는 곳에서 찍을 수 있데이"
807	"みんなにポーズをとらせたり
カメラの設定を変えてみたり…"	"可以讓大家擺很多姿勢，
還能調整相機的設定……"	"Try getting everyone in different poses
and different camera settings..."	"모두가 포즈를 취하게 만들거나
카메라 설정을 바꿔보기도 하고…"
808	"写真を共有したりもできるから
いっぱい撮影してみてな！"	"照片也能跟其他人分享喔
多拍一些試試看吧！"	"Photos can be shared,
so take lots!"	"사진 공유도 가능하니께
잔뜩 촬영해 보래이~"
809	"ゆるコインかチケットを使うと
ガチャが回せるよ！"	"使用搖曳幣或是票券
就可以轉轉蛋喔！"	"YuruCoins are used to play the gacha!
"	"유루코인이나 티켓을 사용하면
뽑기를 할 수 있어!"
810	"お　コスチュームとサポートカード
は別のガチャになってるんだな"	"哦，服裝跟輔助卡的轉蛋
兩種是分開來的耶。"	"Oh, costumes and support cards
are in separate gachas."	"오, 코스튬과 서포트 카드
는 각각 다른 뽑기로 되어있구나"
811	"ここでは　音量とか通知とか
いろんな設定を変更できるんだって"	"從這裡可以變更像
音量或通知等各種設定的樣子。"	"Change settings such as
volume or notifications here."	"여기서는 음량이나 알림 같은
다양한 설정을 변경할 수 있대"
812	"ホームで流れてるBGMを
変えたりもできるみたいだな"	"還能切換
首頁播放的BGM喔。"	"You can also change the BGM that
plays on the Home screen."	"홈 화면에서 나오는 BGM을
변경할 수도 있다는군"
813	"わからないことがあったら
まずはヘルプを読むんだ！"	"如果有不清楚的事情
就都先去幫助裡查查看吧！"	"If there's anything you're not sure about,
check the Help menu!"	"모르는 부분이 있다면
먼저 도움말을 읽어봐!"
814	"大抵の事は　ここに
書いてあるからな～"	"大部分的資料
這裡都有寫喔～～"	"You can find answers to most things
there."	"대부분의 답변은 도움말에
쓰여 있데이~"
815	"悪いことは言わん…
データ連携はしとき…！"	"聽我一句……
資料連繫拜託一定要做……！"	"I'm not trying to scare you...
But let's talk data linking!"	"긴말 않겠데이…
데이터 연계는 꼭 해두래이…!"
816	"設定しとけば急にスマホが故障
しても引き継げるから　安心だね"	"只要設定過了，就算手機突然壞掉
也能夠把資料過渡到其他地方去，會很放心喔。"	"If you link your data, you can recover
your game progress if anything happens."	"설정해 두면 갑자기 스마트폰이
고장나도 이어할 수 있으니 안심이야"
817	"ここでは利用規約とか
購入情報を確認できるよ"	"這裡可以確認使用規範和
購買情報等資訊。"	"Check the terms and conditions
as well as purchase information here."	"여기서는 이용 약관이나
구매 정보를 확인할 수 있어"
818	"トラブルがあった時の問い合わせも
ここからみたいだな"	"出了什麼狀況需要詢問客服
也是從這裡的樣子。"	"Any inquiries can be made here.
"	"문제가 발생했을 때의 문의도
여기서 하면 된다더라"
819	"ここからプレゼントキャンペーンに
応募できるんだってー！"	"可以從這裡應募
贈禮活動耶──！"	"If there are gift compaigns, you'll be
applying for them here as well!"	"이곳에서는 선물 캠페인에
응모할 수 있대~!"
820	グッズとかもらえるとええな～	似乎可以拿到一些周邊商品耶。	You can get various items and goods!	굿즈 같은 거 받으면 좋겠데이~
821	"つなキャンを遊んでる人達と
チャットできる機能だな"	"這是能跟有在玩
牽手露營的人聊天的功能。"	"This function allows you
to chat with others."	"츠나캠을 플레이하는 사람들과
채팅할 수 있는 기능이군"
822	"サークル専用とか　用途に応じた
チャットもあるんだって～"	"有分成社團專用等
各種聊天頻道呢～～"	"There is an exclusive chat channel
for circles and other purposes."	"서클 전용 채팅과 용도에 맞는
다른 채팅도 있대~"
823	"ここではサークルメンバーと
一緒にキャンプができるぞー！"	"從這裡就可以和社團成員
一起去露營哦──！"	"Camp with the members in your circle
right here!"	"여기서는 서클 멤버와 함께
캠핑을 할 수 있지~!"
824	"グルキャンのスコアの
ランキングもあるらしいよ！"	"還有比較
團體露營分數的排名喔！"	"There's a ranking for group camping,
too!"	"그룹 캠핑의 스코어
랭킹도 있다는 모양이야!"
825	"…でつくった　ほうとうもレシピと
材料があればクラフトできまーす"	"只要有食譜跟材料
就可以製作各種餺飥料理哦──"	"If you have the materials and recipe
for my hoto, you can craft it!"	"…에서 만든 호토도 레시피와
재료가 있으면 제작할 수 있어요~"
826	"つくった料理はホーム編集で
サイトに置けるからね！"	"可以用首頁編輯
把做好的料理放在場景裡哦！"	"Add foods you've made to
the campsite through Home Edit!"	"만든 요리는 홈 편집에서
사이트에 놓을 수 있어!"
