id	ja	zh-TW	en	ko
20022	ログイン日数	登入天數	Login Days	로그인 일수
20023	"CM視聴回数は4時と16時にリセットされ、各時間帯で2回ずつ視聴できます。1日で最大4回視聴可能です。

アイテムから使用すると以下のいずれかの報酬が獲得できる「CM視聴ゆるコイン(銀)ボックス」が獲得できます。
・ゆるコイン(銀)10個
・ゆるコイン(銀)20個
・ゆるコイン(銀)30個
・ゆるコイン(銀)223個
・ゆるコイン(銀)1000個"	"從道具中使用以下任一獎勵，即可獲得「CM觀看搖曳幣（銀）盒子」。
・搖曳幣（銀）10個
・搖曳幣（銀）20個
・搖曳幣（銀）30個
・搖曳幣（銀）223個
・搖曳幣（銀）1000個"	"You can obtain a """"CM Viewing YuruCoin (Silver) Box"""" from items, which will give you one of the following rewards when used: 
・10 YuruCoin (Silver)
・20 YuruCoin (Silver)
・30 YuruCoin (Silver)
・223 YuruCoin (Silver)
・1000 YuruCoin (Silver)"	"아이템에서 사용하면 다음 중 하나의 보상을 얻을 수 있는 'CM 시청 유루코인(은) 박스'를 획득할 수 있습니다.
・유루코인(은) 10개
・유루코인(은) 20개
・유루코인(은) 30개
・유루코인(은) 223개
・유루코인(은) 1000개"""
20024	広告視聴	觀看廣告	Ad Viewing	광고 시청
20025	特別セール（毎日リセット）	特別促銷（每日重置）	Special Sale (Daily Reset)	특별 세일 (매일 리셋)
20026	特別セール（売切れなし）	特別促銷（無限存貨）	Special Sale (No Sold Out)	특별 세일 (품절 없음)
20027	1.2～1.7倍の銀コインがもらえる！	可獲得1.2～1.7倍的銀幣！	Get 1.2-1.7x Silver Coins!	1.2~1.7배의 은 코인을 받을 수 있어!
20028	100ゆるコイン(金)	100搖曳幣(金)	100 YuruCoin (Gold)	100 유루코인(금)
20029	"500ゆるコイン(金)
9ゆるコイン(銀)のおまけ付き！"	"500搖曳幣(金)
附送9搖曳幣(銀)！"	"500 YuruCoin (Gold)
+9 bonus YuruCoin (Silver)!"	"500 유루코인(금)
9 유루코인(은) 추가!"
20030	"1000ゆるコイン(金)
30ゆるコイン(銀)のおまけ付き！"	"1000搖曳幣(金)
附送30搖曳幣(銀)！"	"1000 YuruCoin (Gold)
+30 bonus YuruCoin (Silver)!"	"1000 유루코인(금)
30 유루코인(은) 추가!"
20031	"2000ゆるコイン(金)
119ゆるコイン(銀)のおまけ付き！"	"2000搖曳幣(金)
附送119搖曳幣(銀)！"	"2000 Yuru Coin (Gold)
Plus 119 bonus YuruCoin (Silver)!"	"2000 유루코인(금)
119 유루코인(은) 추가!"
20032	"3000ゆるコイン(金)
194ゆるコイン(銀)のおまけ付き！"	"3000搖曳幣(金)
附送194搖曳幣(銀)！"	"3000 Yuru Coin (Gold)
+ Bonus 194 Yuru Coin (Silver)!"	"3000 유루코인(금)
194 유루코인(은) 추가!"
20033	"5000ゆるコイン(金)
350ゆるコイン(銀)のおまけ付き！"	"5000搖曳幣(金)
附送350搖曳幣(銀)！"	"5000 YuruCoin (Gold)
+ Bonus 350 YuruCoin (Silver)!"	"5000 유루코인(금)
350 유루코인(은) 추가!"
20034	"10000ゆるコイン(金)
1050ゆるコイン(銀)のおまけ付き！"	"10000搖曳幣(金)
附贈1050搖曳幣(銀)！"	"10000 YuruCoin (Gold)
+ 1050 bonus YuruCoin (Silver)!"	"10000 유루코인(금)
1050 유루코인(은) 추가!"
20035	"3回限定！ゆるコインが超お得！
15000ゆるコイン(金)
1050ゆるコイン(銀)のおまけ付き！"	"限時3次！超划算的搖曳幣！
15000搖曳幣(金)
附贈1050搖曳幣(銀)！"	"Limited to 3 times! Super great deal on YuruCoin!
15000 YuruCoin (Gold)
Bonus: 1050 YuruCoin (Silver)!"	"3회 한정! 유루코인이 초특가!
15000유루코인(금)
1050유루코인(은) 덤으로 포함!"
20036	"2回限定！ゆるコインがお得！
2500ゆるコイン(金)
119ゆるコイン(銀)のおまけ付き！"	"限定2次！優惠搖曳幣！
2500搖曳幣(金)
附送119搖曳幣(銀)！"	"Limited to 2 times! Great deal on YuruCoin!
2500 YuruCoin (Gold)
Bonus 119 YuruCoin (Silver)!"	"2회 한정! 유루코인이 혜택!
2500유루코인(금)
119유루코인(은) 덤으로!"
20037	デートで消費するAPが5回復する	約會消耗的AP回复5點。	AP consumed during dates recovers by 5.	데이트에서 소비하는 AP가 5 회복됩니다.
20038	デートで消費するAPが10回復する	約會消耗的AP回复10點。	AP consumed during dates recovers by 10.	데이트에서 소비하는 AP가 10 회복됩니다.
20039	デートで消費するAPが20回復する	約會消耗的AP回复20點。	AP consumed during dates recovers by 20.	데이트에서 소비하는 AP가 20 회복됩니다.
20040	YP(テスト)	可以跳過拼圖的票券。	Tickets to skip puzzles.	퍼즐을 스킵할 수 있는 티켓.
20041	おかわりステージの獲得ポイントやランク上昇量がアップ！	加強追加舞台的獲得點數和等級提升量！	Increased points and rank advancement in encore stages!	추가 스테이지에서 획득 포인트와 랭크 상승량이 증가합니다!
20042	インストールから30日経過で購入可能	自安裝起N天	N days from installation	설치 후 N일
20043	インストールから7日以内購入可能	自安裝後7天內可購買	Available for purchase within 7 days of installation	설치 후 7일 이내 구매 가능
20044	サークルレベルN以上で購入可能	社團等級N以上可購買	Available for Circle Level N and above	서클 레벨 N 이상에서 구매 가능
20045	"購入後すぐに1880ゆるコイン(銀)がもらえる！
さらに4つの限定特典付き！
特典1：30日間、毎日100ゆるコイン(銀)がもらえる！
特典2：AP上限が150にアップ！
特典3：キャンプ後に獲得できる報酬が2倍！
特典4：ストキャンイベントで獲得できる「ボックスガチャコイン」獲得量2倍！
※注意事項※
・「ゆるパス無料体験」、「ゆるパス7days」の期間が終了したあとに、ゆるパス30daysが30日間開始されます。効果は重複しません。
・購入時の1880ゆるコイン(銀）は獲得できます。"	立即得到1880搖曳幣(銀)，享30天每日100搖曳幣，AP上限150，露營報酬及「箱子轉蛋幣」加倍！購買即得搖曳幣。注意：30天搖曳通行證在7天通行證後開始，效果不疊加。	Immediately get 1880 YuruCoins (Silver), enjoy 100 daily YuruCoins for 30 days, AP limit of 150, and double rewards on camping and Box Gacha Coin! Note: 30-day Laid-Back Pass starts after 7-day pass, effects don't stack.	바로 1880 유루코인(실버) 획득, 30일간 매일 100 유루코인, AP 상한 150, 캠핑 보상 & ‘상자 가챠 코인’ 2배! 주의: 7일 패스 후 30일 유루 패스 시작, 효과 중복 안 됨.
20046	"購入後すぐに100ゆるコイン(銀)がもらえる！
さらに10日間、毎日10ゆるコイン(銀)がもらえるお得な会員！"	"獲得100搖曳幣！
10天會員：每日10搖曳幣。"	"Get 100 YuruCoin!
10-day membership, receive 10 YuruCoin daily"	"100 유루코인을 받으세요!
10일간 멤버십: 매일 10 유루코인."
20047	"購入後すぐに500ゆるコイン(銀)がもらえる！
さらに10日間、毎日50ゆるコイン(銀)がもらえるお得な会員！"	"獲得500搖曳幣！
10天會員：每日50搖曳幣。"	"Get 500 YuruCoin!
10-day membership with daily 50 YuruCoin"	"500 유루코인을 받으세요!
10일간 멤버십: 매일 50 유루코인."
20048	"購入後すぐに680ゆるコイン(銀)がもらえる！
さらに4つの限定特典付き！
特典1：7日間、毎日100ゆるコイン(銀)がもらえる！
特典2：AP上限が150にアップ！
特典3：キャンプ後に獲得できる報酬が2倍！
特典4：ストキャンイベントで獲得できる「ボックスガチャコイン」獲得量2倍！
※注意事項※
・「ゆるパス無料体験」、「ゆるパス30days」の期間が終了したあとに、ゆるパス7daysが7日間開始されます。効果は重複しません。
・購入時に680ゆるコイン(銀）は獲得できます。"	立即得到680搖曳幣(銀)，享7天每日100搖曳幣，AP上限150，露營報酬及「箱子轉蛋幣」加倍！購買即得搖曳幣。注意：30天搖曳通行證後開始7天通行證，效果不疊加。	Immediately get 680 YuruCoins (Silver), enjoy 100 daily YuruCoins for 7 days, AP limit of 150, and double rewards on camping and Box Gacha Coin! Note: 7-day Laid-Back Pass starts after 30-day pass, effects don't stack.	바로 680 유루코인(실버) 획득, 7일간 매일 100 유루코인, AP 상한 150, 캠핑 보상 & ‘상자 가챠 코인’ 2배! 주의: 30일 패스 후 7일 유루 패스 시작, 효과 중복 안 됨.
20049	野外活動計画プレミアム	更多的野外活動計畫高級版	Premium Outdoor Activity Plans	야외활동 계획 프리미엄
20050	もっと野外活動計画プレミアム	更多的野外活動計畫高級版	More Premium Outdoor Activity Plans	야외활동 계획 플러스 프리미엄
20051	キャンプで消費するAPが30回復する	在露營中消耗的AP恢復30點	AP consumed during camping is restored by 30	캠핑에서 소비하는 AP가 30회복됩니다
20052	キャンプで消費するAPが60回復する	在露營中消耗的AP恢復60點	AP consumed during camping is restored by 60	캠핑에서 소비하는 AP가 60회복됩니다
20053	キャンプで消費するAPが90回復する	在露營中消耗的AP恢復90點	AP consumed during camping is restored by 90	캠핑에서 소비하는 AP가 90회복됩니다
20054	ゆるすたぐらむで消費するYPが1回復する	在Yurustagram消耗的YP恢復1點	YP consumed in Yurustagram is restored by 1	유루스타그램에서 소비하는 YP가 1회복됩니다
20055	ゆるすたぐらむで消費するYPが3回復する	在Yurustagram消耗的YP恢復3點	YP consumed in Yurustagram is restored by 3	유루스타그램에서 소비하는 YP가 3회복됩니다
20056	ゆるすたぐらむで消費するYPが5回復する	在Yurustagram消耗的YP恢復5點	YP consumed in Yurustagram is restored by 5	유루스타그램에서 소비하는 YP가 5회복됩니다
20057	R以上確定ガチャができるチケット	R或以上必出轉蛋券	Ticket for Ensured R or higher Gacha	R 이상 확정 뽑기 티켓
20058	コスチュームガチャができるチケット	服裝轉蛋券	Ticket for Costume Gacha	코스튬 뽑기 티켓
20059	サポートカードガチャができるチケット	輔助卡轉蛋券	Ticket for Support Card Gacha	서포트 카드 뽑기 티켓
20060	コスチュームの育成に使用する素材	用於培育服裝的材料	Materials for costume development	코스튬 육성에 사용되는 소재
20061	サポートカードの育成に使用する素材	用於培育輔助卡的材料	Material for nurturing support cards	서포트 카드 육성에 사용되는 소재
20062	"全部の食材からランダムで1種類の食材が獲得できる
※アイテム画面から使用可能"	"從寶箱中獲得一個隨機物品
※可在物品畫面中使用"	"Obtain 1 item from the box
*Usable from the item screen"	"상자 안의 아이템 중 하나를 획득할 수 있음
※아이템 화면에서 사용 가능"
20063	"全部の素材からランダムで1種類の素材が獲得できる
※アイテム画面から使用可能"	"從寶箱中獲得一個隨機物品
※可在物品畫面中使用"	"Obtain 1 item from the box
*Usable from the item screen"	"상자 안의 아이템 중 하나를 획득할 수 있음
※아이템 화면에서 사용 가능"
20064	コスチューム強化などに使用する素材	用於強化服裝等材料	Materials for costume enhancement	코스튬 강화 등에 사용하는 소재
20065	"ガチャメダル（コスチューム）250と交換できる
※2023/6/24まで交換可能
<color=""red"">※未所持のコスチュームと交換した場合は、コスチュームそのものに交換されます。</color>
<color=""red"">※所持済みのコスチュームと交換した場合は、そのコスチュームのカケラに交換されます。</color>
<color=""red"">ピックアップ対象の場合はカケラ40個、ピックアップ対象外の場合はカケラ25個です。</color>"	"您可以在2023/6/2之前用250個轉蛋幣（服裝）進行兌換。
<color=""red"">※如果兌換您已經擁有的服裝，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Costume)
*Until 6/2/2023
<color=""red"">*Owned Costumes will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(코스튬) 250개로 교환 가능
※2023/6/2까지 교환 가능
<color=""red"">※소지하고 있는 코스튬을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20066	"ガチャメダル（コスチューム）1と交換できる
※2023/6/24まで交換可能"	您可以在2023/6/2之前用1個轉蛋幣（服裝）進行兌換。	"Exchange with Gacha Medal (Costumes) 1
*Exchangeable until 6/2/2023"	"뽑기 메달(코스튬) 1개로 교환 가능
※2023/6/2까지 교환 가능"
20067	"ガチャメダル（サポート）250と交換できる
※2023/6/24まで交換可能
<color=""red"">※未所持のサポートカードと交換した場合は、コスチュームそのものに交換されます。</color>
<color=""red"">※所持済みのサポートカードと交換した場合は、そのサポートのカケラ50個に交換されます。</color>"	"您可以在2023/6/2之前用250個轉蛋幣（輔助）進行兌換。
<color=""red"">※如果兌換您已經擁有的輔助卡，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Support)
*Until 6/2/2023
<color=""red"">*Owned Support Cards will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(서포트) 250개로 교환 가능
※2023/6/2까지 교환 가능
<color=""red"">※소지하고 있는 서포트 카드을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20068	"ガチャメダル（サポート）1と交換できる
※2023/6/24まで交換可能"	您可以在2023/6/2之前用1個轉蛋幣（輔助）進行兌換。	"Exchange with Gacha Medal (Support) 1
*Exchangeable until 6/2/2023"	"뽑기 메달(서포트) 1개로 교환 가능
※2023/6/2까지 교환 가능"
20069	"ガチャメダル（野外活動）50と交換できる
※2023/10/3まで交換可能
<color=""red"">※未所持のコスチュームと交換した場合は、コスチュームそのものに交換されます。</color>
<color=""red"">※所持済みのコスチュームと交換した場合は、そのコスチュームのカケラに交換されます。</color>
<color=""red"">ピックアップ対象の場合はカケラ40個、ピックアップ対象外の場合はカケラ25個です。</color>"	"可用250轉蛋幣（野外活動）兌換
※可兌換至2023/9/3
<color=""red"">※如果兌換您已經擁有的輔助卡，它將自動轉換為碎片。 </color>"	"Exchange with Gacha Medal (Outdoor Activity) 250
*Can be exchanged until 9/3/2023
<color=""red"">*Owned Support Cards will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(야외 활동) 250으로 교환 가능
※2023/9/3까지 교환 가능
<color=""red"">※소지하고 있는 서포트 카드을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20070	"ガチャメダル（野外活動）1と交換できる
※2023/10/3まで交換可能"	"可用1轉蛋幣（野外活動）兌換
※可兌換至2023/9/3"	"Exchange with Gacha Medal (Outdoor Activity) 1
*Can be exchanged until 9/3/2023"	"뽑기 메달(야외 활동) 1으로 교환 가능
※2023/9/3까지 교환 가능"
20071	コスチュームの限界突破に必要な素材	突破服裝所需的材料	Materials required to Break through Costumes	코스튬 한계 돌파에 필요한 소재
20072	コスチュームのランクアップに使用する素材	用於升級服裝的杷材	Material used for costume rank-up	코스튬 랭크업에 사용되는 소재
20073	サポートカードのランクアップに使用する素材	用於升級輔助卡的材料	Material used for ranking up support cards	서포트 카드 랭크 업에 사용되는 소재
20074	ギアのクラフトに必要な素材	製作用品所需材料	Materials required for Gear Craft	기어 제작에 필요한 소재
20075	料理のクラフトに必要な食材	烹飪製作所需材料	Materials required for Cooking Craft	요리 제작에 필요한 재료
20076	ギアの設計図	用品設計圖	Gear Blueprint	기어의 설계도
20077	料理のレシピ	料理的食譜	Food Recipe	요리 레시피
20078	カケラ自動交換用	カケラ自動交換用(TW)	カケラ自動交換用(EN)	カケラ自動交換用(KO)
20079	フレンドの最大人数が1人増加する	好友的最大人數增加1人	The maximum number of friends increases by 1 person.	친구 최대 인원이 1명 증가합니다
20080	記念撮影で使えるスタンプです。	這是可以用於紀念拍照的景點印章。	This is a stamp that can be used for commemorative photos.	기념 촬영에 사용할 수 있는 스탬프입니다.
20081	記念撮影で使えるフレームです。	這是可以用於紀念拍照的相框。	This is a frame that can be used for commemorative photos.	기념 촬영에 사용할 수 있는 프레임입니다.
20082	"ガチャメダル（小田原キャンプ）250と交換できる
※2023/7/1まで交換可能
<color=""red"">※未所持のコスチュームと交換した場合は、コスチュームそのものに交換されます。</color>
<color=""red"">※所持済みのコスチュームと交換した場合は、そのコスチュームのカケラに交換されます。</color>
<color=""red"">ピックアップ対象の場合はカケラ40個、ピックアップ対象外の場合はカケラ25個です。</color>"	"您可以在2023/7/1之前用250個轉蛋幣（服裝）進行兌換。
<color=""red"">※如果兌換您已經擁有的服裝，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Costume)
*Until 7/1/2023
<color=""red"">*Owned Costumes will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(코스튬) 250개로 교환 가능
※2023/7/1까지 교환 가능
<color=""red"">※소지하고 있는 코스튬을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20083	"ガチャメダル（小田原キャンプ）交換できる
※2023/7/1まで交換可能"	您可以在2023/7/1之前用1個轉蛋幣（輔助）進行兌換。	"Exchange with Gacha Medal (Support) 1
*Exchangeable until 7/1/2023"	"뽑기 메달(서포트) 1개로 교환 가능
※2023/7/1까지 교환 가능"
20084	"ガチャメダル（旅キャン）250と交換できる
※2023/7/1まで交換可能
<color=""red"">※未所持のサポートカードと交換した場合は、サポートカードそのものに交換されます。</color>
<color=""red"">※所持済みのサポートカードと交換した場合は、そのサポートのカケラ50個に交換されます。</color>"	"您可以在2023/7/1之前用250個轉蛋幣（輔助）進行兌換。
<color=""red"">※如果兌換您已經擁有的輔助卡，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Support)
*Until 7/1/2023
<color=""red"">*Owned Support Cards will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(서포트) 250개로 교환 가능
※2023/7/1까지 교환 가능
<color=""red"">※소지하고 있는 서포트 카드을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20085	"ガチャメダル（旅キャン）1と交換できる
※2023/7/1まで交換可能"	您可以在2023/7/1之前用1個轉蛋幣（輔助）進行兌換。	"Exchange with Gacha Medal (Support) 1
*Exchangeable until 7/1/2023"	"뽑기 메달(서포트) 1개로 교환 가능
※2023/7/1까지 교환 가능"
20086	"ガチャメダル（小田原キャンプ②）250と交換できる
※2023/7/5まで交換可能
<color=""red"">※未所持のコスチュームと交換した場合は、コスチュームそのものに交換されます。</color>
<color=""red"">※所持済みのコスチュームと交換した場合は、そのコスチュームのカケラに交換されます。</color>
<color=""red"">ピックアップ対象の場合はカケラ40個、ピックアップ対象外の場合はカケラ25個です。</color>"	"您可以在2023/7/5之前用250個轉蛋幣（服裝）進行兌換。
<color=""red"">※如果兌換您已經擁有的服裝，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Costume)
*Until 7/5/2023
<color=""red"">*Owned Costumes will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(코스튬) 250개로 교환 가능
※2023/7/5까지 교환 가능
<color=""red"">※소지하고 있는 코스튬을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20087	"ガチャメダル（小田原キャンプ②）交換できる
※2023/7/5まで交換可能"	您可以在2023/7/5之前用1個轉蛋幣（輔助）進行兌換。	"Exchange with Gacha Medal (Support) 1
*Exchangeable until 7/5/2023"	"뽑기 메달(서포트) 1개로 교환 가능
※2023/7/5까지 교환 가능"
20088	"ガチャメダル（旅キャン②）250と交換できる
※2023/7/5まで交換可能
<color=""red"">※未所持のサポートカードと交換した場合は、サポートカードそのものに交換されます。</color>
<color=""red"">※所持済みのサポートカードと交換した場合は、そのサポートのカケラ50個に交換されます。</color>"	"您可以在2023/7/5之前用250個轉蛋幣（輔助）進行兌換。
<color=""red"">※如果兌換您已經擁有的輔助卡，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Support)
*Until 7/5/2023
<color=""red"">*Owned Support Cards will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(서포트) 250개로 교환 가능
※2023/7/5까지 교환 가능
<color=""red"">※소지하고 있는 서포트 카드을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20089	"ガチャメダル（旅キャン②）1と交換できる
※2023/7/5まで交換可能"	您可以在2023/7/5之前用1個轉蛋幣（輔助）進行兌換。	"Exchange with Gacha Medal (Support) 1
*Exchangeable until 7/5/2023"	"뽑기 메달(서포트) 1개로 교환 가능
※2023/7/5까지 교환 가능"
20090	"ガチャメダル（海キャン水着）250と交換できる
※2023/7/15まで交換可能
<color=""red"">※未所持のコスチュームと交換した場合は、コスチュームそのものに交換されます。</color>
<color=""red"">※所持済みのコスチュームと交換した場合は、そのコスチュームのカケラに交換されます。</color>
<color=""red"">ピックアップ対象の場合はカケラ40個、ピックアップ対象外の場合はカケラ25個です。</color>"	"您可以在2023/7/15之前用250個轉蛋幣（服裝）進行兌換。
<color=""red"">※如果兌換您已經擁有的服裝，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Costume)
*Until 7/15/2023
<color=""red"">*Owned Costumes will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(코스튬) 250개로 교환 가능
※2023/7/15까지 교환 가능
<color=""red"">※소지하고 있는 코스튬을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20091	"ガチャメダル（海キャン水着）交換できる
※2023/7/15まで交換可能"	您可以在2023/7/15之前用1個轉蛋幣（輔助）進行兌換。	"Exchange with Gacha Medal (Support) 1
*Exchangeable until 7/15/2023"	"뽑기 메달(서포트) 1개로 교환 가능
※2023/7/15까지 교환 가능"
20092	"ガチャメダル（夏だ！ビーチだ！）250と交換できる
※2023/7/15まで交換可能
<color=""red"">※未所持のサポートカードと交換した場合は、サポートカードそのものに交換されます。</color>
<color=""red"">※所持済みのサポートカードと交換した場合は、そのサポートのカケラ50個に交換されます。</color>"	"您可以在2023/7/15之前用250個轉蛋幣（輔助）進行兌換。
<color=""red"">※如果兌換您已經擁有的輔助卡，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Support)
*Until 7/15/2023
<color=""red"">*Owned Support Cards will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(서포트) 250개로 교환 가능
※2023/7/15까지 교환 가능
<color=""red"">※소지하고 있는 서포트 카드을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20093	"ガチャメダル（夏だ！ビーチだ！）1と交換できる
※2023/7/15まで交換可能"	您可以在2023/7/15之前用1個轉蛋幣（輔助）進行兌換。	"Exchange with Gacha Medal (Support) 1
*Exchangeable until 7/15/2023"	"뽑기 메달(서포트) 1개로 교환 가능
※2023/7/15까지 교환 가능"
20094	"ガチャメダル（海キャン水着②）250と交換できる
※2023/7/28まで交換可能
<color=""red"">※未所持のコスチュームと交換した場合は、コスチュームそのものに交換されます。</color>
<color=""red"">※所持済みのコスチュームと交換した場合は、そのコスチュームのカケラに交換されます。</color>
<color=""red"">ピックアップ対象の場合はカケラ40個、ピックアップ対象外の場合はカケラ25個です。</color>"	"您可以在2023/7/28之前用250個轉蛋幣（海邊露營②）進行兌換。
<color=""red"">※如果兌換您已經擁有的服裝，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Seaside Camp ②)
*Until 7/28/2023
<color=""red"">*Owned Seaside Camp ②s will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(바다 캠핑②) 250개로 교환 가능
※2023/7/28까지 교환 가능
<color=""red"">※소지하고 있는 코스튬을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20095	"ガチャメダル（海キャン水着②）1と交換できる
※2023/7/28まで交換可能"	您可以在2023/7/28之前用1個轉蛋幣（海邊露營②）進行兌換。	"Exchange with Gacha Medal (Custome) 1
*Exchangeable until 7/28/2023"	"뽑기 메달(바다 캠핑②) 1개로 교환 가능
※2023/7/28까지 교환 가능"
20096	"ガチャメダル（人気サポートカード）250と交換できる
※2023/7/31まで交換可能
<color=""red"">※未所持のサポートカードと交換した場合は、サポートカードそのものに交換されます。</color>
<color=""red"">※所持済みのサポートカードと交換した場合は、そのサポートのカケラ50個に交換されます。</color>"	"您可以在2023/7/15之前用250個轉蛋幣（輔助）進行兌換。
<color=""red"">※如果兌換您已經擁有的輔助卡，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Support)
*Until 7/15/2023
<color=""red"">*Owned Support Cards will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(서포트) 250개로 교환 가능
※2023/7/15까지 교환 가능
<color=""red"">※소지하고 있는 서포트 카드을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20097	"ガチャメダル（人気サポートカード）1と交換できる
※2023/7/31まで交換可能"	您可以在2023/7/15之前用1個轉蛋幣（輔助）進行兌換。	"Exchange with Gacha Medal (Support) 1
*Exchangeable until 7/15/2023"	"뽑기 메달(서포트) 1개로 교환 가능
※2023/7/15까지 교환 가능"
20098	"ガチャメダル（夏だ！ビーチだ！②）250と交換できる
※2023/7/28まで交換可能
<color=""red"">※未所持のサポートカードと交換した場合は、サポートカードそのものに交換されます。</color>
<color=""red"">※所持済みのサポートカードと交換した場合は、そのサポートのカケラ50個に交換されます。</color>"	"您可以在2023/7/28之前用250個轉蛋幣（夏天！沙灘！②）進行兌換。
<color=""red"">※如果兌換您已經擁有的輔助卡，它將自動轉換為碎片。 </color>"	"Exchange for 250 Gacha Medals (Sun, Sand! ②)
*Until 7/28/2023
<color=""red"">*Owned Support Cards will be automatically converted to Fragments upon exchange.</color>"	"뽑기 메달(여름이다! ②) 250개로 교환 가능
※2023/7/28까지 교환 가능
<color=""red"">※소지하고 있는 서포트 카드을 교환하면 자동으로 조각으로 변환됩니다. </color>"
20099	"ガチャメダル（夏だ！ビーチだ！②）1と交換できる
※2023/7/28まで交換可能"	您可以在2023/7/28之前用1個轉蛋幣（夏天！沙灘！②）進行兌換。	"Exchange with Gacha Medal (Sun, Sand! ②) 1
*Exchangeable until 7/28/2023"	"뽑기 메달(여름이다! ②) 1개로 교환 가능
※2023/7/28까지 교환 가능"
20100		翻訳入力エラー	翻訳入力エラー	翻訳入力エラー
40001	"パズルに詰まった時に使ってみると案外クリアできるかも！？

・風太郎×3"	"パズルに詰まった時に使ってみると案外クリアできるかも！？

・風太郎×3(TW)"	"パズルに詰まった時に使ってみると案外クリアできるかも！？

・風太郎×3(EN)"	"パズルに詰まった時に使ってみると案外クリアできるかも！？

・風太郎×3(KO)"
40002	・★3コスチューム交換券×1	・牽手露營起步衝刺★3兌換券×1	・Together Camp Start Dash ★3 Exchange Ticket ×1	・츠나캠 스타트 대시★3 교환 티켓×1
40003	・★3コスチューム『ゆるキャン△②服』各務原 なでしこ×1	・★3『搖曳露營△②服裝』各務原撫子×1	・★3『Laid-Back Camp ② Clothes』Kagamihara Nadeshiko x1	・★3『유루캠△ 2권 복장』카가미하라 나데시코×1
40004	・まんじゅう×1800	・日式饅頭×1800	・Steamed Bun Set x1800	・만주×1800
40005	・★3コスチューム『ゆるキャン△①服』志摩 リン×1	・★3『搖曳露營△①服裝』志摩凜×1	・★3『Laid-Back Camp ① Clothes』Rin Shima x1	・★3『유루캠△ 1권 복장』시마 린×1
40006	・★3コスチューム『ゆるキャン△②服』各務原 なでしこのカケラ×50	・★3『搖曳露營△②服裝』各務原撫子的碎片×50	・★3『Laid-Back Camp ② Clothes』Kagamihara Nadeshiko's Fragments×50	・★3『유루캠△ 2권 복장』카가미하라 나데시코의 조각×50
40007	・おち葉シール×600	・落葉貼紙×600	・Falling Leaves Sticker x600	· 낙엽 스티커 × 600
40008	"・キャンプ雑誌(地)×10
・キャンプ雑誌(水)×10
・キャンプ雑誌(火)×10
・キャンプ雑誌(風)×10
・キャンプ雑誌(空)×10
・ガイドブック(地)×10
・ガイドブック(水)×10
・ガイドブック(火)×10
・ガイドブック(風)×10
・ガイドブック(空)×10"	"・露營雜誌5種×10
・導覽書5種×10"	"・Camping Magazines 5 types x10
・Guidebooks 5 types x10"	"· 캠핑 잡지 5종×10
· 가이드북 5종×10"
40009	・★3コスチューム『ゆるキャン△①服』志摩 リンのカケラ×50	・★3『搖曳露營△①服裝』志摩凜的碎片×50	・★3『Laid-Back Camp ① Clothes』Rin Shima's Fragments x50	"・★3『유루캠△ 1권 복장』
시마 린의 조각×50"
40010	"・まんじゅう×1800
・おち葉シール×600"	"・日式饅頭×1800
・落葉貼紙×600"	"・Steamed Bun x1800
・Fallen Leaf Sticker x600"	"・만주×1800
・낙엽 스티커×600"
