id	name_text_id	skill_group_id	skill_level	trick_level	price_skill_point
620119133	まぶしいねぃ Lv3	6201191	3	3	88
620119134	まぶしいねぃ Lv3	6201191	3	4	77
620119135	まぶしいねぃ Lv3	6201191	3	5	66
620119141	まぶしいねぃ Lv4	6201191	4	1	130
620119142	まぶしいねぃ Lv4	6201191	4	2	117
620119143	まぶしいねぃ Lv4	6201191	4	3	104
620119144	まぶしいねぃ Lv4	6201191	4	4	91
620119145	まぶしいねぃ Lv4	6201191	4	5	78
620119151	まぶしいねぃ Lv5	6201191	5	1	150
620119152	まぶしいねぃ Lv5	6201191	5	2	135
620119153	まぶしいねぃ Lv5	6201191	5	3	120
620119154	まぶしいねぃ Lv5	6201191	5	4	105
620119155	まぶしいねぃ Lv5	6201191	5	5	90
620120111	ふゆびより Lv1	6201201	1	1	70
620120112	ふゆびより Lv1	6201201	1	2	63
620120113	ふゆびより Lv1	6201201	1	3	56
620120114	ふゆびより Lv1	6201201	1	4	49
620120115	ふゆびより Lv1	6201201	1	5	42
620120121	ふゆびより Lv2	6201201	2	1	90
620120122	ふゆびより Lv2	6201201	2	2	81
620120123	ふゆびより Lv2	6201201	2	3	72
620120124	ふゆびより Lv2	6201201	2	4	63
620120125	ふゆびより Lv2	6201201	2	5	54
620120131	ふゆびより Lv3	6201201	3	1	110
620120132	ふゆびより Lv3	6201201	3	2	99
620120133	ふゆびより Lv3	6201201	3	3	88
620120134	ふゆびより Lv3	6201201	3	4	77
620120135	ふゆびより Lv3	6201201	3	5	66
620120141	ふゆびより Lv4	6201201	4	1	130
620120142	ふゆびより Lv4	6201201	4	2	117
620120143	ふゆびより Lv4	6201201	4	3	104
620120144	ふゆびより Lv4	6201201	4	4	91
620120145	ふゆびより Lv4	6201201	4	5	78
620120151	ふゆびより Lv5	6201201	5	1	150
620120152	ふゆびより Lv5	6201201	5	2	135
620120153	ふゆびより Lv5	6201201	5	3	120
620120154	ふゆびより Lv5	6201201	5	4	105
620120155	ふゆびより Lv5	6201201	5	5	90
710010111	リンのテント	7100101	1	1	50
710010112	リンのテント	7100101	1	2	45
710010113	リンのテント	7100101	1	3	40
710010114	リンのテント	7100101	1	4	35
710010115	リンのテント	7100101	1	5	30
710020111	野クルのテント（オレンジ）	7100201	1	1	60
710020112	野クルのテント（オレンジ）	7100201	1	2	54
710020113	野クルのテント（オレンジ）	7100201	1	3	48
710020114	野クルのテント（オレンジ）	7100201	1	4	42
710020115	野クルのテント（オレンジ）	7100201	1	5	36
710030111	ロッジテント	7100301	1	1	80
710030112	ロッジテント	7100301	1	2	72
710030113	ロッジテント	7100301	1	3	64
710030114	ロッジテント	7100301	1	4	56
710030115	ロッジテント	7100301	1	5	48
710040111	ドームテント	7100401	1	1	40
710040112	ドームテント	7100401	1	2	36
710040113	ドームテント	7100401	1	3	32
710040114	ドームテント	7100401	1	4	28
710040115	ドームテント	7100401	1	5	24
710050111	Ａフレームテント	7100501	1	1	60
710050112	Ａフレームテント	7100501	1	2	54
710050113	Ａフレームテント	7100501	1	3	48
710050114	Ａフレームテント	7100501	1	4	42
710050115	Ａフレームテント	7100501	1	5	36
710060111	ワンタッチテント	7100601	1	1	80
710060112	ワンタッチテント	7100601	1	2	72
710060113	ワンタッチテント	7100601	1	3	64
710060114	ワンタッチテント	7100601	1	4	56
710060115	ワンタッチテント	7100601	1	5	48
710070111	鳥羽先生の妹のテント	7100701	1	1	50
710070112	鳥羽先生の妹のテント	7100701	1	2	45
710070113	鳥羽先生の妹のテント	7100701	1	3	40
710070114	鳥羽先生の妹のテント	7100701	1	4	35
710070115	鳥羽先生の妹のテント	7100701	1	5	30
710080111	ファミリーテント	7100801	1	1	90
710080112	ファミリーテント	7100801	1	2	81
710080113	ファミリーテント	7100801	1	3	72
710080114	ファミリーテント	7100801	1	4	63
710080115	ファミリーテント	7100801	1	5	54
710090111	ヒーター付きテント	7100901	1	1	90
710090112	ヒーター付きテント	7100901	1	2	81
710090113	ヒーター付きテント	7100901	1	3	72
710090114	ヒーター付きテント	7100901	1	4	63
710090115	ヒーター付きテント	7100901	1	5	54
710100111	自転車用キャンピングカー	7101001	1	1	50
710100112	自転車用キャンピングカー	7101001	1	2	45
710100113	自転車用キャンピングカー	7101001	1	3	40
710100114	自転車用キャンピングカー	7101001	1	4	35
710100115	自転車用キャンピングカー	7101001	1	5	30
710110111	スノーテント	7101101	1	1	70
710110112	スノーテント	7101101	1	2	63
710110113	スノーテント	7101101	1	3	56
710110114	スノーテント	7101101	1	4	49
710110115	スノーテント	7101101	1	5	42
710120111	ドギーテント	7101201	1	1	90
710120112	ドギーテント	7101201	1	2	81
710120113	ドギーテント	7101201	1	3	72
710120114	ドギーテント	7101201	1	4	63
710120115	ドギーテント	7101201	1	5	54
710130111	飯田さんのテント	7101301	1	1	70
710130112	飯田さんのテント	7101301	1	2	63
710130113	飯田さんのテント	7101301	1	3	56
710130114	飯田さんのテント	7101301	1	4	49
710130115	飯田さんのテント	7101301	1	5	42
710140111	一宮さんのテント	7101401	1	1	70
710140112	一宮さんのテント	7101401	1	2	63
710140113	一宮さんのテント	7101401	1	3	56
710140114	一宮さんのテント	7101401	1	4	49
710140115	一宮さんのテント	7101401	1	5	42
710150111	ツェルト	7101501	1	1	80
710150112	ツェルト	7101501	1	2	72
710150113	ツェルト	7101501	1	3	64
710150114	ツェルト	7101501	1	4	56
710150115	ツェルト	7101501	1	5	48
710190111	リンの祖父のワンポールテント	7101901	1	1	70
710190112	リンの祖父のワンポールテント	7101901	1	2	63
710190113	リンの祖父のワンポールテント	7101901	1	3	56
710190114	リンの祖父のワンポールテント	7101901	1	4	49
710190115	リンの祖父のワンポールテント	7101901	1	5	42
710200111	ツーリングテント	7102001	1	1	60
710200112	ツーリングテント	7102001	1	2	54
710200113	ツーリングテント	7102001	1	3	48
710200114	ツーリングテント	7102001	1	4	42
710200115	ツーリングテント	7102001	1	5	36
710201111	ツーリングテント(OR)	7102011	1	1	80
710201112	ツーリングテント(OR)	7102011	1	2	72
710201113	ツーリングテント(OR)	7102011	1	3	64
710201114	ツーリングテント(OR)	7102011	1	4	56
710201115	ツーリングテント(OR)	7102011	1	5	48
710202111	ツーリングテント(BL)	7102021	1	1	40
710202112	ツーリングテント(BL)	7102021	1	2	36
710202113	ツーリングテント(BL)	7102021	1	3	32
710202114	ツーリングテント(BL)	7102021	1	4	28
710202115	ツーリングテント(BL)	7102021	1	5	24
710203111	ツーリングテント(BE)	7102031	1	1	60
710203112	ツーリングテント(BE)	7102031	1	2	54
710203113	ツーリングテント(BE)	7102031	1	3	48
710203114	ツーリングテント(BE)	7102031	1	4	42
710203115	ツーリングテント(BE)	7102031	1	5	36
710204111	ツーリングテント(KA)	7102041	1	1	80
710204112	ツーリングテント(KA)	7102041	1	2	72
710204113	ツーリングテント(KA)	7102041	1	3	64
710204114	ツーリングテント(KA)	7102041	1	4	56
710204115	ツーリングテント(KA)	7102041	1	5	48
710205111	ツーリングテント(BR)	7102051	1	1	40
710205112	ツーリングテント(BR)	7102051	1	2	36
710205113	ツーリングテント(BR)	7102051	1	3	32
710205114	ツーリングテント(BR)	7102051	1	4	28
710205115	ツーリングテント(BR)	7102051	1	5	24
710206111	ツーリングテント(WL)	7102061	1	1	60
710206112	ツーリングテント(WL)	7102061	1	2	54
710206113	ツーリングテント(WL)	7102061	1	3	48
710206114	ツーリングテント(WL)	7102061	1	4	42
710206115	ツーリングテント(WL)	7102061	1	5	36
710207111	ツーリングテント(MC)	7102071	1	1	80
710207112	ツーリングテント(MC)	7102071	1	2	72
710207113	ツーリングテント(MC)	7102071	1	3	64
710207114	ツーリングテント(MC)	7102071	1	4	56
710207115	ツーリングテント(MC)	7102071	1	5	48
710208111	ツーリングテント(WH)	7102081	1	1	40
710208112	ツーリングテント(WH)	7102081	1	2	36
710208113	ツーリングテント(WH)	7102081	1	3	32
710208114	ツーリングテント(WH)	7102081	1	4	28
710208115	ツーリングテント(WH)	7102081	1	5	24
710209111	ツーリングテント(BK)	7102091	1	1	60
710209112	ツーリングテント(BK)	7102091	1	2	54
710209113	ツーリングテント(BK)	7102091	1	3	48
710209114	ツーリングテント(BK)	7102091	1	4	42
710209115	ツーリングテント(BK)	7102091	1	5	36
710210111	シェルターテント	7102101	1	1	90
710210112	シェルターテント	7102101	1	2	81
710210113	シェルターテント	7102101	1	3	72
710210114	シェルターテント	7102101	1	4	63
710210115	シェルターテント	7102101	1	5	54
710211111	シェルターテント(OR)	7102111	1	1	50
710211112	シェルターテント(OR)	7102111	1	2	45
710211113	シェルターテント(OR)	7102111	1	3	40
710211114	シェルターテント(OR)	7102111	1	4	35
710211115	シェルターテント(OR)	7102111	1	5	30
710212111	シェルターテント(BL)	7102121	1	1	70
710212112	シェルターテント(BL)	7102121	1	2	63
710212113	シェルターテント(BL)	7102121	1	3	56
710212114	シェルターテント(BL)	7102121	1	4	49
710212115	シェルターテント(BL)	7102121	1	5	42
710213111	シェルターテント(BE)	7102131	1	1	90
710213112	シェルターテント(BE)	7102131	1	2	81
710213113	シェルターテント(BE)	7102131	1	3	72
710213114	シェルターテント(BE)	7102131	1	4	63
710213115	シェルターテント(BE)	7102131	1	5	54
710214111	シェルターテント(KA)	7102141	1	1	50
710214112	シェルターテント(KA)	7102141	1	2	45
710214113	シェルターテント(KA)	7102141	1	3	40
710214114	シェルターテント(KA)	7102141	1	4	35
710214115	シェルターテント(KA)	7102141	1	5	30
710215111	シェルターテント(BR)	7102151	1	1	70
710215112	シェルターテント(BR)	7102151	1	2	63
710215113	シェルターテント(BR)	7102151	1	3	56
710215114	シェルターテント(BR)	7102151	1	4	49
710215115	シェルターテント(BR)	7102151	1	5	42
710216111	シェルターテント(WL)	7102161	1	1	90
710216112	シェルターテント(WL)	7102161	1	2	81
710216113	シェルターテント(WL)	7102161	1	3	72
710216114	シェルターテント(WL)	7102161	1	4	63
710216115	シェルターテント(WL)	7102161	1	5	54
710217111	シェルターテント(MC)	7102171	1	1	50
710217112	シェルターテント(MC)	7102171	1	2	45
710217113	シェルターテント(MC)	7102171	1	3	40
710217114	シェルターテント(MC)	7102171	1	4	35
710217115	シェルターテント(MC)	7102171	1	5	30
710218111	シェルターテント(WH)	7102181	1	1	70
710218112	シェルターテント(WH)	7102181	1	2	63
710218113	シェルターテント(WH)	7102181	1	3	56
710218114	シェルターテント(WH)	7102181	1	4	49
710218115	シェルターテント(WH)	7102181	1	5	42
710219111	シェルターテント(BK)	7102191	1	1	90
710219112	シェルターテント(BK)	7102191	1	2	81
710219113	シェルターテント(BK)	7102191	1	3	72
710219114	シェルターテント(BK)	7102191	1	4	63
710219115	シェルターテント(BK)	7102191	1	5	54
710220111	高耐久ドームテント	7102201	1	1	50
710220112	高耐久ドームテント	7102201	1	2	45
710220113	高耐久ドームテント	7102201	1	3	40
710220114	高耐久ドームテント	7102201	1	4	35
710220115	高耐久ドームテント	7102201	1	5	30
710221111	高耐久ドームテント(OR)	7102211	1	1	70
710221112	高耐久ドームテント(OR)	7102211	1	2	63
710221113	高耐久ドームテント(OR)	7102211	1	3	56
710221114	高耐久ドームテント(OR)	7102211	1	4	49
710221115	高耐久ドームテント(OR)	7102211	1	5	42
710222111	高耐久ドームテント(BL)	7102221	1	1	90
710222112	高耐久ドームテント(BL)	7102221	1	2	81
710222113	高耐久ドームテント(BL)	7102221	1	3	72
710222114	高耐久ドームテント(BL)	7102221	1	4	63
710222115	高耐久ドームテント(BL)	7102221	1	5	54
710223111	高耐久ドームテント(BE)	7102231	1	1	50
710223112	高耐久ドームテント(BE)	7102231	1	2	45
710223113	高耐久ドームテント(BE)	7102231	1	3	40
710223114	高耐久ドームテント(BE)	7102231	1	4	35
710223115	高耐久ドームテント(BE)	7102231	1	5	30
710224111	高耐久ドームテント(KA)	7102241	1	1	70
710224112	高耐久ドームテント(KA)	7102241	1	2	63
710224113	高耐久ドームテント(KA)	7102241	1	3	56
710224114	高耐久ドームテント(KA)	7102241	1	4	49
710224115	高耐久ドームテント(KA)	7102241	1	5	42
710225111	高耐久ドームテント(BR)	7102251	1	1	90
710225112	高耐久ドームテント(BR)	7102251	1	2	81
710225113	高耐久ドームテント(BR)	7102251	1	3	72
710225114	高耐久ドームテント(BR)	7102251	1	4	63
710225115	高耐久ドームテント(BR)	7102251	1	5	54
710226111	高耐久ドームテント(WL)	7102261	1	1	50
710226112	高耐久ドームテント(WL)	7102261	1	2	45
710226113	高耐久ドームテント(WL)	7102261	1	3	40
710226114	高耐久ドームテント(WL)	7102261	1	4	35
710226115	高耐久ドームテント(WL)	7102261	1	5	30
710227111	高耐久ドームテント(MC)	7102271	1	1	70
710227112	高耐久ドームテント(MC)	7102271	1	2	63
710227113	高耐久ドームテント(MC)	7102271	1	3	56
710227114	高耐久ドームテント(MC)	7102271	1	4	49
710227115	高耐久ドームテント(MC)	7102271	1	5	42
710228111	高耐久ドームテント(WH)	7102281	1	1	90
710228112	高耐久ドームテント(WH)	7102281	1	2	81
710228113	高耐久ドームテント(WH)	7102281	1	3	72
710228114	高耐久ドームテント(WH)	7102281	1	4	63
710228115	高耐久ドームテント(WH)	7102281	1	5	54
710229111	高耐久ドームテント(BK)	7102291	1	1	50
710229112	高耐久ドームテント(BK)	7102291	1	2	45
710229113	高耐久ドームテント(BK)	7102291	1	3	40
710229114	高耐久ドームテント(BK)	7102291	1	4	35
710229115	高耐久ドームテント(BK)	7102291	1	5	30
710230111	クロスドームテント	7102301	1	1	60
710230112	クロスドームテント	7102301	1	2	54
710230113	クロスドームテント	7102301	1	3	48
710230114	クロスドームテント	7102301	1	4	42
710230115	クロスドームテント	7102301	1	5	36
710231111	クロスドームテント(OR)	7102311	1	1	80
710231112	クロスドームテント(OR)	7102311	1	2	72
710231113	クロスドームテント(OR)	7102311	1	3	64
710231114	クロスドームテント(OR)	7102311	1	4	56
710231115	クロスドームテント(OR)	7102311	1	5	48
710232111	クロスドームテント(BL)	7102321	1	1	40
710232112	クロスドームテント(BL)	7102321	1	2	36
710232113	クロスドームテント(BL)	7102321	1	3	32
710232114	クロスドームテント(BL)	7102321	1	4	28
710232115	クロスドームテント(BL)	7102321	1	5	24
710233111	クロスドームテント(BE)	7102331	1	1	60
710233112	クロスドームテント(BE)	7102331	1	2	54
710233113	クロスドームテント(BE)	7102331	1	3	48
710233114	クロスドームテント(BE)	7102331	1	4	42
710233115	クロスドームテント(BE)	7102331	1	5	36
710234111	クロスドームテント(KA)	7102341	1	1	80
710234112	クロスドームテント(KA)	7102341	1	2	72
710234113	クロスドームテント(KA)	7102341	1	3	64
710234114	クロスドームテント(KA)	7102341	1	4	56
710234115	クロスドームテント(KA)	7102341	1	5	48
710235111	クロスドームテント(BR)	7102351	1	1	40
710235112	クロスドームテント(BR)	7102351	1	2	36
710235113	クロスドームテント(BR)	7102351	1	3	32
710235114	クロスドームテント(BR)	7102351	1	4	28
710235115	クロスドームテント(BR)	7102351	1	5	24
710236111	クロスドームテント(WL)	7102361	1	1	60
710236112	クロスドームテント(WL)	7102361	1	2	54
710236113	クロスドームテント(WL)	7102361	1	3	48
710236114	クロスドームテント(WL)	7102361	1	4	42
710236115	クロスドームテント(WL)	7102361	1	5	36
710237111	クロスドームテント(MC)	7102371	1	1	80
710237112	クロスドームテント(MC)	7102371	1	2	72
710237113	クロスドームテント(MC)	7102371	1	3	64
710237114	クロスドームテント(MC)	7102371	1	4	56
710237115	クロスドームテント(MC)	7102371	1	5	48
710238111	クロスドームテント(WH)	7102381	1	1	40
710238112	クロスドームテント(WH)	7102381	1	2	36
710238113	クロスドームテント(WH)	7102381	1	3	32
710238114	クロスドームテント(WH)	7102381	1	4	28
710238115	クロスドームテント(WH)	7102381	1	5	24
710239111	クロスドームテント(BK)	7102391	1	1	60
710239112	クロスドームテント(BK)	7102391	1	2	54
710239113	クロスドームテント(BK)	7102391	1	3	48
710239114	クロスドームテント(BK)	7102391	1	4	42
710239115	クロスドームテント(BK)	7102391	1	5	36
710240111	バーティカルドーム	7102401	1	1	90
710240112	バーティカルドーム	7102401	1	2	81
710240113	バーティカルドーム	7102401	1	3	72
710240114	バーティカルドーム	7102401	1	4	63
710240115	バーティカルドーム	7102401	1	5	54
710241111	バーティカルドーム(OR)	7102411	1	1	50
710241112	バーティカルドーム(OR)	7102411	1	2	45
710241113	バーティカルドーム(OR)	7102411	1	3	40
710241114	バーティカルドーム(OR)	7102411	1	4	35
710241115	バーティカルドーム(OR)	7102411	1	5	30
710242111	バーティカルドーム(BL)	7102421	1	1	70
710242112	バーティカルドーム(BL)	7102421	1	2	63
710242113	バーティカルドーム(BL)	7102421	1	3	56
710242114	バーティカルドーム(BL)	7102421	1	4	49
710242115	バーティカルドーム(BL)	7102421	1	5	42
710243111	バーティカルドーム(BE)	7102431	1	1	90
710243112	バーティカルドーム(BE)	7102431	1	2	81
710243113	バーティカルドーム(BE)	7102431	1	3	72
710243114	バーティカルドーム(BE)	7102431	1	4	63
710243115	バーティカルドーム(BE)	7102431	1	5	54
710244111	バーティカルドーム(KA)	7102441	1	1	50
710244112	バーティカルドーム(KA)	7102441	1	2	45
710244113	バーティカルドーム(KA)	7102441	1	3	40
710244114	バーティカルドーム(KA)	7102441	1	4	35
710244115	バーティカルドーム(KA)	7102441	1	5	30
710245111	バーティカルドーム(BR)	7102451	1	1	70
710245112	バーティカルドーム(BR)	7102451	1	2	63
710245113	バーティカルドーム(BR)	7102451	1	3	56
710245114	バーティカルドーム(BR)	7102451	1	4	49
710245115	バーティカルドーム(BR)	7102451	1	5	42
710246111	バーティカルドーム(WL)	7102461	1	1	90
710246112	バーティカルドーム(WL)	7102461	1	2	81
710246113	バーティカルドーム(WL)	7102461	1	3	72
710246114	バーティカルドーム(WL)	7102461	1	4	63
710246115	バーティカルドーム(WL)	7102461	1	5	54
710247111	バーティカルドーム(MC)	7102471	1	1	50
710247112	バーティカルドーム(MC)	7102471	1	2	45
710247113	バーティカルドーム(MC)	7102471	1	3	40
710247114	バーティカルドーム(MC)	7102471	1	4	35
710247115	バーティカルドーム(MC)	7102471	1	5	30
710248111	バーティカルドーム(WH)	7102481	1	1	70
710248112	バーティカルドーム(WH)	7102481	1	2	63
710248113	バーティカルドーム(WH)	7102481	1	3	56
710248114	バーティカルドーム(WH)	7102481	1	4	49
710248115	バーティカルドーム(WH)	7102481	1	5	42
710249111	バーティカルドーム(BK)	7102491	1	1	90
710249112	バーティカルドーム(BK)	7102491	1	2	81
710249113	バーティカルドーム(BK)	7102491	1	3	72
710249114	バーティカルドーム(BK)	7102491	1	4	63
710249115	バーティカルドーム(BK)	7102491	1	5	54
710250111	ワイドドームテント	7102501	1	1	40
710250112	ワイドドームテント	7102501	1	2	36
710250113	ワイドドームテント	7102501	1	3	32
710250114	ワイドドームテント	7102501	1	4	28
710250115	ワイドドームテント	7102501	1	5	24
710251111	ワイドドームテント(OR)	7102511	1	1	60
710251112	ワイドドームテント(OR)	7102511	1	2	54
710251113	ワイドドームテント(OR)	7102511	1	3	48
710251114	ワイドドームテント(OR)	7102511	1	4	42
710251115	ワイドドームテント(OR)	7102511	1	5	36
710252111	ワイドドームテント(BL)	7102521	1	1	80
710252112	ワイドドームテント(BL)	7102521	1	2	72
710252113	ワイドドームテント(BL)	7102521	1	3	64
710252114	ワイドドームテント(BL)	7102521	1	4	56
710252115	ワイドドームテント(BL)	7102521	1	5	48
710253111	ワイドドームテント(BE)	7102531	1	1	40
710253112	ワイドドームテント(BE)	7102531	1	2	36
710253113	ワイドドームテント(BE)	7102531	1	3	32
710253114	ワイドドームテント(BE)	7102531	1	4	28
710253115	ワイドドームテント(BE)	7102531	1	5	24
710254111	ワイドドームテント(KA)	7102541	1	1	60
710254112	ワイドドームテント(KA)	7102541	1	2	54
710254113	ワイドドームテント(KA)	7102541	1	3	48
710254114	ワイドドームテント(KA)	7102541	1	4	42
710254115	ワイドドームテント(KA)	7102541	1	5	36
710255111	ワイドドームテント(BR)	7102551	1	1	80
710255112	ワイドドームテント(BR)	7102551	1	2	72
710255113	ワイドドームテント(BR)	7102551	1	3	64
710255114	ワイドドームテント(BR)	7102551	1	4	56
710255115	ワイドドームテント(BR)	7102551	1	5	48
710256111	ワイドドームテント(WL)	7102561	1	1	40
710256112	ワイドドームテント(WL)	7102561	1	2	36
710256113	ワイドドームテント(WL)	7102561	1	3	32
710256114	ワイドドームテント(WL)	7102561	1	4	28
710256115	ワイドドームテント(WL)	7102561	1	5	24
710257111	ワイドドームテント(MC)	7102571	1	1	60
710257112	ワイドドームテント(MC)	7102571	1	2	54
710257113	ワイドドームテント(MC)	7102571	1	3	48
710257114	ワイドドームテント(MC)	7102571	1	4	42
710257115	ワイドドームテント(MC)	7102571	1	5	36
710258111	ワイドドームテント(WH)	7102581	1	1	80
710258112	ワイドドームテント(WH)	7102581	1	2	72
710258113	ワイドドームテント(WH)	7102581	1	3	64
710258114	ワイドドームテント(WH)	7102581	1	4	56
710258115	ワイドドームテント(WH)	7102581	1	5	48
710259111	ワイドドームテント(BK)	7102591	1	1	40
710259112	ワイドドームテント(BK)	7102591	1	2	36
710259113	ワイドドームテント(BK)	7102591	1	3	32
710259114	ワイドドームテント(BK)	7102591	1	4	28
710259115	ワイドドームテント(BK)	7102591	1	5	24
710260111	軽量ツーリングテント	7102601	1	1	60
710260112	軽量ツーリングテント	7102601	1	2	54
710260113	軽量ツーリングテント	7102601	1	3	48
710260114	軽量ツーリングテント	7102601	1	4	42
710260115	軽量ツーリングテント	7102601	1	5	36
710261111	軽量ツーリングテント(OR)	7102611	1	1	80
710261112	軽量ツーリングテント(OR)	7102611	1	2	72
710261113	軽量ツーリングテント(OR)	7102611	1	3	64
710261114	軽量ツーリングテント(OR)	7102611	1	4	56
710261115	軽量ツーリングテント(OR)	7102611	1	5	48
710262111	軽量ツーリングテント(BL)	7102621	1	1	40
710262112	軽量ツーリングテント(BL)	7102621	1	2	36
710262113	軽量ツーリングテント(BL)	7102621	1	3	32
710262114	軽量ツーリングテント(BL)	7102621	1	4	28
710262115	軽量ツーリングテント(BL)	7102621	1	5	24
710263111	軽量ツーリングテント(BE)	7102631	1	1	60
710263112	軽量ツーリングテント(BE)	7102631	1	2	54
710263113	軽量ツーリングテント(BE)	7102631	1	3	48
710263114	軽量ツーリングテント(BE)	7102631	1	4	42
710263115	軽量ツーリングテント(BE)	7102631	1	5	36
710264111	軽量ツーリングテント(KA)	7102641	1	1	80
710264112	軽量ツーリングテント(KA)	7102641	1	2	72
710264113	軽量ツーリングテント(KA)	7102641	1	3	64
710264114	軽量ツーリングテント(KA)	7102641	1	4	56
710264115	軽量ツーリングテント(KA)	7102641	1	5	48
710265111	軽量ツーリングテント(BR)	7102651	1	1	40
710265112	軽量ツーリングテント(BR)	7102651	1	2	36
710265113	軽量ツーリングテント(BR)	7102651	1	3	32
710265114	軽量ツーリングテント(BR)	7102651	1	4	28
710265115	軽量ツーリングテント(BR)	7102651	1	5	24
710266111	軽量ツーリングテント(WL)	7102661	1	1	60
710266112	軽量ツーリングテント(WL)	7102661	1	2	54
710266113	軽量ツーリングテント(WL)	7102661	1	3	48
710266114	軽量ツーリングテント(WL)	7102661	1	4	42
710266115	軽量ツーリングテント(WL)	7102661	1	5	36
710267111	軽量ツーリングテント(MC)	7102671	1	1	80
710267112	軽量ツーリングテント(MC)	7102671	1	2	72
710267113	軽量ツーリングテント(MC)	7102671	1	3	64
710267114	軽量ツーリングテント(MC)	7102671	1	4	56
710267115	軽量ツーリングテント(MC)	7102671	1	5	48
710268111	軽量ツーリングテント(WH)	7102681	1	1	40
710268112	軽量ツーリングテント(WH)	7102681	1	2	36
710268113	軽量ツーリングテント(WH)	7102681	1	3	32
710268114	軽量ツーリングテント(WH)	7102681	1	4	28
710268115	軽量ツーリングテント(WH)	7102681	1	5	24
710269111	軽量ツーリングテント(BK)	7102691	1	1	60
710269112	軽量ツーリングテント(BK)	7102691	1	2	54
710269113	軽量ツーリングテント(BK)	7102691	1	3	48
710269114	軽量ツーリングテント(BK)	7102691	1	4	42
710269115	軽量ツーリングテント(BK)	7102691	1	5	36
710270111	ジオデシックドーム	7102701	1	1	110
710270112	ジオデシックドーム	7102701	1	2	99
710270113	ジオデシックドーム	7102701	1	3	88
710270114	ジオデシックドーム	7102701	1	4	77
710270115	ジオデシックドーム	7102701	1	5	66
710271111	ジオデシックドーム(OR)	7102711	1	1	70
710271112	ジオデシックドーム(OR)	7102711	1	2	63
710271113	ジオデシックドーム(OR)	7102711	1	3	56
710271114	ジオデシックドーム(OR)	7102711	1	4	49
710271115	ジオデシックドーム(OR)	7102711	1	5	42
710272111	ジオデシックドーム(BL)	7102721	1	1	90
710272112	ジオデシックドーム(BL)	7102721	1	2	81
710272113	ジオデシックドーム(BL)	7102721	1	3	72
710272114	ジオデシックドーム(BL)	7102721	1	4	63
710272115	ジオデシックドーム(BL)	7102721	1	5	54
710273111	ジオデシックドーム(BE)	7102731	1	1	110
710273112	ジオデシックドーム(BE)	7102731	1	2	99
710273113	ジオデシックドーム(BE)	7102731	1	3	88
710273114	ジオデシックドーム(BE)	7102731	1	4	77
710273115	ジオデシックドーム(BE)	7102731	1	5	66
710274111	ジオデシックドーム(KA)	7102741	1	1	70
710274112	ジオデシックドーム(KA)	7102741	1	2	63
710274113	ジオデシックドーム(KA)	7102741	1	3	56
710274114	ジオデシックドーム(KA)	7102741	1	4	49
710274115	ジオデシックドーム(KA)	7102741	1	5	42
710275111	ジオデシックドーム(BR)	7102751	1	1	90
710275112	ジオデシックドーム(BR)	7102751	1	2	81
710275113	ジオデシックドーム(BR)	7102751	1	3	72
710275114	ジオデシックドーム(BR)	7102751	1	4	63
710275115	ジオデシックドーム(BR)	7102751	1	5	54
710276111	ジオデシックドーム(WL)	7102761	1	1	110
710276112	ジオデシックドーム(WL)	7102761	1	2	99
710276113	ジオデシックドーム(WL)	7102761	1	3	88
710276114	ジオデシックドーム(WL)	7102761	1	4	77
710276115	ジオデシックドーム(WL)	7102761	1	5	66
710277111	ジオデシックドーム(MC)	7102771	1	1	70
710277112	ジオデシックドーム(MC)	7102771	1	2	63
710277113	ジオデシックドーム(MC)	7102771	1	3	56
710277114	ジオデシックドーム(MC)	7102771	1	4	49
710277115	ジオデシックドーム(MC)	7102771	1	5	42
710278111	ジオデシックドーム(WH)	7102781	1	1	90
710278112	ジオデシックドーム(WH)	7102781	1	2	81
710278113	ジオデシックドーム(WH)	7102781	1	3	72
710278114	ジオデシックドーム(WH)	7102781	1	4	63
710278115	ジオデシックドーム(WH)	7102781	1	5	54
710279111	ジオデシックドーム(BK)	7102791	1	1	110
710279112	ジオデシックドーム(BK)	7102791	1	2	99
710279113	ジオデシックドーム(BK)	7102791	1	3	88
710279114	ジオデシックドーム(BK)	7102791	1	4	77
710279115	ジオデシックドーム(BK)	7102791	1	5	66
710280111	ファミリードーム	7102801	1	1	50
710280112	ファミリードーム	7102801	1	2	45
710280113	ファミリードーム	7102801	1	3	40
710280114	ファミリードーム	7102801	1	4	35
710280115	ファミリードーム	7102801	1	5	30
710281111	ファミリードーム(OR)	7102811	1	1	70
710281112	ファミリードーム(OR)	7102811	1	2	63
710281113	ファミリードーム(OR)	7102811	1	3	56
710281114	ファミリードーム(OR)	7102811	1	4	49
710281115	ファミリードーム(OR)	7102811	1	5	42
710282111	ファミリードーム(BL)	7102821	1	1	90
710282112	ファミリードーム(BL)	7102821	1	2	81
710282113	ファミリードーム(BL)	7102821	1	3	72
710282114	ファミリードーム(BL)	7102821	1	4	63
710282115	ファミリードーム(BL)	7102821	1	5	54
710283111	ファミリードーム(BE)	7102831	1	1	50
710283112	ファミリードーム(BE)	7102831	1	2	45
710283113	ファミリードーム(BE)	7102831	1	3	40
710283114	ファミリードーム(BE)	7102831	1	4	35
