id	key	value	type	priority	open_date	close_date	open_time	close_time
100521	craft_gear_add_exp_r3	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100522	craft_cook_add_exp_r1	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100523	craft_cook_add_exp_r2	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100524	craft_cook_add_exp_r3	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100525	chat_guild_camp_enabled	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100526	init_tutorial_story_id	70010101	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100527	tutorial_camp_id	1000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100528	confession_step_premium_shop_id	750001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100529	daisuki_step_premium_shop_id	750002	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100530	tutorial_gear_recipe_id	85070140	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100531	tutorial_cook_recipe_id	87070010	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100532	shop_material_search_range	1600200183-1600200331	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100533	ad_shop_id	108	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100534	camphack_url	https://camphack.nap-camp.com/	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100535	checkIn_radius	2000	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100536	review_clear_guide_mission_chapter	52030	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100537	location_checkin_friend_daily_limit	1	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100538	exceed_ap_item_id	6001	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100539	charanavi_timeouts_sec	20	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100540	new_card_add_point_r1	10	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100541	new_card_add_point_r2	35	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100542	new_card_add_point_r3	40	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100543	camp_report_rental_max	1	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100544	camp_mission_clear_reward_cp_badge	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100545	shop_charanavi_interval	30	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100546	shop_charanavi_near_end_days	2	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100547	camp_background_season_id	2	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100548	reward_removal_guide_mission_chapter	15	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100549	ep_correction_value_a	2077.971767	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100550	ep_correction_value_b	-6414	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100551	ep_correction_value_n	0.2	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100552	ep_correction_value_m	1	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100553	friend_ep_bonus	0.15	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100554	user_max_yp	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100555	user_recovery_sec_yp	7200	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100556	home_over_yp_disp_max	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100557	push_visit_default	1	1	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100558	push_notification_visit_localize_keys	nadeshiko,rin,chiaki,aoi,ena	4	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100559	uid_display_enable	1	1	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100560	yurusuta_history_count	5	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100561	yurusuta_support_card_bonus_max	0.5	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100562	yurusuta_ranking_class	100	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100563	yurusuta_ranking_total	100	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100564	yurusuta_ranking_friend	20	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100565	yurusuta_ranking_circle	20	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100566	yurusuta_bonus_leader	0.1	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100567	yurusuta_bonus_opponent	0.01	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100568	yurusuta_bonus_2_consecutive_wins	0.02	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100569	yurusuta_bonus_3_consecutive_wins	0.03	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100570	yurusuta_bonus_4_consecutive_wins	0.04	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100571	yurusuta_bonus_5_consecutive_wins	0.05	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100572	yurusuta_bonus_win_match	0.1	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100573	yurusuta_like_conversion_rate	1	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100574	yurusuta_like_good	2000	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100575	yurusuta_like_bad	200	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100576	yurusuta_timing_base	1000	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100577	yurusuta_timing_skill_n	100	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100578	yurusuta_timing_skill_r	300	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100579	yurusuta_timing_skill_sr	600	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100580	yurusuta_timing_phase_good	1000	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100581	yurusuta_timing_phase_bad	100	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100582	yurusuta_matching_same_rank_lower	-5000	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100583	yurusuta_matching_same_rank_upper	5000	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100584	yurusuta_mathcing_higher_rank_upper	10000	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100585	yurusuta_matching_lower_rank_lower	5000	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100586	yurusuta_matching_lower_rank_upper	-10000	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100587	yurusuta_matching_refresh_interval	-5000	2	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100588	yurusuta_matching_reward_up_same_rank	15	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100589	yurusuta_matching_reward_up_higher_rank	10	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100590	yurusuta_matching_reward_up_lower_rank	15	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100591	yurusuta_matching_reward_up_same_rank	50	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100592	yurusuta_motivation_coefficient	30	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100593	yurusuta_motivation_excellent	35	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100594	yurusuta_motivation_good	35	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100595	yurusuta_motivation_average	20	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100596	yurusuta_motivation_bad	5	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100597	yurusuta_motivation_poor	5	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100598	location_distance_spot_limit	1000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100599	yurusuta_ranking_page_limit	10	3	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100600	camp_ap_use_count_max	3	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100601	camp_ap_use_count_max_using_vip	5	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100602	sequence_time_limit	15	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100603	yurusuta_random_rank_coefficient_a	0.43	3	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100604	yurusuta_random_rank_coefficient_n	1.8	3	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100605	yurusuta_random_rank_coefficient_b	2	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
