id	level	name_text_id	description_text_id	exp	category	invoke_type	invoke_count	area_type	area_param1	area_param2	area_param3	erase_score	skill_type	skill_param1	skill_param2	skill_param3	limit_count
30005	3	91	147	2500	1		12	12					12	1	7		
30005	4	91	147	5000	1		11	12					12	1	7		
30005	5	91	147		1		10	12					12	1	8		
30006	1	91	172	200	1		19	12					29	3	1	1	
30006	2	91	172	1000	1		18	12					29	3	1	1	
30006	3	91	172	2500	1		17	12					29	4	1	1	
30006	4	91	172	5000	1		16	12					29	4	1	1	
30006	5	91	172		1		15	12					29	5	1	1	
30007	1	91	127	200	1		17	12					5	2	8	7	
30007	2	91	127	1000	1		16	12					5	2	8	7	
30007	3	91	127	2500	1		15	12					5	2	8	8	
30007	4	91	127	5000	1		14	12					5	2	8	8	
30007	5	91	127		1		13	12					5	2	8	9	
30008	1	91	195	200	1		16	12					27	4	7		
30008	2	91	195	1000	1		15	12					27	4	7		
30008	3	91	195	2500	1		14	12					27	4	8		
30008	4	91	195	5000	1		13	12					27	4	8		
30008	5	91	195		1		12	12					27	4	9		
30009	1	91	145	200	1		14	12					9	1	6		
30009	2	91	145	1000	1		13	12					9	1	6		
30009	3	91	145	2500	1		12	12					9	1	7		
30009	4	91	145	5000	1		11	12					9	1	7		
30009	5	91	145		1		10	12					9	1	8		
30010	1	91	139	200	1		16	12					6	1	6	1	
30010	2	91	139	1000	1		15	12					6	1	6	1	
30010	3	91	139	2500	1		14	12					6	1	7	1	
30010	4	91	139	5000	1		13	12					6	1	7	1	
30010	5	91	139		1		12	12					6	1	8	1	
30011	1	91	168	200	1		19	12					30	3	1	2	
30011	2	91	168	1000	1		18	12					30	3	1	2	
30011	3	91	168	2500	1		17	12					30	4	1	2	
30011	4	91	168	5000	1		16	12					30	4	1	2	
30011	5	91	168		1		15	12					30	5	1	2	
30012	1	91	133	200	1		17	12					5	8	16	7	
30012	2	91	133	1000	1		16	12					5	8	16	7	
30012	3	91	133	2500	1		15	12					5	8	16	8	
30012	4	91	133	5000	1		14	12					5	8	16	8	
30012	5	91	133		1		13	12					5	8	16	9	
30013	1	91	110	200	1		15	12					4	1	2		
30013	2	91	110	1000	1		14	12					4	1	2		
30013	3	91	110	2500	1		13	12					4	1	2		
30013	4	91	110	5000	1		12	12					4	1	2		
30013	5	91	110		1		11	12					4	2	2		
30014	1	91	95	200	1		19	12					5	27	4	7	
30014	2	91	95	1000	1		18	12					5	27	4	7	
30014	3	91	95	2500	1		17	12					5	27	4	8	
30014	4	91	95	5000	1		16	12					5	27	4	8	
30014	5	91	95		1		15	12					5	27	4	9	
30015	1	91	214	200	1		19	12					5	23	8	7	
30015	2	91	214	1000	1		18	12					5	23	8	7	
30015	3	91	214	2500	1		17	12					5	23	8	8	
30015	4	91	214	5000	1		16	12					5	23	8	8	
30015	5	91	214		1		15	12					5	23	8	9	
30016	1	91	142	200	1		16	12					6	1	6	16	
30016	2	91	142	1000	1		15	12					6	1	6	16	
30016	3	91	142	2500	1		14	12					6	1	7	16	
30016	4	91	142	5000	1		13	12					6	1	7	16	
30016	5	91	142		1		12	12					6	1	8	16	
30017	1	91	102	200	1		15	10	1	6		1000					
30017	2	91	102	1000	1		14	10	1	6		1200					
30017	3	91	102	2500	1		13	10	1	7		1400					
30017	4	91	102	5000	1		12	10	1	7		1600					
30017	5	91	102		1		11	10	1	8		2000					
30018	1	91	117	200	1		17	12					5	16	1	7	
30018	2	91	117	1000	1		16	12					5	16	1	7	
30018	3	91	117	2500	1		15	12					5	16	1	8	
30018	4	91	117	5000	1		14	12					5	16	1	8	
30018	5	91	117		1		13	12					5	16	1	9	
30019	1	91	111	200	1		15	12					4	1	4		
30019	2	91	111	1000	1		14	12					4	1	4		
30019	3	91	111	2500	1		13	12					4	1	4		
30019	4	91	111	5000	1		12	12					4	1	4		
30019	5	91	111		1		11	12					4	2	4		
30020	1	91	94	200	1		13	10	2	8		1000					
30020	2	91	94	1000	1		12	10	2	9		1500					
30020	3	91	94	2500	1		11	10	2	10		2000					
30020	4	91	94	5000	1		10	10	2	11		2500					
30020	5	91	94		1		9	10	2	12		3000					
30021	1	91	106	200	1		14	11	9			1000					
30021	2	91	106	1000	1		13	11	10			1500					
30021	3	91	106	2500	1		12	11	11			2000					
30021	4	91	106	5000	1		11	11	12			2500					
30021	5	91	106		1		10	11	13			3000					
30022	1	91	107	200	1		17	12					1	2500			
30022	2	91	107	1000	1		16	12					1	3000			
30022	3	91	107	2500	1		15	12					1	3500			
30022	4	91	107	5000	1		14	12					1	4000			
30022	5	91	107		1		13	12					1	5000			
30023	1	91	143	200	1		16	12					7				
30023	2	91	143	1000	1		15	12					7				
30023	3	91	143	2500	1		14	12					7				
30023	4	91	143	5000	1		13	12					7				
30023	5	91	143		1		12	12					7				
30024	1	91	109	200	1		15	12					4	2	8		
30024	2	91	109	1000	1		14	12					4	2	8		
30024	3	91	109	2500	1		13	12					4	3	8		
30024	4	91	109	5000	1		12	12					4	3	8		
30024	5	91	109		1		11	12					4	4	8		
80000001	1	89	210		1		9	2				300					
80000002	1	90	211		1		9	4	2			300					
