id	member_id	costume_id	clothes_id	clothes_color	reaction_scene_id	name_prefix_text_id	alter_member_name_text_id	rarity	max_level_id	type	value	advantage_type	anime_season	feature_id	card_content_id	card_premium_id	picture_release_id	limitbreak_id	limitbreak_target_ids	level_growth_id	kirameki_awakening_receipe_id	tokimeki_awakening_receipe_id	reawakening_receipe_id	enhance_recipe_id	is_limitbreak_material	is_special_limitbreak_material	exp	interlude_voice_no1	interlude_voice_no2	interlude_voice_no3	interlude_voice_no4	interlude_voice_no5	growth_reward_group_id	book_growth_reward_group_id	duplicate_reward_id	description	description_text_id	bgm	direction_id	decoration_removable	open_date	exchange_initial_price	exchange_additional_price	exchange_start_date	enhance_target_min_level	enhance_target_max_level
20150		1000				207	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2015000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20151		1000				208	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2015100	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20152		1000				209	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2015200	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20153		1000				210	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2015300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20154		1000				211	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2015400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20155		1000				212	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2015500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20156		1000				213	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2015600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20157		1000				214	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2015700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20158		1000				215	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2015800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20159		1000				216	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2015900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20160		1000				217	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2016000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20161		1000				218	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2016100	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20162		1000				219	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2016200	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20163		1000				220	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2016300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20164		1000				221	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2016400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20165		1000				222	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2016500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20166		1000				223	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2016600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20167		1000				224	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2016700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20168		1000				225	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2016800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20169		1000				226	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2016900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20170		1000				227	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2017000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20171		1000				228	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2017100	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20172		1000				229	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2017200	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20173		1000				230	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2017300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20174		1000				231	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2017400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20175		1000				232	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2017500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20176		1000				233	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2017600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20177		1000				234	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2017700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20178		1000				235	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2017800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20179		1000				236	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2017900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20180		1000				237	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2018000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20181		1000				238	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2018100	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20182		1000				239	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2018200	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20183		1000				240	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2018300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20184		1000				241	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2018400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20185		1000				242	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2018500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20186		1000				243	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2018600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20187		1000				244	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2018700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20188		1000				245	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2018800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20189		1000				246	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2018900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20190		1000				247	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2019000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20191		1000				248	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2019100	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20192		1000				249	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2019200	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20193		1000				250	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2019300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20194		1000				251	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2019400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20195		1000				252	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2019500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20196		1000				253	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2019600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20197		1000				254	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2019700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20198		1000				255	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2019800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20199		1000				256	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2019900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20200		1000				257	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2020000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
90103						1	1	1	3	1							1	1	0	1000																未使用	1		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
90104						1	1	2	4	1							1	1	0	1000																未使用	1		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
90105						1	1	3	5	1							1	1	0	1000																未使用	1		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
