id	type	target_id	message_text_id	motion_id	cond_type	cond_type2	cond1	cond2	cond3	cond_start_time	cond_end_time	cond_start_date	cond_end_date	leavetime	resource_id	gear_id	weight	response_id	response_min	response_max	is_sleeping	open_date	close_date
1172004	1	4	725	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1172	85090070	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1172005	1	5	927	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1172	85090070	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1173001	1	1	122	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1173	85090100	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1173003	1	3	524	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1173	85090100	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1173004	1	4	726	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1173	85090100	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1174001	1	1	124	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1174	85040410	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1174002	1	2	327	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1174	85040410	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1174003	1	3	526	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1174	85040410	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1174004	1	4	728	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1174	85040410	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1174005	1	5	929	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1174	85040410	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1177002	1	2	330	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1177	87010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1177003	1	3	529	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1177	87010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1177004	1	4	731	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1177	87010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1178001	1	1	127	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1178	87010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1178002	1	2	331	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1178	87010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1178003	1	3	530	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1178	87010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1178004	1	4	732	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1178	87010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1178005	1	5	932	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1178	87010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1179001	1	1	128	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1179	87010080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1179003	1	3	531	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1179	87010080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1179004	1	4	733	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1179	87010080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1180001	1	1	129	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1180	87020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1180002	1	2	332	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1180	87020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1180003	1	3	532	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1180	87020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1180004	1	4	734	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1180	87020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1180005	1	5	933	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1180	87020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1181001	1	1	130	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1181	87020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1181002	1	2	333	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1181	87020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1181003	1	3	533	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1181	87020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1181004	1	4	735	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1181	87020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1181005	1	5	934	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1181	87020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1182001	1	1	131	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1182	87020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1182002	1	2	334	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1182	87020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1182003	1	3	534	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1182	87020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1182004	1	4	736	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1182	87020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1182005	1	5	935	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1182	87020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1183001	1	1	132	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1183	87020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1183002	1	2	335	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1183	87020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1183003	1	3	535	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1183	87020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1183004	1	4	737	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1183	87020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1183005	1	5	936	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1183	87020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1184001	1	1	133	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1184	87030010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1184002	1	2	336	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1184	87030010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1184004	1	4	738	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1184	87030010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1185001	1	1	134	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1185	87040010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1185002	1	2	337	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1185	87040010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1185003	1	3	536	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1185	87040010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1185004	1	4	739	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1185	87040010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1185005	1	5	937	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1185	87040010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1186001	1	1	135	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1186	87050010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1186003	1	3	537	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1186	87050010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1186004	1	4	740	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1186	87050010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1187001	1	1	136	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1187	87050040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1187002	1	2	338	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1187	87050040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1187003	1	3	538	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1187	87050040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1187004	1	4	741	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1187	87050040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1187005	1	5	938	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1187	87050040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1188001	1	1	137	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1188	87060010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1188002	1	2	339	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1188	87060010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1188003	1	3	539	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1188	87060010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1188004	1	4	742	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1188	87060010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1188005	1	5	939	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1188	87060010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1189001	1	1	138	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1189	87060020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1189002	1	2	340	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1189	87060020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1189003	1	3	540	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1189	87060020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1189004	1	4	743	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1189	87060020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1189005	1	5	940	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1189	87060020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1190001	1	1	139	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1190	87060030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1190002	1	2	341	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1190	87060030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1191001	1	1	140	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1191	87060040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1191002	1	2	342	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1191	87060040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1192003	1	3	541	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1192	87060050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1192004	1	4	744	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1192	87060050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1192005	1	5	941	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1192	87060050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1193003	1	3	542	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1193	87060060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1193004	1	4	745	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1193	87060060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1193005	1	5	942	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1193	87060060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1194001	1	1	141	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1194	87070010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1194002	1	2	343	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1194	87070010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1194003	1	3	543	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1194	87070010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1194004	1	4	746	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1194	87070010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1194005	1	5	943	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1194	87070010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1195001	1	1	142	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1195	87070020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1195002	1	2	344	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1195	87070020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1195003	1	3	544	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1195	87070020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1195004	1	4	747	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1195	87070020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1195005	1	5	944	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1195	87070020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1196001	1	1	143	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1196	87070030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1196002	1	2	345	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1196	87070030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1196003	1	3	545	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1196	87070030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1196004	1	4	748	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1196	87070030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1196005	1	5	945	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1196	87070030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1197001	1	1	144	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1197	87070040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1197002	1	2	346	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1197	87070040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1197003	1	3	546	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1197	87070040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1197004	1	4	749	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1197	87070040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1197005	1	5	946	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1197	87070040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1198001	1	1	145	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1198	87070050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1198002	1	2	347	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1198	87070050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1198003	1	3	547	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1198	87070050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1198004	1	4	750	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1198	87070050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1198005	1	5	947	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1198	87070050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1199001	1	1	146	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1199	87080010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1199003	1	3	548	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1199	87080010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1199004	1	4	751	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1199	87080010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1200001	1	1	147	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1200	87080020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1200002	1	2	348	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1200	87080020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1200003	1	3	549	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1200	87080020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1200004	1	4	752	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1200	87080020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1200005	1	5	948	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1200	87080020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1201001	1	1	148	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1201	87090010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1201002	1	2	349	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1201	87090010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1201003	1	3	550	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1201	87090010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1201004	1	4	753	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1201	87090010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1201005	1	5	949	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1201	87090010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1202001	1	1	149	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1202	87090020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1202002	1	2	350	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1202	87090020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1202003	1	3	551	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1202	87090020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1202004	1	4	754	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1202	87090020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1202005	1	5	950	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1202	87090020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1203003	1	3	552	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1203	87090030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1203004	1	4	755	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1203	87090030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1203005	1	5	951	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1203	87090030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1204001	1	1	150	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1204	87100010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1204002	1	2	351	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1204	87100010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1204003	1	3	553	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1204	87100010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1204004	1	4	756	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1204	87100010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1204005	1	5	952	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1204	87100010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1205001	1	1	151	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1205	87100040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1205002	1	2	352	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1205	87100040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1205003	1	3	554	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1205	87100040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1205004	1	4	757	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1205	87100040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1205005	1	5	953	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1205	87100040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1206001	1	1	152	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1206	87100050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1206002	1	2	353	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1206	87100050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1206003	1	3	555	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1206	87100050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1206004	1	4	758	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1206	87100050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1206005	1	5	954	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1206	87100050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1218001	1	1	165	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1218	86010020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1218002	1	2	366	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1218	86010020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1218003	1	3	568	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1218	86010020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1218004	1	4	771	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1218	86010020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1218005	1	5	967	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1218	86010020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1219001	1	1	166	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1219	86010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1219002	1	2	367	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1219	86010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1219003	1	3	569	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1219	86010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1219004	1	4	772	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1219	86010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1219005	1	5	968	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1219	86010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1220001	1	1	167	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1220	86010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1220002	1	2	368	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1220	86010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1220003	1	3	570	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1220	86010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1220004	1	4	773	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1220	86010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1220005	1	5	969	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1220	86010040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1221001	1	1	168	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1221	86020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1221002	1	2	369	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1221	86020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1221003	1	3	571	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1221	86020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1221004	1	4	774	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1221	86020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1221005	1	5	970	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1221	86020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1222001	1	1	169	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1222	86020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1222002	1	2	370	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1222	86020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1222003	1	3	572	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1222	86020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1222004	1	4	775	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1222	86020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1222005	1	5	971	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1222	86020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1223001	1	1	170	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1223	86020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1223002	1	2	371	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1223	86020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1223003	1	3	573	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1223	86020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1223004	1	4	776	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1223	86020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1223005	1	5	972	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1223	86020060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1224001	1	1	171	joy_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1224		1					2020-01-01 00:00:00	2020-12-31 00:00:00
1224002	1	2	372	joy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1224		1					2020-01-01 00:00:00	2020-12-31 00:00:00
1224003	1	3	574	joy2_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1224		1					2020-01-01 00:00:00	2020-12-31 00:00:00
1224004	1	4	777	joy_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1224		1					2020-01-01 00:00:00	2020-12-31 00:00:00
1224005	1	5	973	insight_2l								2020-01-01 00:00:00	2100-12-31 00:00:00		1224		1					2020-01-01 00:00:00	2020-12-31 00:00:00
1274004	1	4	778	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1274	85080140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1274005	1	5	974	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1274	85080140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1275001	1	1	172	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1275	85080140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1275002	1	2	373	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1275	85080140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1275003	1	3	575	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1275	85080140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1275004	1	4	779	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1275	85091710	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1275005	1	5	975	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1275	85091710	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1276001	1	1	173	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1276	85091710	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1276002	1	2	374	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1276	85091710	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1276003	1	3	576	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1276	85091710	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1276004	1	4	780	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1276	85091730	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1276005	1	5	976	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1276	85091730	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1277001	1	1	174	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1277	85091730	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1277002	1	2	375	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1277	85091730	1					2020-01-01 00:00:00	2100-12-31 00:00:00
