id	skill_group_id	level	name_text_id	desc_text_id	skill_effect_ids
62000414	6200041	4	62000414	162000414	20207
62000415	6200041	5	62000415	162000415	20208
62000511	6200051	1	62000511	162000511	20204
62000512	6200051	2	62000512	162000512	20205
62000513	6200051	3	62000513	162000513	20206
62000514	6200051	4	62000514	162000514	20207
62000515	6200051	5	62000515	162000515	20208
62000611	6200061	1	62000611	162000611	20304
62000612	6200061	2	62000612	162000612	20305
62000613	6200061	3	62000613	162000613	20306
62000614	6200061	4	62000614	162000614	20307
62000615	6200061	5	62000615	162000615	20308
62000711	6200071	1	62000711	162000711	20404
62000712	6200071	2	62000712	162000712	20405
62000713	6200071	3	62000713	162000713	20406
62000714	6200071	4	62000714	162000714	20407
62000715	6200071	5	62000715	162000715	20408
62000811	6200081	1	62000811	162000811	20104
62000812	6200081	2	62000812	162000812	20105
62000813	6200081	3	62000813	162000813	20106
62000814	6200081	4	62000814	162000814	20107
62000815	6200081	5	62000815	162000815	20108
62000911	6200091	1	62000911	162000911	20004
62000912	6200091	2	62000912	162000912	20005
62000913	6200091	3	62000913	162000913	20006
62000914	6200091	4	62000914	162000914	20007
62000915	6200091	5	62000915	162000915	20008
62001011	6200101	1	62001011	162001011	20304
62001012	6200101	2	62001012	162001012	20305
62001013	6200101	3	62001013	162001013	20306
62001014	6200101	4	62001014	162001014	20307
62001015	6200101	5	62001015	162001015	20308
62001111	6200111	1	62001111	162001111	20004
62001112	6200111	2	62001112	162001112	20005
62001113	6200111	3	62001113	162001113	20006
62001114	6200111	4	62001114	162001114	20007
62001115	6200111	5	62001115	162001115	20008
62001211	6200121	1	62001211	162001211	20004
62001212	6200121	2	62001212	162001212	20005
62001213	6200121	3	62001213	162001213	20006
62001214	6200121	4	62001214	162001214	20007
62001215	6200121	5	62001215	162001215	20008
62001311	6200131	1	62001311	162001311	20304
62001312	6200131	2	62001312	162001312	20305
62001313	6200131	3	62001313	162001313	20306
62001314	6200131	4	62001314	162001314	20307
62001315	6200131	5	62001315	162001315	20308
62001411	6200141	1	62001411	162001411	20304
62001412	6200141	2	62001412	162001412	20305
62001413	6200141	3	62001413	162001413	20306
62001414	6200141	4	62001414	162001414	20307
62001415	6200141	5	62001415	162001415	20308
62001511	6200151	1	62001511	162001511	20004
62001512	6200151	2	62001512	162001512	20005
62001513	6200151	3	62001513	162001513	20006
62001514	6200151	4	62001514	162001514	20007
62001515	6200151	5	62001515	162001515	20008
62001611	6200161	1	62001611	162001611	20104
62001612	6200161	2	62001612	162001612	20105
62001613	6200161	3	62001613	162001613	20106
62001614	6200161	4	62001614	162001614	20107
62001615	6200161	5	62001615	162001615	20108
62001711	6200171	1	62001711	162001711	20204
62001712	6200171	2	62001712	162001712	20205
62001713	6200171	3	62001713	162001713	20206
62001714	6200171	4	62001714	162001714	20207
62001715	6200171	5	62001715	162001715	20208
62001811	6200181	1	62001811	162001811	20104
62001812	6200181	2	62001812	162001812	20105
62001813	6200181	3	62001813	162001813	20106
62001814	6200181	4	62001814	162001814	20107
62001815	6200181	5	62001815	162001815	20108
62001911	6200191	1	62001911	162001911	20204
62001912	6200191	2	62001912	162001912	20205
62001913	6200191	3	62001913	162001913	20206
62001914	6200191	4	62001914	162001914	20207
62001915	6200191	5	62001915	162001915	20208
62002011	6200201	1	62002011	162002011	20304
62002012	6200201	2	62002012	162002012	20305
62002013	6200201	3	62002013	162002013	20306
62002014	6200201	4	62002014	162002014	20307
62002015	6200201	5	62002015	162002015	20308
62002111	6200211	1	62002111	162002111	20404
62002112	6200211	2	62002112	162002112	20405
62002113	6200211	3	62002113	162002113	20406
62002114	6200211	4	62002114	162002114	20407
62002115	6200211	5	62002115	162002115	20408
62002211	6200221	1	62002211	162002211	20004
62002212	6200221	2	62002212	162002212	20005
62002213	6200221	3	62002213	162002213	20006
62002214	6200221	4	62002214	162002214	20007
62002215	6200221	5	62002215	162002215	20008
62002311	6200231	1	62002311	162002311	20404
62002312	6200231	2	62002312	162002312	20405
62002313	6200231	3	62002313	162002313	20406
62002314	6200231	4	62002314	162002314	20407
62002315	6200231	5	62002315	162002315	20408
62002411	6200241	1	62002411	162002411	20204
62002412	6200241	2	62002412	162002412	20205
62002413	6200241	3	62002413	162002413	20206
62002414	6200241	4	62002414	162002414	20207
62002415	6200241	5	62002415	162002415	20208
62002511	6200251	1	62002511	162002511	20404
62002512	6200251	2	62002512	162002512	20405
62002513	6200251	3	62002513	162002513	20406
62002514	6200251	4	62002514	162002514	20407
62002515	6200251	5	62002515	162002515	20408
62002611	6200261	1	62002611	162002611	20004
62002612	6200261	2	62002612	162002612	20005
62002613	6200261	3	62002613	162002613	20006
62002614	6200261	4	62002614	162002614	20007
62002615	6200261	5	62002615	162002615	20008
62002711	6200271	1	62002711	162002711	20104
62002712	6200271	2	62002712	162002712	20105
62002713	6200271	3	62002713	162002713	20106
62002714	6200271	4	62002714	162002714	20107
62002715	6200271	5	62002715	162002715	20108
62002811	6200281	1	62002811	162002811	20104
62002812	6200281	2	62002812	162002812	20105
62002813	6200281	3	62002813	162002813	20106
62002814	6200281	4	62002814	162002814	20107
62002815	6200281	5	62002815	162002815	20108
62002911	6200291	1	62002911	162002911	20004
62002912	6200291	2	62002912	162002912	20005
62002913	6200291	3	62002913	162002913	20006
62002914	6200291	4	62002914	162002914	20007
62002915	6200291	5	62002915	162002915	20008
62003011	6200301	1	62003011	162003011	20004
62003012	6200301	2	62003012	162003012	20005
62003013	6200301	3	62003013	162003013	20006
62003014	6200301	4	62003014	162003014	20007
62003015	6200301	5	62003015	162003015	20008
62003111	6200311	1	62003111	162003111	20304
62003112	6200311	2	62003112	162003112	20305
62003113	6200311	3	62003113	162003113	20306
62003114	6200311	4	62003114	162003114	20307
62003115	6200311	5	62003115	162003115	20308
62003211	6200321	1	62003211	162003211	20404
62003212	6200321	2	62003212	162003212	20405
62003213	6200321	3	62003213	162003213	20406
62003214	6200321	4	62003214	162003214	20407
62003215	6200321	5	62003215	162003215	20408
62003311	6200331	1	62003311	162003311	20104
62003312	6200331	2	62003312	162003312	20105
62003313	6200331	3	62003313	162003313	20106
62003314	6200331	4	62003314	162003314	20107
62003315	6200331	5	62003315	162003315	20108
62003411	6200341	1	62003411	162003411	20204
62003412	6200341	2	62003412	162003412	20205
62003413	6200341	3	62003413	162003413	20206
62003414	6200341	4	62003414	162003414	20207
62003415	6200341	5	62003415	162003415	20208
62003511	6200351	1	62003511	162003511	20404
62003512	6200351	2	62003512	162003512	20405
62003513	6200351	3	62003513	162003513	20406
62003514	6200351	4	62003514	162003514	20407
62003515	6200351	5	62003515	162003515	20408
62003611	6200361	1	62003611	162003611	20104
62003612	6200361	2	62003612	162003612	20105
62003613	6200361	3	62003613	162003613	20106
62003614	6200361	4	62003614	162003614	20107
62003615	6200361	5	62003615	162003615	20108
62003711	6200371	1	62003711	162003711	20104
62003712	6200371	2	62003712	162003712	20105
62003713	6200371	3	62003713	162003713	20106
62003714	6200371	4	62003714	162003714	20107
62003715	6200371	5	62003715	162003715	20108
62003811	6200381	1	62003811	162003811	20304
62003812	6200381	2	62003812	162003812	20305
62003813	6200381	3	62003813	162003813	20306
62003814	6200381	4	62003814	162003814	20307
62003815	6200381	5	62003815	162003815	20308
62003911	6200391	1	62003911	162003911	20404
62003912	6200391	2	62003912	162003912	20405
62003913	6200391	3	62003913	162003913	20406
62003914	6200391	4	62003914	162003914	20407
62003915	6200391	5	62003915	162003915	20408
62004011	6200401	1	62004011	162004011	20304
62004012	6200401	2	62004012	162004012	20305
62004013	6200401	3	62004013	162004013	20306
62004014	6200401	4	62004014	162004014	20307
62004015	6200401	5	62004015	162004015	20308
62004111	6200411	1	62004111	162004111	20204
62004112	6200411	2	62004112	162004112	20205
62004113	6200411	3	62004113	162004113	20206
62004114	6200411	4	62004114	162004114	20207
62004115	6200411	5	62004115	162004115	20208
62004211	6200421	1	62004211	162004211	20304
62004212	6200421	2	62004212	162004212	20305
62004213	6200421	3	62004213	162004213	20306
62004214	6200421	4	62004214	162004214	20307
62004215	6200421	5	62004215	162004215	20308
62004311	6200431	1	62004311	162004311	20404
62004312	6200431	2	62004312	162004312	20405
62004313	6200431	3	62004313	162004313	20406
62004314	6200431	4	62004314	162004314	20407
62004315	6200431	5	62004315	162004315	20408
62004411	6200441	1	62004411	162004411	20204
62004412	6200441	2	62004412	162004412	20205
62004413	6200441	3	62004413	162004413	20206
62004414	6200441	4	62004414	162004414	20207
62004415	6200441	5	62004415	162004415	20208
62004511	6200451	1	62004511	162004511	20004
62004512	6200451	2	62004512	162004512	20005
62004513	6200451	3	62004513	162004513	20006
62004514	6200451	4	62004514	162004514	20007
62004515	6200451	5	62004515	162004515	20008
62004611	6200461	1	62004611	162004611	20104
62004612	6200461	2	62004612	162004612	20105
62004613	6200461	3	62004613	162004613	20106
62004614	6200461	4	62004614	162004614	20107
62004615	6200461	5	62004615	162004615	20108
62004711	6200471	1	62004711	162004711	20004
62004712	6200471	2	62004712	162004712	20005
62004713	6200471	3	62004713	162004713	20006
62004714	6200471	4	62004714	162004714	20007
62004715	6200471	5	62004715	162004715	20008
62004811	6200481	1	62004811	162004811	20204
62004812	6200481	2	62004812	162004812	20205
62004813	6200481	3	62004813	162004813	20206
62004814	6200481	4	62004814	162004814	20207
62004815	6200481	5	62004815	162004815	20208
62004911	6200491	1	62004911	162004911	20104
62004912	6200491	2	62004912	162004912	20105
62004913	6200491	3	62004913	162004913	20106
62004914	6200491	4	62004914	162004914	20107
62004915	6200491	5	62004915	162004915	20108
62005011	6200501	1	62005011	162005011	20404
62005012	6200501	2	62005012	162005012	20405
62005013	6200501	3	62005013	162005013	20406
62005014	6200501	4	62005014	162005014	20407
62005015	6200501	5	62005015	162005015	20408
62005111	6200511	1	62005111	162005111	20204
62005112	6200511	2	62005112	162005112	20205
62005113	6200511	3	62005113	162005113	20206
62005114	6200511	4	62005114	162005114	20207
62005115	6200511	5	62005115	162005115	20208
62005211	6200521	1	62005211	162005211	20404
62005212	6200521	2	62005212	162005212	20405
62005213	6200521	3	62005213	162005213	20406
62005214	6200521	4	62005214	162005214	20407
62005215	6200521	5	62005215	162005215	20408
62005311	6200531	1	62005311	162005311	20304
62005312	6200531	2	62005312	162005312	20305
62005313	6200531	3	62005313	162005313	20306
62005314	6200531	4	62005314	162005314	20307
62005315	6200531	5	62005315	162005315	20308
62005411	6200541	1	62005411	162005411	20204
62005412	6200541	2	62005412	162005412	20205
62005413	6200541	3	62005413	162005413	20206
62005414	6200541	4	62005414	162005414	20207
62005415	6200541	5	62005415	162005415	20208
62005511	6200551	1	62005511	162005511	20104
62005512	6200551	2	62005512	162005512	20105
62005513	6200551	3	62005513	162005513	20106
62005514	6200551	4	62005514	162005514	20107
62005515	6200551	5	62005515	162005515	20108
62005611	6200561	1	62005611	162005611	20304
62005612	6200561	2	62005612	162005612	20305
62005613	6200561	3	62005613	162005613	20306
62005614	6200561	4	62005614	162005614	20307
62005615	6200561	5	62005615	162005615	20308
62005711	6200571	1	62005711	162005711	20104
62005712	6200571	2	62005712	162005712	20105
62005713	6200571	3	62005713	162005713	20106
62005714	6200571	4	62005714	162005714	20107
62005715	6200571	5	62005715	162005715	20108
62005811	6200581	1	62005811	162005811	20404
62005812	6200581	2	62005812	162005812	20405
62005813	6200581	3	62005813	162005813	20406
62005814	6200581	4	62005814	162005814	20407
62005815	6200581	5	62005815	162005815	20408
62005911	6200591	1	62005911	162005911	20004
62005912	6200591	2	62005912	162005912	20005
62005913	6200591	3	62005913	162005913	20006
62005914	6200591	4	62005914	162005914	20007
62005915	6200591	5	62005915	162005915	20008
62006011	6200601	1	62006011	162006011	20204
62006012	6200601	2	62006012	162006012	20205
62006013	6200601	3	62006013	162006013	20206
62006014	6200601	4	62006014	162006014	20207
62006015	6200601	5	62006015	162006015	20208
62006111	6200611	1	62006111	162006111	20004,20101
62006112	6200611	2	62006112	162006112	20005,20101
62006113	6200611	3	62006113	162006113	20005,20102
62006114	6200611	4	62006114	162006114	20006,20102
62006115	6200611	5	62006115	162006115	20006,20103
62006211	6200621	1	62006211	162006211	20104,20201
62006212	6200621	2	62006212	162006212	20105,20201
62006213	6200621	3	62006213	162006213	20105,20202
62006214	6200621	4	62006214	162006214	20106,20202
62006215	6200621	5	62006215	162006215	20106,20203
62006311	6200631	1	62006311	162006311	20204,20401
62006312	6200631	2	62006312	162006312	20205,20401
62006313	6200631	3	62006313	162006313	20205,20402
62006314	6200631	4	62006314	162006314	20206,20402
62006315	6200631	5	62006315	162006315	20206,20403
62006411	6200641	1	62006411	162006411	20304,20001
62006412	6200641	2	62006412	162006412	20305,20001
62006413	6200641	3	62006413	162006413	20305,20002
62006414	6200641	4	62006414	162006414	20306,20002
62006415	6200641	5	62006415	162006415	20306,20003
62006511	6200651	1	62006511	162006511	20404,20301
62006512	6200651	2	62006512	162006512	20405,20301
62006513	6200651	3	62006513	162006513	20405,20302
62006514	6200651	4	62006514	162006514	20406,20302
62006515	6200651	5	62006515	162006515	20406,20303
62006611	6200661	1	62006611	162006611	20405
62006612	6200661	2	62006612	162006612	20406
62006613	6200661	3	62006613	162006613	20407
62006614	6200661	4	62006614	162006614	20408
62006615	6200661	5	62006615	162006615	20409
62006711	6200671	1	62006711	162006711	20305
62006712	6200671	2	62006712	162006712	20306
62006713	6200671	3	62006713	162006713	20307
62006714	6200671	4	62006714	162006714	20308
62006715	6200671	5	62006715	162006715	20309
62006811	6200681	1	62006811	162006811	20104,20401
62006812	6200681	2	62006812	162006812	20105,20401
62006813	6200681	3	62006813	162006813	20105,20402
62006814	6200681	4	62006814	162006814	20106,20402
62006815	6200681	5	62006815	162006815	20106,20403
62006911	6200691	1	62006911	162006911	20205
62006912	6200691	2	62006912	162006912	20206
62006913	6200691	3	62006913	162006913	20207
62006914	6200691	4	62006914	162006914	20208
62006915	6200691	5	62006915	162006915	20209
62007011	6200701	1	62007011	162007011	20305
62007012	6200701	2	62007012	162007012	20306
62007013	6200701	3	62007013	162007013	20307
62007014	6200701	4	62007014	162007014	20308
62007015	6200701	5	62007015	162007015	20309
62007111	6200711	1	62007111	162007111	20204,20101
62007112	6200711	2	62007112	162007112	20205,20101
62007113	6200711	3	62007113	162007113	20205,20102
62007114	6200711	4	62007114	162007114	20206,20102
62007115	6200711	5	62007115	162007115	20206,20103
62007211	6200721	1	62007211	162007211	20304,20401
62007212	6200721	2	62007212	162007212	20305,20401
62007213	6200721	3	62007213	162007213	20305,20402
62007214	6200721	4	62007214	162007214	20306,20402
62007215	6200721	5	62007215	162007215	20306,20403
62007311	6200731	1	62007311	162007311	20204,20001
62007312	6200731	2	62007312	162007312	20205,20001
62007313	6200731	3	62007313	162007313	20205,20002
62007314	6200731	4	62007314	162007314	20206,20002
62007315	6200731	5	62007315	162007315	20206,20003
62007411	6200741	1	62007411	162007411	20004,20401
62007412	6200741	2	62007412	162007412	20005,20401
62007413	6200741	3	62007413	162007413	20005,20402
62007414	6200741	4	62007414	162007414	20006,20402
62007415	6200741	5	62007415	162007415	20006,20403
62007511	6200751	1	62007511	162007511	20005
62007512	6200751	2	62007512	162007512	20006
62007513	6200751	3	62007513	162007513	20007
62007514	6200751	4	62007514	162007514	20008
62007515	6200751	5	62007515	162007515	20009
62007611	6200761	1	62007611	162007611	20005
62007612	6200761	2	62007612	162007612	20006
62007613	6200761	3	62007613	162007613	20007
62007614	6200761	4	62007614	162007614	20008
62007615	6200761	5	62007615	162007615	20009
62007711	6200771	1	62007711	162007711	20005
62007712	6200771	2	62007712	162007712	20006
62007713	6200771	3	62007713	162007713	20007
62007714	6200771	4	62007714	162007714	20008
62007715	6200771	5	62007715	162007715	20009
62007811	6200781	1	62007811	162007811	20205
62007812	6200781	2	62007812	162007812	20206
62007813	6200781	3	62007813	162007813	20207
62007814	6200781	4	62007814	162007814	20208
62007815	6200781	5	62007815	162007815	20209
62007911	6200791	1	62007911	162007911	20404,20101
62007912	6200791	2	62007912	162007912	20405,20101
62007913	6200791	3	62007913	162007913	20405,20102
62007914	6200791	4	62007914	162007914	20406,20102
62007915	6200791	5	62007915	162007915	20406,20103
62008011	6200801	1	62008011	162008011	20405
62008012	6200801	2	62008012	162008012	20406
62008013	6200801	3	62008013	162008013	20407
62008014	6200801	4	62008014	162008014	20408
62008015	6200801	5	62008015	162008015	20409
62008111	6200811	1	62008111	162008111	20405
62008112	6200811	2	62008112	162008112	20406
62008113	6200811	3	62008113	162008113	20407
62008114	6200811	4	62008114	162008114	20408
62008115	6200811	5	62008115	162008115	20409
62008211	6200821	1	62008211	162008211	20105
62008212	6200821	2	62008212	162008212	20106
62008213	6200821	3	62008213	162008213	20107
62008214	6200821	4	62008214	162008214	20108
62008215	6200821	5	62008215	162008215	20109
62008311	6200831	1	62008311	162008311	20304,20401
62008312	6200831	2	62008312	162008312	20305,20401
62008313	6200831	3	62008313	162008313	20305,20402
62008314	6200831	4	62008314	162008314	20306,20402
62008315	6200831	5	62008315	162008315	20306,20403
62008411	6200841	1	62008411	162008411	20203,20002
62008412	6200841	2	62008412	162008412	20204,20002
62008413	6200841	3	62008413	162008413	20204,20003
62008414	6200841	4	62008414	162008414	20205,20003
62008415	6200841	5	62008415	162008415	20205,20004
62008511	6200851	1	62008511	162008511	20204,20001
62008512	6200851	2	62008512	162008512	20205,20001
62008513	6200851	3	62008513	162008513	20205,20002
62008514	6200851	4	62008514	162008514	20206,20002
62008515	6200851	5	62008515	162008515	20206,20003
62008611	6200861	1	62008611	162008611	20004,20401
62008612	6200861	2	62008612	162008612	20005,20401
62008613	6200861	3	62008613	162008613	20005,20402
62008614	6200861	4	62008614	162008614	20006,20402
62008615	6200861	5	62008615	162008615	20006,20403
62008711	6200871	1	62008711	162008711	20004,20201
62008712	6200871	2	62008712	162008712	20005,20201
62008713	6200871	3	62008713	162008713	20005,20202
62008714	6200871	4	62008714	162008714	20006,20202
62008715	6200871	5	62008715	162008715	20006,20203
62008811	6200881	1	62008811	162008811	20204,20301
62008812	6200881	2	62008812	162008812	20205,20301
62008813	6200881	3	62008813	162008813	20205,20302
62008814	6200881	4	62008814	162008814	20206,20302
62008815	6200881	5	62008815	162008815	20206,20303
62008911	6200891	1	62008911	162008911	20104,20001
62008912	6200891	2	62008912	162008912	20105,20001
62008913	6200891	3	62008913	162008913	20105,20002
62008914	6200891	4	62008914	162008914	20106,20002
62008915	6200891	5	62008915	162008915	20106,20003
62009011	6200901	1	62009011	162009011	20104,20301
62009012	6200901	2	62009012	162009012	20105,20301
62009013	6200901	3	62009013	162009013	20105,20302
62009014	6200901	4	62009014	162009014	20106,20302
62009015	6200901	5	62009015	162009015	20106,20303
62009111	6200911	1	62009111	162009111	20104,20401
62009112	6200911	2	62009112	162009112	20105,20401
62009113	6200911	3	62009113	162009113	20105,20402
62009114	6200911	4	62009114	162009114	20106,20402
62009115	6200911	5	62009115	162009115	20106,20403
62009211	6200921	1	62009211	162009211	20304,20001
62009212	6200921	2	62009212	162009212	20305,20001
62009213	6200921	3	62009213	162009213	20305,20002
62009214	6200921	4	62009214	162009214	20306,20002
62009215	6200921	5	62009215	162009215	20306,20003
62009311	6200931	1	62009311	162009311	20404,20201
62009312	6200931	2	62009312	162009312	20405,20201
62009313	6200931	3	62009313	162009313	20405,20202
62009314	6200931	4	62009314	162009314	20406,20202
62009315	6200931	5	62009315	162009315	20406,20203
62009411	6200941	1	62009411	162009411	20105
62009412	6200941	2	62009412	162009412	20106
62009413	6200941	3	62009413	162009413	20107
62009414	6200941	4	62009414	162009414	20108
62009415	6200941	5	62009415	162009415	20109
62009511	6200951	1	62009511	162009511	20404,20101
62009512	6200951	2	62009512	162009512	20405,20101
62009513	6200951	3	62009513	162009513	20405,20102
62009514	6200951	4	62009514	162009514	20406,20102
62009515	6200951	5	62009515	162009515	20406,20103
62009611	6200961	1	62009611	162009611	20304,20201
62009612	6200961	2	62009612	162009612	20305,20201
62009613	6200961	3	62009613	162009613	20305,20202
62009614	6200961	4	62009614	162009614	20306,20202
62009615	6200961	5	62009615	162009615	20306,20203
62009711	6200971	1	62009711	162009711	20303,20002
62009712	6200971	2	62009712	162009712	20304,20002
62009713	6200971	3	62009713	162009713	20304,20003
62009714	6200971	4	62009714	162009714	20305,20003
62009715	6200971	5	62009715	162009715	20305,20004
62009811	6200981	1	62009811	162009811	20203,20402
62009812	6200981	2	62009812	162009812	20204,20402
62009813	6200981	3	62009813	162009813	20204,20403
62009814	6200981	4	62009814	162009814	20205,20403
62009815	6200981	5	62009815	162009815	20205,20404
62009911	6200991	1	62009911	162009911	20004,20301
62009912	6200991	2	62009912	162009912	20005,20301
62009913	6200991	3	62009913	162009913	20005,20302
62009914	6200991	4	62009914	162009914	20006,20302
62009915	6200991	5	62009915	162009915	20006,20303
62010011	6201001	1	62010011	162010011	20104,20001
62010012	6201001	2	62010012	162010012	20105,20001
62010013	6201001	3	62010013	162010013	20105,20002
62010014	6201001	4	62010014	162010014	20106,20002
62010015	6201001	5	62010015	162010015	20106,20003
62010111	6201011	1	62010111	162010111	20404,20001
62010112	6201011	2	62010112	162010112	20405,20001
62010113	6201011	3	62010113	162010113	20405,20002
62010114	6201011	4	62010114	162010114	20406,20002
62010115	6201011	5	62010115	162010115	20406,20003
62010211	6201021	1	62010211	162010211	20304,20101
62010212	6201021	2	62010212	162010212	20305,20101
62010213	6201021	3	62010213	162010213	20305,20102
62010214	6201021	4	62010214	162010214	20306,20102
62010215	6201021	5	62010215	162010215	20306,20103
62010311	6201031	1	62010311	162010311	20404,20001
62010312	6201031	2	62010312	162010312	20405,20001
62010313	6201031	3	62010313	162010313	20405,20002
62010314	6201031	4	62010314	162010314	20406,20002
62010315	6201031	5	62010315	162010315	20406,20003
62010411	6201041	1	62010411	162010411	20103,20002
62010412	6201041	2	62010412	162010412	20104,20002
62010413	6201041	3	62010413	162010413	20104,20003
62010414	6201041	4	62010414	162010414	20105,20003
62010415	6201041	5	62010415	162010415	20105,20004
62010511	6201051	1	62010511	162010511	20004,20301
62010512	6201051	2	62010512	162010512	20005,20301
62010513	6201051	3	62010513	162010513	20005,20302
62010514	6201051	4	62010514	162010514	20006,20302
62010515	6201051	5	62010515	162010515	20006,20303
62010611	6201061	1	62010611	162010611	20004,20202
62010612	6201061	2	62010612	162010612	20005,20202
62010613	6201061	3	62010613	162010613	20005,20203
62010614	6201061	4	62010614	162010614	20006,20203
62010615	6201061	5	62010615	162010615	20006,20204
62010711	6201071	1	62010711	162010711	20406
62010712	6201071	2	62010712	162010712	20407
62010713	6201071	3	62010713	162010713	20408
62010714	6201071	4	62010714	162010714	20409
62010715	6201071	5	62010715	162010715	20410
62010811	6201081	1	62010811	162010811	20106
62010812	6201081	2	62010812	162010812	20107
62010813	6201081	3	62010813	162010813	20108
62010814	6201081	4	62010814	162010814	20109
62010815	6201081	5	62010815	162010815	20110
62010911	6201091	1	62010911	162010911	20206
62010912	6201091	2	62010912	162010912	20207
62010913	6201091	3	62010913	162010913	20208
62010914	6201091	4	62010914	162010914	20209
62010915	6201091	5	62010915	162010915	20210
62011011	6201101	1	62011011	162011011	20306
62011012	6201101	2	62011012	162011012	20307
62011013	6201101	3	62011013	162011013	20308
62011014	6201101	4	62011014	162011014	20309
62011015	6201101	5	62011015	162011015	20310
62011111	6201111	1	62011111	162011111	20006
62011112	6201111	2	62011112	162011112	20007
62011113	6201111	3	62011113	162011113	20008
62011114	6201111	4	62011114	162011114	20009
62011115	6201111	5	62011115	162011115	20010
62011211	6201121	1	62011211	162011211	20104,20302
62011212	6201121	2	62011212	162011212	20105,20302
62011213	6201121	3	62011213	162011213	20105,20303
62011214	6201121	4	62011214	162011214	20106,20303
62011215	6201121	5	62011215	162011215	20106,20304
62011311	6201131	1	62011311	162011311	20204,20002
62011312	6201131	2	62011312	162011312	20205,20002
62011313	6201131	3	62011313	162011313	20205,20003
62011314	6201131	4	62011314	162011314	20206,20003
62011315	6201131	5	62011315	162011315	20206,20004
62011411	6201141	1	62011411	162011411	20406
62011412	6201141	2	62011412	162011412	20407
62011413	6201141	3	62011413	162011413	20408
62011414	6201141	4	62011414	162011414	20409
62011415	6201141	5	62011415	162011415	20410
62011511	6201151	1	62011511	162011511	20304,20402
62011512	6201151	2	62011512	162011512	20305,20402
62011513	6201151	3	62011513	162011513	20305,20403
62011514	6201151	4	62011514	162011514	20306,20403
62011515	6201151	5	62011515	162011515	20306,20404
62011611	6201161	1	62011611	162011611	20306
62011612	6201161	2	62011612	162011612	20307
62011613	6201161	3	62011613	162011613	20308
62011614	6201161	4	62011614	162011614	20309
62011615	6201161	5	62011615	162011615	20310
62011711	6201171	1	62011711	162011711	20404,20002
62011712	6201171	2	62011712	162011712	20405,20002
62011713	6201171	3	62011713	162011713	20405,20003
62011714	6201171	4	62011714	162011714	20406,20003
62011715	6201171	5	62011715	162011715	20406,20004
62011811	6201181	1	62011811	162011811	20006
62011812	6201181	2	62011812	162011812	20007
62011813	6201181	3	62011813	162011813	20008
62011814	6201181	4	62011814	162011814	20009
62011815	6201181	5	62011815	162011815	20010
62011911	6201191	1	62011911	162011911	20206
62011912	6201191	2	62011912	162011912	20207
62011913	6201191	3	62011913	162011913	20208
62011914	6201191	4	62011914	162011914	20209
62011915	6201191	5	62011915	162011915	20210
62012011	6201201	1	62012011	162012011	20106
62012012	6201201	2	62012012	162012012	20107
62012013	6201201	3	62012013	162012013	20108
62012014	6201201	4	62012014	162012014	20109
62012015	6201201	5	62012015	162012015	20110
62012111	6201211	1	62012111	162012111	20006
62012112	6201211	2	62012112	162012112	20007
62012113	6201211	3	62012113	162012113	20008
62012114	6201211	4	62012114	162012114	20009
62012115	6201211	5	62012115	162012115	20010
62012211	6201221	1	62012211	162012211	20306
62012212	6201221	2	62012212	162012212	20307
62012213	6201221	3	62012213	162012213	20308
62012214	6201221	4	62012214	162012214	20309
62012215	6201221	5	62012215	162012215	20310
62012311	6201231	1	62012311	162012311	20104
62012312	6201231	2	62012312	162012312	20105
62012313	6201231	3	62012313	162012313	20106
62012314	6201231	4	62012314	162012314	20107
62012315	6201231	5	62012315	162012315	20108
62012411	6201241	1	62012411	162012411	20206
62012412	6201241	2	62012412	162012412	20207
62012413	6201241	3	62012413	162012413	20208
62012414	6201241	4	62012414	162012414	20209
62012415	6201241	5	62012415	162012415	20210
62012511	6201251	1	62012511	162012511	20405
62012512	6201251	2	62012512	162012512	20406
62012513	6201251	3	62012513	162012513	20407
62012514	6201251	4	62012514	162012514	20408
62012515	6201251	5	62012515	162012515	20409
62012611	6201261	1	62012611	162012611	20104
62012612	6201261	2	62012612	162012612	20105
62012613	6201261	3	62012613	162012613	20106
62012614	6201261	4	62012614	162012614	20107
62012615	6201261	5	62012615	162012615	20108
62012711	6201271	1	62012711	162012711	20306
62012712	6201271	2	62012712	162012712	20307
62012713	6201271	3	62012713	162012713	20308
62012714	6201271	4	62012714	162012714	20309
62012715	6201271	5	62012715	162012715	20310
62012811	6201281	1	62012811	162012811	20104,20302
62012812	6201281	2	62012812	162012812	20105,20302
62012813	6201281	3	62012813	162012813	20105,20303
62012814	6201281	4	62012814	162012814	20106,20303
62012815	6201281	5	62012815	162012815	20106,20304
62012911	6201291	1	62012911	162012911	20204
62012912	6201291	2	62012912	162012912	20205
62012913	6201291	3	62012913	162012913	20206
62012914	6201291	4	62012914	162012914	20207
62012915	6201291	5	62012915	162012915	20208
62013011	6201301	1	62013011	162013011	20406
62013012	6201301	2	62013012	162013012	20407
62013013	6201301	3	62013013	162013013	20408
62013014	6201301	4	62013014	162013014	20409
62013015	6201301	5	62013015	162013015	20410
62013111	6201311	1	62013111	162013111	20005
62013112	6201311	2	62013112	162013112	20006
62013113	6201311	3	62013113	162013113	20007
62013114	6201311	4	62013114	162013114	20008
62013115	6201311	5	62013115	162013115	20009
