id	seq_id	name_text_id	type	reward_id	vip	quantity	weight	reward_card_property_id
600107335	2	227				1	850	1000
600107336	1	227	1	1001		100	150	1000
600107336	2	227				1	850	1000
600107337	1	227	1	1001		100	150	1000
600107337	2	227				1	850	1000
600107338	1	227	1	1001		100	150	1000
600107338	2	227				1	850	1000
600107339	1	227	1	1001		100	150	1000
600107339	2	227				1	850	1000
600107340	1	227	1	1001		100	150	1000
600107340	2	227				1	850	1000
600108101	1	227	1	1001		100	100	1000
600108101	2	227				1	900	1000
600108102	1	227	1	1001		100	100	1000
600108102	2	227				1	900	1000
600108103	1	227	1	1001		100	100	1000
600108103	2	227				1	900	1000
600108104	1	227	1	1001		100	100	1000
600108104	2	227				1	900	1000
600108105	1	227	1	1001		100	100	1000
600108105	2	227				1	900	1000
600108106	1	227	1	1001		100	100	1000
600108106	2	227				1	900	1000
600108107	1	227	1	1001		100	100	1000
600108107	2	227				1	900	1000
600108108	1	227	1	1001		100	100	1000
600108108	2	227				1	900	1000
600108109	1	227	1	1001		100	100	1000
600108109	2	227				1	900	1000
600108110	1	227	1	1001		100	100	1000
600108110	2	227				1	900	1000
600108111	1	227	1	1001		100	100	1000
600108111	2	227				1	900	1000
600108112	1	227	1	1001		100	100	1000
600108112	2	227				1	900	1000
600108113	1	227	1	1001		100	100	1000
600108113	2	227				1	900	1000
600108114	1	227	1	1001		100	100	1000
600108114	2	227				1	900	1000
600108115	1	227	1	1001		100	100	1000
600108115	2	227				1	900	1000
600108116	1	227	1	1001		100	100	1000
600108116	2	227				1	900	1000
600108117	1	227	1	1001		100	100	1000
600108117	2	227				1	900	1000
600108118	1	227	1	1001		100	100	1000
600108118	2	227				1	900	1000
600108119	1	227	1	1001		100	100	1000
600108119	2	227				1	900	1000
600108120	1	227	1	1001		100	100	1000
600108120	2	227				1	900	1000
600108121	1	227	1	1001		100	100	1000
600108121	2	227				1	900	1000
600108122	1	227	1	1001		100	100	1000
600108122	2	227				1	900	1000
600108123	1	227	1	1001		100	100	1000
600108123	2	227				1	900	1000
600108124	1	227	1	1001		100	100	1000
600108124	2	227				1	900	1000
600108125	1	227	1	1001		100	100	1000
600108125	2	227				1	900	1000
600108126	1	227	1	1001		100	100	1000
600108126	2	227				1	900	1000
600108127	1	227	1	1001		100	100	1000
600108127	2	227				1	900	1000
600108128	1	227	1	1001		100	100	1000
600108128	2	227				1	900	1000
600108129	1	227	1	1001		100	100	1000
600108129	2	227				1	900	1000
600108130	1	227	1	1001		100	100	1000
600108130	2	227				1	900	1000
600108131	1	227	1	1001		100	100	1000
600108131	2	227				1	900	1000
600108132	1	227	1	1001		100	100	1000
600108132	2	227				1	900	1000
600108133	1	227	1	1001		100	100	1000
600108133	2	227				1	900	1000
600108134	1	227	1	1001		100	100	1000
600108134	2	227				1	900	1000
600108135	1	227	1	1001		100	100	1000
600108135	2	227				1	900	1000
600108136	1	227	1	1001		100	100	1000
600108136	2	227				1	900	1000
600108137	1	227	1	1001		100	100	1000
600108137	2	227				1	900	1000
600108138	1	227	1	1001		100	100	1000
600108138	2	227				1	900	1000
600108139	1	227	1	1001		100	100	1000
600108139	2	227				1	900	1000
600108140	1	227	1	1001		100	100	1000
600108140	2	227				1	900	1000
600108201	1	227	1	1001		100	120	1000
600108201	2	227				1	880	1000
600108202	1	227	1	1001		100	120	1000
600108202	2	227				1	880	1000
600108203	1	227	1	1001		100	120	1000
600108203	2	227				1	880	1000
600108204	1	227	1	1001		100	120	1000
600108204	2	227				1	880	1000
600108205	1	227	1	1001		100	120	1000
600108205	2	227				1	880	1000
600108206	1	227	1	1001		100	120	1000
600108206	2	227				1	880	1000
600108207	1	227	1	1001		100	120	1000
600108207	2	227				1	880	1000
600108208	1	227	1	1001		100	120	1000
600108208	2	227				1	880	1000
600108209	1	227	1	1001		100	120	1000
600108209	2	227				1	880	1000
600108210	1	227	1	1001		100	120	1000
600108210	2	227				1	880	1000
600108211	1	227	1	1001		100	120	1000
600108211	2	227				1	880	1000
600108212	1	227	1	1001		100	120	1000
600108212	2	227				1	880	1000
600108213	1	227	1	1001		100	120	1000
600108213	2	227				1	880	1000
600108214	1	227	1	1001		100	120	1000
600108214	2	227				1	880	1000
600108215	1	227	1	1001		100	120	1000
600108215	2	227				1	880	1000
600108216	1	227	1	1001		100	120	1000
600108216	2	227				1	880	1000
600108217	1	227	1	1001		100	120	1000
600108217	2	227				1	880	1000
600108218	1	227	1	1001		100	120	1000
600108218	2	227				1	880	1000
600108219	1	227	1	1001		100	120	1000
600108219	2	227				1	880	1000
600108220	1	227	1	1001		100	120	1000
600108220	2	227				1	880	1000
600108221	1	227	1	1001		100	120	1000
600108221	2	227				1	880	1000
600108222	1	227	1	1001		100	120	1000
600108222	2	227				1	880	1000
600108223	1	227	1	1001		100	120	1000
600108223	2	227				1	880	1000
600108224	1	227	1	1001		100	120	1000
600108224	2	227				1	880	1000
600108225	1	227	1	1001		100	120	1000
600108225	2	227				1	880	1000
600108226	1	227	1	1001		100	120	1000
600108226	2	227				1	880	1000
600108227	1	227	1	1001		100	120	1000
600108227	2	227				1	880	1000
600108228	1	227	1	1001		100	120	1000
600108228	2	227				1	880	1000
600108229	1	227	1	1001		100	120	1000
600108229	2	227				1	880	1000
600108230	1	227	1	1001		100	120	1000
600108230	2	227				1	880	1000
600108231	1	227	1	1001		100	120	1000
600108231	2	227				1	880	1000
600108232	1	227	1	1001		100	120	1000
600108232	2	227				1	880	1000
600108233	1	227	1	1001		100	120	1000
600108233	2	227				1	880	1000
600108234	1	227	1	1001		100	120	1000
600108234	2	227				1	880	1000
600108235	1	227	1	1001		100	120	1000
600108235	2	227				1	880	1000
600108236	1	227	1	1001		100	120	1000
600108236	2	227				1	880	1000
600108237	1	227	1	1001		100	120	1000
600108237	2	227				1	880	1000
600108238	1	227	1	1001		100	120	1000
600108238	2	227				1	880	1000
600108239	1	227	1	1001		100	120	1000
600108239	2	227				1	880	1000
600108240	1	227	1	1001		100	120	1000
600108240	2	227				1	880	1000
600108301	1	227	1	1001		100	150	1000
600108301	2	227				1	850	1000
600108302	1	227	1	1001		100	150	1000
600108302	2	227				1	850	1000
600108303	1	227	1	1001		100	150	1000
600108303	2	227				1	850	1000
600108304	1	227	1	1001		100	150	1000
600108304	2	227				1	850	1000
600108305	1	227	1	1001		100	150	1000
600108305	2	227				1	850	1000
600108306	1	227	1	1001		100	150	1000
600108306	2	227				1	850	1000
600108307	1	227	1	1001		100	150	1000
600108307	2	227				1	850	1000
600108308	1	227	1	1001		100	150	1000
600108308	2	227				1	850	1000
600108309	1	227	1	1001		100	150	1000
600108309	2	227				1	850	1000
600108310	1	227	1	1001		100	150	1000
600108310	2	227				1	850	1000
600108311	1	227	1	1001		100	150	1000
600108311	2	227				1	850	1000
600108312	1	227	1	1001		100	150	1000
600108312	2	227				1	850	1000
600108313	1	227	1	1001		100	150	1000
600108313	2	227				1	850	1000
600108314	1	227	1	1001		100	150	1000
600108314	2	227				1	850	1000
600108315	1	227	1	1001		100	150	1000
600108315	2	227				1	850	1000
600108316	1	227	1	1001		100	150	1000
600108316	2	227				1	850	1000
600108317	1	227	1	1001		100	150	1000
600108317	2	227				1	850	1000
600108318	1	227	1	1001		100	150	1000
600108318	2	227				1	850	1000
600108319	1	227	1	1001		100	150	1000
600108319	2	227				1	850	1000
600108320	1	227	1	1001		100	150	1000
600108320	2	227				1	850	1000
600108321	1	227	1	1001		100	150	1000
600108321	2	227				1	850	1000
600108322	1	227	1	1001		100	150	1000
600108322	2	227				1	850	1000
600108323	1	227	1	1001		100	150	1000
600108323	2	227				1	850	1000
600108324	1	227	1	1001		100	150	1000
600108324	2	227				1	850	1000
600108325	1	227	1	1001		100	150	1000
600108325	2	227				1	850	1000
600108326	1	227	1	1001		100	150	1000
600108326	2	227				1	850	1000
600108327	1	227	1	1001		100	150	1000
600108327	2	227				1	850	1000
600108328	1	227	1	1001		100	150	1000
600108328	2	227				1	850	1000
600108329	1	227	1	1001		100	150	1000
600108329	2	227				1	850	1000
600108330	1	227	1	1001		100	150	1000
600108330	2	227				1	850	1000
600108331	1	227	1	1001		100	150	1000
600108331	2	227				1	850	1000
600108332	1	227	1	1001		100	150	1000
600108332	2	227				1	850	1000
600108333	1	227	1	1001		100	150	1000
600108333	2	227				1	850	1000
600108334	1	227	1	1001		100	150	1000
600108334	2	227				1	850	1000
600108335	1	227	1	1001		100	150	1000
600108335	2	227				1	850	1000
600108336	1	227	1	1001		100	150	1000
600108336	2	227				1	850	1000
600108337	1	227	1	1001		100	150	1000
600108337	2	227				1	850	1000
600108338	1	227	1	1001		100	150	1000
600108338	2	227				1	850	1000
600108339	1	227	1	1001		100	150	1000
600108339	2	227				1	850	1000
600108340	1	227	1	1001		100	150	1000
600108340	2	227				1	850	1000
600109101	1	227	1	1001		100	100	1000
600109101	2	227				1	900	1000
600109102	1	227	1	1001		100	100	1000
600109102	2	227				1	900	1000
600109103	1	227	1	1001		100	100	1000
600109103	2	227				1	900	1000
600109104	1	227	1	1001		100	100	1000
600109104	2	227				1	900	1000
600109105	1	227	1	1001		100	100	1000
600109105	2	227				1	900	1000
600109106	1	227	1	1001		100	100	1000
600109106	2	227				1	900	1000
600109107	1	227	1	1001		100	100	1000
600109107	2	227				1	900	1000
600109108	1	227	1	1001		100	100	1000
600109108	2	227				1	900	1000
600109109	1	227	1	1001		100	100	1000
600109109	2	227				1	900	1000
600109110	1	227	1	1001		100	100	1000
600109110	2	227				1	900	1000
600109111	1	227	1	1001		100	100	1000
600109111	2	227				1	900	1000
600109112	1	227	1	1001		100	100	1000
600109112	2	227				1	900	1000
600109113	1	227	1	1001		100	100	1000
600109113	2	227				1	900	1000
600109114	1	227	1	1001		100	100	1000
600109114	2	227				1	900	1000
600109115	1	227	1	1001		100	100	1000
600109115	2	227				1	900	1000
600109116	1	227	1	1001		100	100	1000
600109116	2	227				1	900	1000
600109117	1	227	1	1001		100	100	1000
600109117	2	227				1	900	1000
600109118	1	227	1	1001		100	100	1000
600109118	2	227				1	900	1000
600109119	1	227	1	1001		100	100	1000
600109119	2	227				1	900	1000
600109120	1	227	1	1001		100	100	1000
600109120	2	227				1	900	1000
600109121	1	227	1	1001		100	100	1000
600109121	2	227				1	900	1000
600109122	1	227	1	1001		100	100	1000
600109122	2	227				1	900	1000
600109123	1	227	1	1001		100	100	1000
600109123	2	227				1	900	1000
600109124	1	227	1	1001		100	100	1000
600109124	2	227				1	900	1000
600109125	1	227	1	1001		100	100	1000
600109125	2	227				1	900	1000
600109126	1	227	1	1001		100	100	1000
600109126	2	227				1	900	1000
600109127	1	227	1	1001		100	100	1000
600109127	2	227				1	900	1000
600109128	1	227	1	1001		100	100	1000
600109128	2	227				1	900	1000
600109129	1	227	1	1001		100	100	1000
600109129	2	227				1	900	1000
600109130	1	227	1	1001		100	100	1000
600109130	2	227				1	900	1000
600109131	1	227	1	1001		100	100	1000
600109131	2	227				1	900	1000
600109132	1	227	1	1001		100	100	1000
600109132	2	227				1	900	1000
600109133	1	227	1	1001		100	100	1000
600109133	2	227				1	900	1000
600109134	1	227	1	1001		100	100	1000
600109134	2	227				1	900	1000
600109135	1	227	1	1001		100	100	1000
600109135	2	227				1	900	1000
600109136	1	227	1	1001		100	100	1000
600109136	2	227				1	900	1000
600109137	1	227	1	1001		100	100	1000
600109137	2	227				1	900	1000
600109138	1	227	1	1001		100	100	1000
600109138	2	227				1	900	1000
600109139	1	227	1	1001		100	100	1000
600109139	2	227				1	900	1000
600109140	1	227	1	1001		100	100	1000
600109140	2	227				1	900	1000
600109201	1	227	1	1001		100	120	1000
600109201	2	227				1	880	1000
600109202	1	227	1	1001		100	120	1000
600109202	2	227				1	880	1000
600109203	1	227	1	1001		100	120	1000
600109203	2	227				1	880	1000
600109204	1	227	1	1001		100	120	1000
600109204	2	227				1	880	1000
600109205	1	227	1	1001		100	120	1000
600109205	2	227				1	880	1000
600109206	1	227	1	1001		100	120	1000
600109206	2	227				1	880	1000
600109207	1	227	1	1001		100	120	1000
600109207	2	227				1	880	1000
600109208	1	227	1	1001		100	120	1000
600109208	2	227				1	880	1000
600109209	1	227	1	1001		100	120	1000
600109209	2	227				1	880	1000
600109210	1	227	1	1001		100	120	1000
600109210	2	227				1	880	1000
600109211	1	227	1	1001		100	120	1000
600109211	2	227				1	880	1000
600109212	1	227	1	1001		100	120	1000
600109212	2	227				1	880	1000
600109213	1	227	1	1001		100	120	1000
600109213	2	227				1	880	1000
600109214	1	227	1	1001		100	120	1000
600109214	2	227				1	880	1000
600109215	1	227	1	1001		100	120	1000
600109215	2	227				1	880	1000
600109216	1	227	1	1001		100	120	1000
600109216	2	227				1	880	1000
600109217	1	227	1	1001		100	120	1000
600109217	2	227				1	880	1000
600109218	1	227	1	1001		100	120	1000
600109218	2	227				1	880	1000
600109219	1	227	1	1001		100	120	1000
600109219	2	227				1	880	1000
600109220	1	227	1	1001		100	120	1000
600109220	2	227				1	880	1000
600109221	1	227	1	1001		100	120	1000
600109221	2	227				1	880	1000
600109222	1	227	1	1001		100	120	1000
600109222	2	227				1	880	1000
600109223	1	227	1	1001		100	120	1000
600109223	2	227				1	880	1000
600109224	1	227	1	1001		100	120	1000
600109224	2	227				1	880	1000
600109225	1	227	1	1001		100	120	1000
600109225	2	227				1	880	1000
600109226	1	227	1	1001		100	120	1000
600109226	2	227				1	880	1000
600109227	1	227	1	1001		100	120	1000
600109227	2	227				1	880	1000
600109228	1	227	1	1001		100	120	1000
600109228	2	227				1	880	1000
600109229	1	227	1	1001		100	120	1000
600109229	2	227				1	880	1000
600109230	1	227	1	1001		100	120	1000
600109230	2	227				1	880	1000
600109231	1	227	1	1001		100	120	1000
600109231	2	227				1	880	1000
600109232	1	227	1	1001		100	120	1000
600109232	2	227				1	880	1000
600109233	1	227	1	1001		100	120	1000
600109233	2	227				1	880	1000
600109234	1	227	1	1001		100	120	1000
600109234	2	227				1	880	1000
600109235	1	227	1	1001		100	120	1000
600109235	2	227				1	880	1000
600109236	1	227	1	1001		100	120	1000
600109236	2	227				1	880	1000
600109237	1	227	1	1001		100	120	1000
600109237	2	227				1	880	1000
600109238	1	227	1	1001		100	120	1000
600109238	2	227				1	880	1000
600109239	1	227	1	1001		100	120	1000
600109239	2	227				1	880	1000
600109240	1	227	1	1001		100	120	1000
600109240	2	227				1	880	1000
600109301	1	227	1	1001		100	150	1000
600109301	2	227				1	850	1000
600109302	1	227	1	1001		100	150	1000
600109302	2	227				1	850	1000
600109303	1	227	1	1001		100	150	1000
600109303	2	227				1	850	1000
600109304	1	227	1	1001		100	150	1000
600109304	2	227				1	850	1000
600109305	1	227	1	1001		100	150	1000
600109305	2	227				1	850	1000
600109306	1	227	1	1001		100	150	1000
600109306	2	227				1	850	1000
600109307	1	227	1	1001		100	150	1000
600109307	2	227				1	850	1000
600109308	1	227	1	1001		100	150	1000
600109308	2	227				1	850	1000
600109309	1	227	1	1001		100	150	1000
600109309	2	227				1	850	1000
600109310	1	227	1	1001		100	150	1000
600109310	2	227				1	850	1000
600109311	1	227	1	1001		100	150	1000
600109311	2	227				1	850	1000
600109312	1	227	1	1001		100	150	1000
600109312	2	227				1	850	1000
600109313	1	227	1	1001		100	150	1000
600109313	2	227				1	850	1000
600109314	1	227	1	1001		100	150	1000
600109314	2	227				1	850	1000
600109315	1	227	1	1001		100	150	1000
600109315	2	227				1	850	1000
600109316	1	227	1	1001		100	150	1000
600109316	2	227				1	850	1000
600109317	1	227	1	1001		100	150	1000
600109317	2	227				1	850	1000
600109318	1	227	1	1001		100	150	1000
600109318	2	227				1	850	1000
600109319	1	227	1	1001		100	150	1000
600109319	2	227				1	850	1000
600109320	1	227	1	1001		100	150	1000
600109320	2	227				1	850	1000
600109321	1	227	1	1001		100	150	1000
600109321	2	227				1	850	1000
600109322	1	227	1	1001		100	150	1000
600109322	2	227				1	850	1000
600109323	1	227	1	1001		100	150	1000
600109323	2	227				1	850	1000
600109324	1	227	1	1001		100	150	1000
600109324	2	227				1	850	1000
600109325	1	227	1	1001		100	150	1000
600109325	2	227				1	850	1000
600109326	1	227	1	1001		100	150	1000
600109326	2	227				1	850	1000
600109327	1	227	1	1001		100	150	1000
600109327	2	227				1	850	1000
600109328	1	227	1	1001		100	150	1000
600109328	2	227				1	850	1000
600109329	1	227	1	1001		100	150	1000
600109329	2	227				1	850	1000
600109330	1	227	1	1001		100	150	1000
600109330	2	227				1	850	1000
600109331	1	227	1	1001		100	150	1000
600109331	2	227				1	850	1000
600109332	1	227	1	1001		100	150	1000
600109332	2	227				1	850	1000
600109333	1	227	1	1001		100	150	1000
600109333	2	227				1	850	1000
600109334	1	227	1	1001		100	150	1000
600109334	2	227				1	850	1000
600109335	1	227	1	1001		100	150	1000
600109335	2	227				1	850	1000
600109336	1	227	1	1001		100	150	1000
600109336	2	227				1	850	1000
600109337	1	227	1	1001		100	150	1000
600109337	2	227				1	850	1000
600109338	1	227	1	1001		100	150	1000
600109338	2	227				1	850	1000
600109339	1	227	1	1001		100	150	1000
600109339	2	227				1	850	1000
600109340	1	227	1	1001		100	150	1000
600109340	2	227				1	850	1000
600110101	1	227	1	1001		100	100	1000
600110101	2	227				1	900	1000
600110102	1	227	1	1001		100	100	1000
600110102	2	227				1	900	1000
600110103	1	227	1	1001		100	100	1000
600110103	2	227				1	900	1000
600110104	1	227	1	1001		100	100	1000
600110104	2	227				1	900	1000
600110105	1	227	1	1001		100	100	1000
600110105	2	227				1	900	1000
600110106	1	227	1	1001		100	100	1000
600110106	2	227				1	900	1000
600110107	1	227	1	1001		100	100	1000
600110107	2	227				1	900	1000
600110108	1	227	1	1001		100	100	1000
600110108	2	227				1	900	1000
600110109	1	227	1	1001		100	100	1000
600110109	2	227				1	900	1000
600110110	1	227	1	1001		100	100	1000
600110110	2	227				1	900	1000
600110111	1	227	1	1001		100	100	1000
600110111	2	227				1	900	1000
600110112	1	227	1	1001		100	100	1000
600110112	2	227				1	900	1000
600110113	1	227	1	1001		100	100	1000
600110113	2	227				1	900	1000
600110114	1	227	1	1001		100	100	1000
600110114	2	227				1	900	1000
600110115	1	227	1	1001		100	100	1000
600110115	2	227				1	900	1000
600110116	1	227	1	1001		100	100	1000
600110116	2	227				1	900	1000
600110117	1	227	1	1001		100	100	1000
600110117	2	227				1	900	1000
600110118	1	227	1	1001		100	100	1000
600110118	2	227				1	900	1000
600110119	1	227	1	1001		100	100	1000
600110119	2	227				1	900	1000
600110120	1	227	1	1001		100	100	1000
600110120	2	227				1	900	1000
600110121	1	227	1	1001		100	100	1000
600110121	2	227				1	900	1000
600110122	1	227	1	1001		100	100	1000
600110122	2	227				1	900	1000
600110123	1	227	1	1001		100	100	1000
600110123	2	227				1	900	1000
600110124	1	227	1	1001		100	100	1000
600110124	2	227				1	900	1000
600110125	1	227	1	1001		100	100	1000
600110125	2	227				1	900	1000
600110126	1	227	1	1001		100	100	1000
600110126	2	227				1	900	1000
600110127	1	227	1	1001		100	100	1000
600110127	2	227				1	900	1000
600110128	1	227	1	1001		100	100	1000
600110128	2	227				1	900	1000
600110129	1	227	1	1001		100	100	1000
600110129	2	227				1	900	1000
600110130	1	227	1	1001		100	100	1000
600110130	2	227				1	900	1000
600110131	1	227	1	1001		100	100	1000
600110131	2	227				1	900	1000
600110132	1	227	1	1001		100	100	1000
600110132	2	227				1	900	1000
600110133	1	227	1	1001		100	100	1000
600110133	2	227				1	900	1000
600110134	1	227	1	1001		100	100	1000
600110134	2	227				1	900	1000
600110135	1	227	1	1001		100	100	1000
600110135	2	227				1	900	1000
600110136	1	227	1	1001		100	100	1000
600110136	2	227				1	900	1000
600110137	1	227	1	1001		100	100	1000
600110137	2	227				1	900	1000
600110138	1	227	1	1001		100	100	1000
600110138	2	227				1	900	1000
600110139	1	227	1	1001		100	100	1000
600110139	2	227				1	900	1000
600110140	1	227	1	1001		100	100	1000
600110140	2	227				1	900	1000
600110201	1	227	1	1001		100	120	1000
600110201	2	227				1	880	1000
600110202	1	227	1	1001		100	120	1000
600110202	2	227				1	880	1000
600110203	1	227	1	1001		100	120	1000
600110203	2	227				1	880	1000
600110204	1	227	1	1001		100	120	1000
600110204	2	227				1	880	1000
600110205	1	227	1	1001		100	120	1000
600110205	2	227				1	880	1000
600110206	1	227	1	1001		100	120	1000
600110206	2	227				1	880	1000
600110207	1	227	1	1001		100	120	1000
600110207	2	227				1	880	1000
600110208	1	227	1	1001		100	120	1000
600110208	2	227				1	880	1000
600110209	1	227	1	1001		100	120	1000
600110209	2	227				1	880	1000
600110210	1	227	1	1001		100	120	1000
600110210	2	227				1	880	1000
600110211	1	227	1	1001		100	120	1000
600110211	2	227				1	880	1000
600110212	1	227	1	1001		100	120	1000
600110212	2	227				1	880	1000
600110213	1	227	1	1001		100	120	1000
600110213	2	227				1	880	1000
600110214	1	227	1	1001		100	120	1000
600110214	2	227				1	880	1000
600110215	1	227	1	1001		100	120	1000
600110215	2	227				1	880	1000
600110216	1	227	1	1001		100	120	1000
600110216	2	227				1	880	1000
600110217	1	227	1	1001		100	120	1000
600110217	2	227				1	880	1000
600110218	1	227	1	1001		100	120	1000
600110218	2	227				1	880	1000
600110219	1	227	1	1001		100	120	1000
600110219	2	227				1	880	1000
600110220	1	227	1	1001		100	120	1000
600110220	2	227				1	880	1000
600110221	1	227	1	1001		100	120	1000
600110221	2	227				1	880	1000
600110222	1	227	1	1001		100	120	1000
600110222	2	227				1	880	1000
600110223	1	227	1	1001		100	120	1000
600110223	2	227				1	880	1000
600110224	1	227	1	1001		100	120	1000
600110224	2	227				1	880	1000
600110225	1	227	1	1001		100	120	1000
600110225	2	227				1	880	1000
600110226	1	227	1	1001		100	120	1000
600110226	2	227				1	880	1000
600110227	1	227	1	1001		100	120	1000
600110227	2	227				1	880	1000
600110228	1	227	1	1001		100	120	1000
600110228	2	227				1	880	1000
600110229	1	227	1	1001		100	120	1000
600110229	2	227				1	880	1000
600110230	1	227	1	1001		100	120	1000
600110230	2	227				1	880	1000
600110231	1	227	1	1001		100	120	1000
600110231	2	227				1	880	1000
600110232	1	227	1	1001		100	120	1000
600110232	2	227				1	880	1000
600110233	1	227	1	1001		100	120	1000
600110233	2	227				1	880	1000
600110234	1	227	1	1001		100	120	1000
600110234	2	227				1	880	1000
600110235	1	227	1	1001		100	120	1000
600110235	2	227				1	880	1000
600110236	1	227	1	1001		100	120	1000
600110236	2	227				1	880	1000
600110237	1	227	1	1001		100	120	1000
600110237	2	227				1	880	1000
600110238	1	227	1	1001		100	120	1000
600110238	2	227				1	880	1000
600110239	1	227	1	1001		100	120	1000
600110239	2	227				1	880	1000
600110240	1	227	1	1001		100	120	1000
600110240	2	227				1	880	1000
600110301	1	227	1	1001		100	150	1000
600110301	2	227				1	850	1000
600110302	1	227	1	1001		100	150	1000
600110302	2	227				1	850	1000
600110303	1	227	1	1001		100	150	1000
600110303	2	227				1	850	1000
600110304	1	227	1	1001		100	150	1000
600110304	2	227				1	850	1000
600110305	1	227	1	1001		100	150	1000
600110305	2	227				1	850	1000
600110306	1	227	1	1001		100	150	1000
600110306	2	227				1	850	1000
600110307	1	227	1	1001		100	150	1000
600110307	2	227				1	850	1000
600110308	1	227	1	1001		100	150	1000
600110308	2	227				1	850	1000
600110309	1	227	1	1001		100	150	1000
600110309	2	227				1	850	1000
600110310	1	227	1	1001		100	150	1000
600110310	2	227				1	850	1000
600110311	1	227	1	1001		100	150	1000
600110311	2	227				1	850	1000
600110312	1	227	1	1001		100	150	1000
600110312	2	227				1	850	1000
600110313	1	227	1	1001		100	150	1000
600110313	2	227				1	850	1000
600110314	1	227	1	1001		100	150	1000
600110314	2	227				1	850	1000
600110315	1	227	1	1001		100	150	1000
600110315	2	227				1	850	1000
600110316	1	227	1	1001		100	150	1000
600110316	2	227				1	850	1000
600110317	1	227	1	1001		100	150	1000
600110317	2	227				1	850	1000
600110318	1	227	1	1001		100	150	1000
600110318	2	227				1	850	1000
600110319	1	227	1	1001		100	150	1000
600110319	2	227				1	850	1000
600110320	1	227	1	1001		100	150	1000
600110320	2	227				1	850	1000
600110321	1	227	1	1001		100	150	1000
600110321	2	227				1	850	1000
600110322	1	227	1	1001		100	150	1000
600110322	2	227				1	850	1000
600110323	1	227	1	1001		100	150	1000
600110323	2	227				1	850	1000
600110324	1	227	1	1001		100	150	1000
600110324	2	227				1	850	1000
600110325	1	227	1	1001		100	150	1000
600110325	2	227				1	850	1000
600110326	1	227	1	1001		100	150	1000
600110326	2	227				1	850	1000
600110327	1	227	1	1001		100	150	1000
600110327	2	227				1	850	1000
600110328	1	227	1	1001		100	150	1000
600110328	2	227				1	850	1000
600110329	1	227	1	1001		100	150	1000
600110329	2	227				1	850	1000
600110330	1	227	1	1001		100	150	1000
600110330	2	227				1	850	1000
600110331	1	227	1	1001		100	150	1000
600110331	2	227				1	850	1000
600110332	1	227	1	1001		100	150	1000
600110332	2	227				1	850	1000
600110333	1	227	1	1001		100	150	1000
600110333	2	227				1	850	1000
600110334	1	227	1	1001		100	150	1000
600110334	2	227				1	850	1000
600110335	1	227	1	1001		100	150	1000
600110335	2	227				1	850	1000
600110336	1	227	1	1001		100	150	1000
600110336	2	227				1	850	1000
600110337	1	227	1	1001		100	150	1000
600110337	2	227				1	850	1000
600110338	1	227	1	1001		100	150	1000
600110338	2	227				1	850	1000
600110339	1	227	1	1001		100	150	1000
600110339	2	227				1	850	1000
600110340	1	227	1	1001		100	150	1000
600110340	2	227				1	850	1000
600111101	1	227	1	1001		100	100	1000
600111101	2	227				1	900	1000
600111102	1	227	1	1001		100	100	1000
600111102	2	227				1	900	1000
600111103	1	227	1	1001		100	100	1000
600111103	2	227				1	900	1000
600111104	1	227	1	1001		100	100	1000
600111104	2	227				1	900	1000
600111105	1	227	1	1001		100	100	1000
600111105	2	227				1	900	1000
600111106	1	227	1	1001		100	100	1000
600111106	2	227				1	900	1000
600111107	1	227	1	1001		100	100	1000
600111107	2	227				1	900	1000
600111108	1	227	1	1001		100	100	1000
600111108	2	227				1	900	1000
600111109	1	227	1	1001		100	100	1000
600111109	2	227				1	900	1000
600111110	1	227	1	1001		100	100	1000
600111110	2	227				1	900	1000
600111111	1	227	1	1001		100	100	1000
600111111	2	227				1	900	1000
600111112	1	227	1	1001		100	100	1000
600111112	2	227				1	900	1000
600111113	1	227	1	1001		100	100	1000
600111113	2	227				1	900	1000
600111114	1	227	1	1001		100	100	1000
600111114	2	227				1	900	1000
600111115	1	227	1	1001		100	100	1000
600111115	2	227				1	900	1000
600111116	1	227	1	1001		100	100	1000
600111116	2	227				1	900	1000
600111117	1	227	1	1001		100	100	1000
600111117	2	227				1	900	1000
600111118	1	227	1	1001		100	100	1000
600111118	2	227				1	900	1000
600111119	1	227	1	1001		100	100	1000
600111119	2	227				1	900	1000
600111120	1	227	1	1001		100	100	1000
600111120	2	227				1	900	1000
600111121	1	227	1	1001		100	100	1000
600111121	2	227				1	900	1000
600111122	1	227	1	1001		100	100	1000
600111122	2	227				1	900	1000
600111123	1	227	1	1001		100	100	1000
600111123	2	227				1	900	1000
600111124	1	227	1	1001		100	100	1000
600111124	2	227				1	900	1000
600111125	1	227	1	1001		100	100	1000
600111125	2	227				1	900	1000
600111126	1	227	1	1001		100	100	1000
600111126	2	227				1	900	1000
600111127	1	227	1	1001		100	100	1000
600111127	2	227				1	900	1000
600111128	1	227	1	1001		100	100	1000
600111128	2	227				1	900	1000
600111129	1	227	1	1001		100	100	1000
600111129	2	227				1	900	1000
600111130	1	227	1	1001		100	100	1000
600111130	2	227				1	900	1000
600111131	1	227	1	1001		100	100	1000
600111131	2	227				1	900	1000
600111132	1	227	1	1001		100	100	1000
600111132	2	227				1	900	1000
600111133	1	227	1	1001		100	100	1000
600111133	2	227				1	900	1000
