craft_recipe_id	seq	material1	material2	material3	material4	material5	value
85090848	2	3090848					1
85090848	3	3090848					2
85090848	4	3090848					3
85090849	1	3090849					1
85090849	2	3090849					1
85090849	3	3090849					2
85090849	4	3090849					3
85090850	1	3090850					1
85090850	2	3090850					1
85090850	3	3090850					2
85090850	4	3090850					3
85090851	1	3090851					1
85090851	2	3090851					1
85090851	3	3090851					2
85090851	4	3090851					3
85090852	1	3090852					1
85090852	2	3090852					1
85090852	3	3090852					2
85090852	4	3090852					3
85090853	1	3090853					1
85090853	2	3090853					1
85090853	3	3090853					2
85090853	4	3090853					3
85090854	1	3090854					1
85090854	2	3090854					1
85090854	3	3090854					2
85090854	4	3090854					3
85090855	1	3090855					1
85090855	2	3090855					1
85090855	3	3090855					2
85090855	4	3090855					3
85090856	1	3090856					1
85090856	2	3090856					1
85090856	3	3090856					2
85090856	4	3090856					3
85090857	1	3090857					1
85090857	2	3090857					1
85090857	3	3090857					2
85090857	4	3090857					3
85090858	1	3090858					1
85090858	2	3090858					1
85090858	3	3090858					2
85090858	4	3090858					3
85090859	1	3090859					1
85090859	2	3090859					1
85090859	3	3090859					2
85090859	4	3090859					3
85090860	1	3090860					1
85090860	2	3090860					1
85090860	3	3090860					2
85090860	4	3090860					3
85090861	1	3090861					1
85090861	2	3090861					1
85090861	3	3090861					2
85090861	4	3090861					3
85090862	1	3090862					1
85090862	2	3090862					1
85090862	3	3090862					2
85090862	4	3090862					3
85090863	1	3090863					1
85090863	2	3090863					1
85090863	3	3090863					2
85090863	4	3090863					3
85090864	1	3090864					1
85090864	2	3090864					1
85090864	3	3090864					2
85090864	4	3090864					3
85090865	1	3090865					1
85090865	2	3090865					1
85090865	3	3090865					2
85090865	4	3090865					3
85090866	1	3090866					1
85090866	2	3090866					1
85090866	3	3090866					2
85090866	4	3090866					3
85090867	1	3090867					1
85090867	2	3090867					1
85090867	3	3090867					2
85090867	4	3090867					3
85090868	1	3090868					1
85090868	2	3090868					1
85090868	3	3090868					2
85090868	4	3090868					3
85090869	1	3090869					1
85090869	2	3090869					1
85090869	3	3090869					2
85090869	4	3090869					3
85090870	1	3090870					1
85090870	2	3090870					1
85090870	3	3090870					2
85090870	4	3090870					3
85090871	1	3090871					1
85090871	2	3090871					1
85090871	3	3090871					2
85090871	4	3090871					3
85090872	1	3090872					1
85090872	2	3090872					1
85090872	3	3090872					2
85090872	4	3090872					3
85090873	1	3090873					1
85090873	2	3090873					1
85090873	3	3090873					2
85090873	4	3090873					3
85090874	1	3090874					1
85090874	2	3090874					1
85090874	3	3090874					2
85090874	4	3090874					3
85090875	1	3090875					1
85090875	2	3090875					1
85090875	3	3090875					2
85090875	4	3090875					3
85090876	1	3090876					1
85090876	2	3090876					1
85090876	3	3090876					2
85090876	4	3090876					3
85090877	1	3090877					1
85090877	2	3090877					1
85090877	3	3090877					2
85090877	4	3090877					3
85090878	1	3090878					1
85090878	2	3090878					1
85090878	3	3090878					2
85090878	4	3090878					3
85090879	1	3090879					1
85090879	2	3090879					1
85090879	3	3090879					2
85090879	4	3090879					3
85090880	1	3090880					1
85090880	2	3090880					1
85090880	3	3090880					1
85090880	4	3090880					2
85090881	1	3090881					1
85090881	2	3090881					1
85090881	3	3090881					1
85090881	4	3090881					2
85090882	1	3090882					1
85090882	2	3090882					1
85090882	3	3090882					1
85090882	4	3090882					2
85090883	1	3090883					1
85090883	2	3090883					1
85090883	3	3090883					1
85090883	4	3090883					2
85090884	1	3090884					1
85090884	2	3090884					1
85090884	3	3090884					1
85090884	4	3090884					2
85090885	1	3090885					1
85090885	2	3090885					1
85090885	3	3090885					1
85090885	4	3090885					2
85090886	1	3090886					1
85090886	2	3090886					1
85090886	3	3090886					1
85090886	4	3090886					2
85090887	1	3090887					1
85090887	2	3090887					1
85090887	3	3090887					1
85090887	4	3090887					2
85090888	1	3090888					1
85090888	2	3090888					1
85090888	3	3090888					1
85090888	4	3090888					2
85090889	1	3090889					1
85090889	2	3090889					1
85090889	3	3090889					1
85090889	4	3090889					2
85090890	1	3090890					1
85090890	2	3090890					1
85090890	3	3090890					1
85090890	4	3090890					2
85090891	1	3090891					1
85090891	2	3090891					1
85090891	3	3090891					1
85090891	4	3090891					2
85090892	1	3090892					1
85090892	2	3090892					1
85090892	3	3090892					1
85090892	4	3090892					2
85090893	1	3090893					1
85090893	2	3090893					1
85090893	3	3090893					1
85090893	4	3090893					2
85090894	1	3090894					1
85090894	2	3090894					1
85090894	3	3090894					1
85090894	4	3090894					2
85090895	1	3090895					1
85090895	2	3090895					1
85090895	3	3090895					1
85090895	4	3090895					2
85090896	1	3090896					1
85090896	2	3090896					1
85090896	3	3090896					1
85090896	4	3090896					2
85090897	1	3090897					1
85090897	2	3090897					1
85090897	3	3090897					1
85090897	4	3090897					2
85090898	1	3090898					1
85090898	2	3090898					1
85090898	3	3090898					1
85090898	4	3090898					2
85090899	1	3090899					1
85090899	2	3090899					1
85090899	3	3090899					1
85090899	4	3090899					2
85090900	1	3090900					1
85090900	2	3090900					1
85090900	3	3090900					1
85090900	4	3090900					1
85090901	1	3090901					1
85090901	2	3090901					1
85090901	3	3090901					1
85090901	4	3090901					1
85090902	1	3090902					1
85090902	2	3090902					1
85090902	3	3090902					1
85090902	4	3090902					1
85090903	1	3090903					1
85090903	2	3090903					1
85090903	3	3090903					1
85090903	4	3090903					1
85090904	1	3090904					1
85090904	2	3090904					1
85090904	3	3090904					1
85090904	4	3090904					1
85090905	1	3090905					1
85090905	2	3090905					1
85090905	3	3090905					1
85090905	4	3090905					1
85090906	1	3090906					1
85090906	2	3090906					1
85090906	3	3090906					1
85090906	4	3090906					1
85090907	1	3090907					1
85090907	2	3090907					1
85090907	3	3090907					1
85090907	4	3090907					1
85090908	1	3090908					1
85090908	2	3090908					1
85090908	3	3090908					1
85090908	4	3090908					1
85090909	1	3090909					1
85090909	2	3090909					1
85090909	3	3090909					1
85090909	4	3090909					1
85090910	1	3090910					1
85090910	2	3090910					1
85090910	3	3090910					1
85090910	4	3090910					1
85090911	1	3090911					1
85090911	2	3090911					1
85090911	3	3090911					1
85090911	4	3090911					1
85090912	1	3090912					1
85090912	2	3090912					1
85090912	3	3090912					1
85090912	4	3090912					1
85090913	1	3090913					1
85090913	2	3090913					1
85090913	3	3090913					1
85090913	4	3090913					1
85090914	1	3090914					1
85090914	2	3090914					1
85090914	3	3090914					1
85090914	4	3090914					1
85090915	1	3090915					1
85090915	2	3090915					1
85090915	3	3090915					1
85090915	4	3090915					1
85090916	1	3090916					1
85090916	2	3090916					1
85090916	3	3090916					1
85090916	4	3090916					1
85090917	1	3090917					1
85090917	2	3090917					1
85090917	3	3090917					1
85090917	4	3090917					1
85090918	1	3090918					1
85090918	2	3090918					1
85090918	3	3090918					1
85090918	4	3090918					1
85090919	1	3090919					1
85090919	2	3090919					1
85090919	3	3090919					1
85090919	4	3090919					1
85090940	1	3090940					1
85090940	2	3090940					1
85090940	3	3090940					2
85090940	4	3090940					3
85090941	1	3090941					1
85090941	2	3090941					1
85090941	3	3090941					2
85090941	4	3090941					3
85090942	1	3090942					1
85090942	2	3090942					1
85090942	3	3090942					2
85090942	4	3090942					3
85090943	1	3090943					1
85090943	2	3090943					1
85090943	3	3090943					2
85090943	4	3090943					3
85090944	1	3090944					1
85090944	2	3090944					1
85090944	3	3090944					2
85090944	4	3090944					3
85090945	1	3090945					1
85090945	2	3090945					1
85090945	3	3090945					2
85090945	4	3090945					3
85090946	1	3090946					1
85090946	2	3090946					1
85090946	3	3090946					2
85090946	4	3090946					3
85090947	1	3090947					1
85090947	2	3090947					1
85090947	3	3090947					2
85090947	4	3090947					3
85090948	1	3090948					1
85090948	2	3090948					1
85090948	3	3090948					2
85090948	4	3090948					3
85090949	1	3090949					1
85090949	2	3090949					1
85090949	3	3090949					2
85090949	4	3090949					3
85090950	1	3090950					1
85090950	2	3090950					1
85090950	3	3090950					2
85090950	4	3090950					3
85090951	1	3090951					1
85090951	2	3090951					1
85090951	3	3090951					2
85090951	4	3090951					3
85090952	1	3090952					1
85090952	2	3090952					1
85090952	3	3090952					2
85090952	4	3090952					3
85090953	1	3090953					1
85090953	2	3090953					1
85090953	3	3090953					2
85090953	4	3090953					3
85090954	1	3090954					1
85090954	2	3090954					1
85090954	3	3090954					2
85090954	4	3090954					3
85090955	1	3090955					1
85090955	2	3090955					1
85090955	3	3090955					2
85090955	4	3090955					3
85090956	1	3090956					1
85090956	2	3090956					1
85090956	3	3090956					2
85090956	4	3090956					3
85090957	1	3090957					1
85090957	2	3090957					1
85090957	3	3090957					2
85090957	4	3090957					3
85090958	1	3090958					1
85090958	2	3090958					1
85090958	3	3090958					2
85090958	4	3090958					3
85090959	1	3090959					1
85090959	2	3090959					1
85090959	3	3090959					2
85090959	4	3090959					3
85090960	1	3090960					1
85090960	2	3090960					1
85090960	3	3090960					1
85090960	4	3090960					2
85090961	1	3090961					1
85090961	2	3090961					1
85090961	3	3090961					1
85090961	4	3090961					2
85090962	1	3090962					1
85090962	2	3090962					1
85090962	3	3090962					1
85090962	4	3090962					2
85090963	1	3090963					1
85090963	2	3090963					1
85090963	3	3090963					1
85090963	4	3090963					2
85090964	1	3090964					1
85090964	2	3090964					1
85090964	3	3090964					1
85090964	4	3090964					2
85090965	1	3090965					1
85090965	2	3090965					1
85090965	3	3090965					1
85090965	4	3090965					2
85090966	1	3090966					1
85090966	2	3090966					1
85090966	3	3090966					1
85090966	4	3090966					2
85090967	1	3090967					1
85090967	2	3090967					1
85090967	3	3090967					1
85090967	4	3090967					2
85090968	1	3090968					1
85090968	2	3090968					1
85090968	3	3090968					1
85090968	4	3090968					2
85090969	1	3090969					1
85090969	2	3090969					1
85090969	3	3090969					1
85090969	4	3090969					2
85090970	1	3090970					1
85090970	2	3090970					1
85090970	3	3090970					1
85090970	4	3090970					2
85090971	1	3090971					1
85090971	2	3090971					1
85090971	3	3090971					1
85090971	4	3090971					2
85090972	1	3090972					1
85090972	2	3090972					1
85090972	3	3090972					1
85090972	4	3090972					2
85090973	1	3090973					1
85090973	2	3090973					1
85090973	3	3090973					1
85090973	4	3090973					2
85090974	1	3090974					1
85090974	2	3090974					1
85090974	3	3090974					1
85090974	4	3090974					2
85090975	1	3090975					1
85090975	2	3090975					1
85090975	3	3090975					1
85090975	4	3090975					2
85090976	1	3090976					1
85090976	2	3090976					1
85090976	3	3090976					1
85090976	4	3090976					2
85090977	1	3090977					1
85090977	2	3090977					1
85090977	3	3090977					1
85090977	4	3090977					2
85090978	1	3090978					1
85090978	2	3090978					1
85090978	3	3090978					1
85090978	4	3090978					2
85090979	1	3090979					1
85090979	2	3090979					1
85090979	3	3090979					1
85090979	4	3090979					2
85090980	1	3090980					1
85090980	2	3090980					1
85090980	3	3090980					1
85090980	4	3090980					2
85090981	1	3090981					1
85090981	2	3090981					1
85090981	3	3090981					1
85090981	4	3090981					2
85090982	1	3090982					1
85090982	2	3090982					1
85090982	3	3090982					1
85090982	4	3090982					2
85090983	1	3090983					1
85090983	2	3090983					1
85090983	3	3090983					1
85090983	4	3090983					2
85090984	1	3090984					1
85090984	2	3090984					1
85090984	3	3090984					1
85090984	4	3090984					2
85090985	1	3090985					1
85090985	2	3090985					1
85090985	3	3090985					1
85090985	4	3090985					2
85090986	1	3090986					1
85090986	2	3090986					1
85090986	3	3090986					1
85090986	4	3090986					2
85090987	1	3090987					1
85090987	2	3090987					1
85090987	3	3090987					1
85090987	4	3090987					2
85090988	1	3090988					1
85090988	2	3090988					1
85090988	3	3090988					1
85090988	4	3090988					2
85090989	1	3090989					1
85090989	2	3090989					1
85090989	3	3090989					1
85090989	4	3090989					2
85090990	1	3090990					1
85090990	2	3090990					1
85090990	3	3090990					1
85090990	4	3090990					2
85090991	1	3090991					1
85090991	2	3090991					1
85090991	3	3090991					1
85090991	4	3090991					2
85090992	1	3090992					1
85090992	2	3090992					1
85090992	3	3090992					1
85090992	4	3090992					2
85090993	1	3090993					1
85090993	2	3090993					1
85090993	3	3090993					1
85090993	4	3090993					2
85090994	1	3090994					1
85090994	2	3090994					1
85090994	3	3090994					1
85090994	4	3090994					2
85090995	1	3090995					1
85090995	2	3090995					1
85090995	3	3090995					1
85090995	4	3090995					2
85090996	1	3090996					1
85090996	2	3090996					1
85090996	3	3090996					1
85090996	4	3090996					2
85090997	1	3090997					1
85090997	2	3090997					1
85090997	3	3090997					1
85090997	4	3090997					2
85090998	1	3090998					1
85090998	2	3090998					1
85090998	3	3090998					1
85090998	4	3090998					2
85090999	1	3090999					1
85090999	2	3090999					1
85090999	3	3090999					1
85090999	4	3090999					2
85091000	1	3091000					1
85091000	2	3091000					1
85091000	3	3091000					1
85091000	4	3091000					1
85091001	1	3091001					1
85091001	2	3091001					1
85091001	3	3091001					1
85091001	4	3091001					1
85091002	1	3091002					1
85091002	2	3091002					1
85091002	3	3091002					1
85091002	4	3091002					1
85091003	1	3091003					1
85091003	2	3091003					1
85091003	3	3091003					1
85091003	4	3091003					1
85091004	1	3091004					1
85091004	2	3091004					1
85091004	3	3091004					1
85091004	4	3091004					1
85091005	1	3091005					1
85091005	2	3091005					1
85091005	3	3091005					1
85091005	4	3091005					1
85091006	1	3091006					1
85091006	2	3091006					1
85091006	3	3091006					1
85091006	4	3091006					1
85091007	1	3091007					1
85091007	2	3091007					1
85091007	3	3091007					1
85091007	4	3091007					1
85091008	1	3091008					1
85091008	2	3091008					1
85091008	3	3091008					1
85091008	4	3091008					1
85091009	1	3091009					1
85091009	2	3091009					1
85091009	3	3091009					1
85091009	4	3091009					1
85091010	1	3091010					1
85091010	2	3091010					1
85091010	3	3091010					1
85091010	4	3091010					2
85091011	1	3091011					1
85091011	2	3091011					1
85091011	3	3091011					1
85091011	4	3091011					2
85091012	1	3091012					1
85091012	2	3091012					1
85091012	3	3091012					1
85091012	4	3091012					2
85091013	1	3091013					1
85091013	2	3091013					1
85091013	3	3091013					1
85091013	4	3091013					2
85091014	1	3091014					1
85091014	2	3091014					1
85091014	3	3091014					1
85091014	4	3091014					2
85091015	1	3091015					1
85091015	2	3091015					1
85091015	3	3091015					1
85091015	4	3091015					2
85091016	1	3091016					1
85091016	2	3091016					1
85091016	3	3091016					1
85091016	4	3091016					2
85091017	1	3091017					1
85091017	2	3091017					1
85091017	3	3091017					1
85091017	4	3091017					2
85091018	1	3091018					1
85091018	2	3091018					1
85091018	3	3091018					1
85091018	4	3091018					2
85091019	1	3091019					1
85091019	2	3091019					1
85091019	3	3091019					1
85091019	4	3091019					2
85091020	1	3091020					1
85091020	2	3091020					1
85091020	3	3091020					1
85091020	4	3091020					2
85091021	1	3091021					1
85091021	2	3091021					1
85091021	3	3091021					1
85091021	4	3091021					2
85091022	1	3091022					1
85091022	2	3091022					1
85091022	3	3091022					1
85091022	4	3091022					2
85091023	1	3091023					1
85091023	2	3091023					1
85091023	3	3091023					1
85091023	4	3091023					2
85091024	1	3091024					1
85091024	2	3091024					1
85091024	3	3091024					1
85091024	4	3091024					2
85091025	1	3091025					1
85091025	2	3091025					1
85091025	3	3091025					1
85091025	4	3091025					2
85091026	1	3091026					1
85091026	2	3091026					1
85091026	3	3091026					1
85091026	4	3091026					2
85091027	1	3091027					1
85091027	2	3091027					1
85091027	3	3091027					1
85091027	4	3091027					2
85091028	1	3091028					1
85091028	2	3091028					1
85091028	3	3091028					1
85091028	4	3091028					2
85091029	1	3091029					1
85091029	2	3091029					1
85091029	3	3091029					1
85091029	4	3091029					2
85091090	1	3091090					1
85091090	2	3091090					1
85091090	3	3091090					2
85091090	4	3091090					3
85091360	1	3091360					1
85091360	2	3091360					1
85091360	3	3091360					2
85091360	4	3091360					3
85091370	1	3091370					1
85091370	2	3091370					1
85091370	3	3091370					2
85091370	4	3091370					3
85091380	1	3091380					1
85091380	2	3091380					1
85091380	3	3091380					2
85091380	4	3091380					3
85091390	1	3091390					1
85091390	2	3091390					1
85091390	3	3091390					1
85091390	4	3091390					2
85091400	1	3091400					1
85091400	2	3091400					1
85091400	3	3091400					1
85091400	4	3091400					2
85091540	1	3091540					1
85091540	2	3091540					1
85091540	3	3091540					2
85091540	4	3091540					3
85091541	1	3091541					1
85091541	2	3091541					1
85091541	3	3091541					2
85091541	4	3091541					3
85091542	1	3091542					1
85091542	2	3091542					1
85091542	3	3091542					2
85091542	4	3091542					3
85091543	1	3091543					1
85091543	2	3091543					1
85091543	3	3091543					2
85091543	4	3091543					3
85091544	1	3091544					1
85091544	2	3091544					1
85091544	3	3091544					2
85091544	4	3091544					3
85091545	1	3091545					1
85091545	2	3091545					1
85091545	3	3091545					2
85091545	4	3091545					3
85091546	1	3091546					1
85091546	2	3091546					1
85091546	3	3091546					2
85091546	4	3091546					3
85091547	1	3091547					1
85091547	2	3091547					1
85091547	3	3091547					2
85091547	4	3091547					3
85091670	1	3091670					1
85091670	2	3091670					1
85091670	3	3091670					1
85091670	4	3091670					1
85091671	1	3091671					1
85091671	2	3091671					1
85091671	3	3091671					1
85091671	4	3091671					1
86010010	1	8211					1
86010010	2	8211					3
86010010	3	8211					5
86010010	4	8211					7
86010020	1	8211					1
86010020	2	8211					3
86010020	3	8211					5
86010020	4	8211					7
86010030	1	8211					1
86010030	2	8211					3
86010030	3	8211					5
86010030	4	8211					7
86010040	1	8211					1
86010040	2	8211					3
86010040	3	8211					5
86010040	4	8211					7
86020010	1	8211					1
86020010	2	8211					3
86020010	3	8211					5
86020010	4	8211					7
86020020	1	8211					1
86020020	2	8211					3
86020020	3	8211					5
86020020	4	8211					7
86020030	1	8211					1
86020030	2	8211					3
86020030	3	8211					5
86020030	4	8211					7
86020040	1	8211					1
86020040	2	8211					3
86020040	3	8211					5
86020040	4	8211					7
86020050	1	8211					1
86020050	2	8211					3
86020050	3	8211					5
86020050	4	8211					7
86020060	1	8211					1
86020060	2	8211					3
86020060	3	8211					5
86020060	4	8211					7
86020070	1	8211					1
86020070	2	8211					3
86020070	3	8211					5
86020070	4	8211					7
86020080	1	8211					1
86020080	2	8211					3
86020080	3	8211					5
86020080	4	8211					7
86020090	1	8211					1
86020090	2	8211					3
86020090	3	8211					5
86020090	4	8211					7
86020100	1	8211					1
86020100	2	8211					3
86020100	3	8211					5
86020100	4	8211					7
86020110	1	8211					1
86020110	2	8211					3
86020110	3	8211					5
86020110	4	8211					7
86020120	1	8211					1
86020120	2	8211					3
86020120	3	8211					5
86020120	4	8211					7
86020130	1	8211					1
86020130	2	8211					3
86020130	3	8211					5
86020130	4	8211					7
86020140	1	8211					1
86020140	2	8211					3
86020140	3	8211					5
86020140	4	8211					7
86020150	1	8211					1
86020150	2	8211					3
86020150	3	8211					5
86020150	4	8211					7
86020160	1	8211					1
86020160	2	8211					3
86020160	3	8211					5
86020160	4	8211					7
86020170	1	8211					1
86020170	2	8211					3
86020170	3	8211					5
86020170	4	8211					7
86020180	1	8211					1
86020180	2	8211					3
86020180	3	8211					5
86020180	4	8211					7
86020190	1	8211					1
86020190	2	8211					3
86020190	3	8211					5
86020190	4	8211					7
86020200	1	8211					1
86020200	2	8211					3
86020200	3	8211					5
86020200	4	8211					7
86020210	1	8211					1
86020210	2	8211					3
86020210	3	8211					5
86020210	4	8211					7
86020220	1	8211					1
86020220	2	8211					3
86020220	3	8211					5
86020220	4	8211					7
86020230	1	8211					1
86020230	2	8211					3
86020230	3	8211					5
86020230	4	8211					7
86020240	1	8211					1
86020240	2	8211					3
86020240	3	8211					5
86020240	4	8211					7
86020250	1	8211					1
86020250	2	8211					3
86020250	3	8211					5
86020250	4	8211					7
86020260	1	8211					1
86020260	2	8211					3
86020260	3	8211					5
86020260	4	8211					7
