id	sort_id	name_text_id	description_text_id	type	value	target_id	rarity	feature_id	season_id	team_battle_event_id	resource_id	duration	expire	price	disp_flag	real_incentive	exchange_item_id	open_date	close_date
3080096	3080096	30800961	30100102	7	85080096	6	2				27380096			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080097	3080097	30800971	30100102	7	85080097	6	2				27380097			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080098	3080098	30800981	30100102	7	85080098	6	2				27380098			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080099	3080099	30800991	30100102	7	85080099	6	2				27380099			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080100	3080100	30801001	30100102	7	85080100	6	3				27380100			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080101	3080101	30801011	30100102	7	85080101	6	3				27380101			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080102	3080102	30801021	30100102	7	85080102	6	3				27380102			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080103	3080103	30801031	30100102	7	85080103	6	3				27380103			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080104	3080104	30801041	30100102	7	85080104	6	3				27380104			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080105	3080105	30801051	30100102	7	85080105	6	3				27380105			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080106	3080106	30801061	30100102	7	85080106	6	3				27380106			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080107	3080107	30801071	30100102	7	85080107	6	3				27380107			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080108	3080108	30801081	30100102	7	85080108	6	3				27380108			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080109	3080109	30801091	30100102	7	85080109	6	3				27380109			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080110	3080110	30801101	30100102	7	85080110	6	1				27380110			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080111	3080111	30801111	30100102	7	85080111	6	1				27380111			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080112	3080112	30801121	30100102	7	85080112	6	1				27380112			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080113	3080113	30801131	30100102	7	85080113	6	1				27380113			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080114	3080114	30801141	30100102	7	85080114	6	1				27380114			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080115	3080115	30801151	30100102	7	85080115	6	1				27380115			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080116	3080116	30801161	30100102	7	85080116	6	1				27380116			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080117	3080117	30801171	30100102	7	85080117	6	1				27380117			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080118	3080118	30801181	30100102	7	85080118	6	1				27380118			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080119	3080119	30801191	30100102	7	85080119	6	1				27380119			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080120	3080120	30801201	30100102	7	85080120	6	2				27380120			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080121	3080121	30801211	30100102	7	85080121	6	2				27380121			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080122	3080122	30801221	30100102	7	85080122	6	2				27380122			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080123	3080123	30801231	30100102	7	85080123	6	2				27380123			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080124	3080124	30801241	30100102	7	85080124	6	2				27380124			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080125	3080125	30801251	30100102	7	85080125	6	2				27380125			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080126	3080126	30801261	30100102	7	85080126	6	2				27380126			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080127	3080127	30801271	30100102	7	85080127	6	2				27380127			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080128	3080128	30801281	30100102	7	85080128	6	2				27380128			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080129	3080129	30801291	30100102	7	85080129	6	2				27380129			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3080140	3080140	30801401	30100102	7	85080140	6	3				27380140			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085000	3085000	30850001	30100102	7	85085000	6	1				27385000			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085001	3085001	30850011	30100102	7	85085001	6	1				27385001			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085002	3085002	30850021	30100102	7	85085002	6	1				27385002			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085003	3085003	30850031	30100102	7	85085003	6	1				27385003			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085004	3085004	30850041	30100102	7	85085004	6	1				27385004			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085005	3085005	30850051	30100102	7	85085005	6	1				27385005			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085006	3085006	30850061	30100102	7	85085006	6	1				27385006			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085007	3085007	30850071	30100102	7	85085007	6	1				27385007			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085008	3085008	30850081	30100102	7	85085008	6	1				27385008			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085009	3085009	30850091	30100102	7	85085009	6	1				27385009			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085010	3085010	30850101	30100102	7	85085010	6	1				27385010			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085011	3085011	30850111	30100102	7	85085011	6	1				27385011			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085012	3085012	30850121	30100102	7	85085012	6	1				27385012			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085013	3085013	30850131	30100102	7	85085013	6	1				27385013			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085014	3085014	30850141	30100102	7	85085014	6	1				27385014			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085015	3085015	30850151	30100102	7	85085015	6	1				27385015			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085016	3085016	30850161	30100102	7	85085016	6	1				27385016			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085017	3085017	30850171	30100102	7	85085017	6	1				27385017			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085018	3085018	30850181	30100102	7	85085018	6	1				27385018			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085019	3085019	30850191	30100102	7	85085019	6	1				27385019			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085020	3085020	30850201	30100102	7	85085020	6	2				27385020			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085030	3085030	30850301	30100102	7	85085030	6	2				27385030			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085070	3085070	30850701	30100102	7	85085070	6	2				27085070			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3085071	3085071	30850711	30100102	7	85085071	6	2				27085070			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090010	3090010	30900101	30100102	7	85090010	6	2				27390010			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090020	3090020	30900201	30100102	7	85090020	6	1				27390020			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090030	3090030	30900301	30100102	7	85090030	6	1				27390030			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090040	3090040	30900401	30100102	7	85090040	6	1				27390040			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090050	3090050	30900501	30100102	7	85090050	6	1				27390050			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090060	3090060	30900601	30100102	7	85090060	6	1				27390060			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090070	3090070	30900701	30100102	7	85090070	6	2				27390070			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090080	3090080	30900801	30100102	7	85090080	6	1				27390080			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090090	3090090	30900901	30100102	7	85090090	6	1				27390090			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090100	3090100	30901001	30100102	7	85090100	6	2				27390100			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090110	3090110	30901101	30100102	7	85090110	6	1				27390110			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090120	3090120	30901201	30100102	7	85090120	6	1				27390120			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090130	3090130	30901301	30100102	7	85090130	6	1				27390130			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090140	3090140	30901401	30100102	7	85090140	6	2				27390140			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090150	3090150	30901501	30100102	7	85090150	6	2				27390150			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090160	3090160	30901601	30100102	7	85090160	6	2				27390160			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090170	3090170	30901701	30100102	7	85090170	6	1				27390170			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090180	3090180	30901801	30100102	7	85090180	6	1				27390180			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090190	3090190	30901901	30100102	7	85090190	6	2				27390190			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090200	3090200	30902001	30100102	7	85090200	6	2				27390200			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090210	3090210	30902101	30100102	7	85090210	6	1				27390210			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090220	3090220	30902201	30100102	7	85090220	6	2				27390220			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090230	3090230	30902301	30100102	7	85090230	6	2				27390230			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090240	3090240	30902401	30100102	7	85090240	6	2				27390240			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090250	3090250	30902501	30100102	7	85090250	6	2				27390250			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090260	3090260	30902601	30100102	7	85090260	6	3				27390260			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090270	3090270	30902701	30100102	7	85090270	6	3				27390270			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090280	3090280	30902801	30100102	7	85090280	6	3				27390280			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090290	3090290	30902901	30100102	7	85090290	6	3				27390290			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090300	3090300	30903001	30100102	7	85090300	6	3				27390300			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090310	3090310	30903101	30100102	7	85090310	6	3				27390310			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090320	3090320	30903201	30100102	7	85090320	6	1				27390320			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090330	3090330	30903301	30100102	7	85090330	6	3				27390330			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090340	3090340	30903401	30100102	7	85090340	6	1				27390340			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090350	3090350	30903501	30100102	7	85090350	6	1				27390350			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090360	3090360	30903601	30100102	7	85090360	6	1				27390360			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090370	3090370	30903701	30100102	7	85090370	6	1				27390370			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090380	3090380	30903801	30100102	7	85090380	6	1				27390380			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090390	3090390	30903901	30100102	7	85090390	6	1				27390390			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090400	3090400	30904001	30100102	7	85090400	6	3				27390400			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090410	3090410	30904101	30100102	7	85090410	6	2				27390410			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090420	3090420	30904201	30100102	7	85090420	6	1				27390420			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090430	3090430	30904301	30100102	7	85090430	6	1				27390430			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090440	3090440	30904401	30100102	7	85090440	6	1				27390440			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090450	3090450	30904501	30100102	7	85090450	6	1				27390450			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090460	3090460	30904601	30100102	7	85090460	6	2				27390460			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090720	3090720	30907201	30100102	7	85090720	6	2				27390720			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090730	3090730	30907301	30100102	7	85090730	6	1				27390730			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090731	3090731	30907311	30100102	7	85090731	6	1				27390731			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090732	3090732	30907321	30100102	7	85090732	6	1				27390732			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090733	3090733	30907331	30100102	7	85090733	6	1				27390733			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090734	3090734	30907341	30100102	7	85090734	6	1				27390734			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090735	3090735	30907351	30100102	7	85090735	6	1				27390735			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090736	3090736	30907361	30100102	7	85090736	6	1				27390736			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090737	3090737	30907371	30100102	7	85090737	6	1				27390737			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090738	3090738	30907381	30100102	7	85090738	6	1				27390738			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090739	3090739	30907391	30100102	7	85090739	6	1				27390739			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090750	3090750	30907501	30100102	7	85090750	6	1				27390750			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090751	3090751	30907511	30100102	7	85090751	6	1				27390751			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090752	3090752	30907521	30100102	7	85090752	6	1				27390752			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090753	3090753	30907531	30100102	7	85090753	6	1				27390753			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090754	3090754	30907541	30100102	7	85090754	6	1				27390754			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090755	3090755	30907551	30100102	7	85090755	6	1				27390755			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090756	3090756	30907561	30100102	7	85090756	6	1				27390756			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090757	3090757	30907571	30100102	7	85090757	6	1				27390757			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090758	3090758	30907581	30100102	7	85090758	6	1				27390758			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090759	3090759	30907591	30100102	7	85090759	6	1				27390759			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090760	3090760	30907601	30100102	7	85090760	6	1				27390760			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090761	3090761	30907611	30100102	7	85090761	6	1				27390761			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090762	3090762	30907621	30100102	7	85090762	6	1				27390762			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090763	3090763	30907631	30100102	7	85090763	6	1				27390763			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090764	3090764	30907641	30100102	7	85090764	6	1				27390764			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090765	3090765	30907651	30100102	7	85090765	6	1				27390765			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090766	3090766	30907661	30100102	7	85090766	6	1				27390766			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090767	3090767	30907671	30100102	7	85090767	6	1				27390767			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090768	3090768	30907681	30100102	7	85090768	6	1				27390768			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090769	3090769	30907691	30100102	7	85090769	6	1				27390769			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090770	3090770	30907701	30100102	7	85090770	6	2				27390770			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090771	3090771	30907711	30100102	7	85090771	6	2				27390771			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090772	3090772	30907721	30100102	7	85090772	6	2				27390772			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090773	3090773	30907731	30100102	7	85090773	6	2				27390773			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090774	3090774	30907741	30100102	7	85090774	6	2				27390774			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090775	3090775	30907751	30100102	7	85090775	6	2				27390775			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090776	3090776	30907761	30100102	7	85090776	6	2				27390776			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090777	3090777	30907771	30100102	7	85090777	6	2				27390777			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090778	3090778	30907781	30100102	7	85090778	6	2				27390778			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090779	3090779	30907791	30100102	7	85090779	6	2				27390779			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090780	3090780	30907801	30100102	7	85090780	6	2				27390780			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090781	3090781	30907811	30100102	7	85090781	6	2				27390781			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090782	3090782	30907821	30100102	7	85090782	6	2				27390782			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090783	3090783	30907831	30100102	7	85090783	6	2				27390783			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090784	3090784	30907841	30100102	7	85090784	6	2				27390784			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090785	3090785	30907851	30100102	7	85090785	6	2				27390785			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090786	3090786	30907861	30100102	7	85090786	6	2				27390786			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090787	3090787	30907871	30100102	7	85090787	6	2				27390787			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090788	3090788	30907881	30100102	7	85090788	6	2				27390788			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090789	3090789	30907891	30100102	7	85090789	6	2				27390789			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090790	3090790	30907901	30100102	7	85090790	6	2				27390790			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090791	3090791	30907911	30100102	7	85090791	6	2				27390791			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090792	3090792	30907921	30100102	7	85090792	6	2				27390792			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090793	3090793	30907931	30100102	7	85090793	6	2				27390793			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090794	3090794	30907941	30100102	7	85090794	6	2				27390794			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090795	3090795	30907951	30100102	7	85090795	6	2				27390795			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090796	3090796	30907961	30100102	7	85090796	6	2				27390796			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090797	3090797	30907971	30100102	7	85090797	6	2				27390797			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090798	3090798	30907981	30100102	7	85090798	6	2				27390798			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090799	3090799	30907991	30100102	7	85090799	6	2				27390799			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090800	3090800	30908001	30100102	7	85090800	6	1				27390800			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090801	3090801	30908011	30100102	7	85090801	6	1				27390801			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090802	3090802	30908021	30100102	7	85090802	6	1				27390802			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090803	3090803	30908031	30100102	7	85090803	6	1				27390803			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090804	3090804	30908041	30100102	7	85090804	6	1				27390804			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090805	3090805	30908051	30100102	7	85090805	6	1				27390805			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090806	3090806	30908061	30100102	7	85090806	6	1				27390806			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090807	3090807	30908071	30100102	7	85090807	6	1				27390807			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090808	3090808	30908081	30100102	7	85090808	6	1				27390808			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090809	3090809	30908091	30100102	7	85090809	6	1				27390809			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090810	3090810	30908101	30100102	7	85090810	6	2				27390810			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090820	3090820	30908201	30100102	7	85090820	6	3				27390820			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090821	3090821	30908211	30100102	7	85090821	6	3				27390821			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090822	3090822	30908221	30100102	7	85090822	6	3				27390822			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090823	3090823	30908231	30100102	7	85090823	6	3				27390823			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090824	3090824	30908241	30100102	7	85090824	6	3				27390824			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090825	3090825	30908251	30100102	7	85090825	6	3				27390825			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090826	3090826	30908261	30100102	7	85090826	6	3				27390826			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090827	3090827	30908271	30100102	7	85090827	6	3				27390827			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090828	3090828	30908281	30100102	7	85090828	6	3				27390828			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090829	3090829	30908291	30100102	7	85090829	6	3				27390829			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090830	3090830	30908301	30100102	7	85090830	6	1				27390830			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090831	3090831	30908311	30100102	7	85090831	6	1				27390831			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090832	3090832	30908321	30100102	7	85090832	6	1				27390832			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090833	3090833	30908331	30100102	7	85090833	6	1				27390833			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090834	3090834	30908341	30100102	7	85090834	6	1				27390834			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090835	3090835	30908351	30100102	7	85090835	6	1				27390835			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090836	3090836	30908361	30100102	7	85090836	6	1				27390836			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090837	3090837	30908371	30100102	7	85090837	6	1				27390837			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090838	3090838	30908381	30100102	7	85090838	6	1				27390838			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090839	3090839	30908391	30100102	7	85090839	6	1				27390839			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090840	3090840	30908401	30100102	7	85090840	6	1				27390840			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090841	3090841	30908411	30100102	7	85090841	6	1				27390841			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090842	3090842	30908421	30100102	7	85090842	6	1				27390842			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090843	3090843	30908431	30100102	7	85090843	6	1				27390843			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090844	3090844	30908441	30100102	7	85090844	6	1				27390844			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090845	3090845	30908451	30100102	7	85090845	6	1				27390845			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090846	3090846	30908461	30100102	7	85090846	6	1				27390846			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090847	3090847	30908471	30100102	7	85090847	6	1				27390847			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090848	3090848	30908481	30100102	7	85090848	6	1				27390848			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090849	3090849	30908491	30100102	7	85090849	6	1				27390849			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090850	3090850	30908501	30100102	7	85090850	6	1				27390850			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090851	3090851	30908511	30100102	7	85090851	6	1				27390851			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090852	3090852	30908521	30100102	7	85090852	6	1				27390852			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090853	3090853	30908531	30100102	7	85090853	6	1				27390853			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090854	3090854	30908541	30100102	7	85090854	6	1				27390854			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090855	3090855	30908551	30100102	7	85090855	6	1				27390855			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090856	3090856	30908561	30100102	7	85090856	6	1				27390856			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090857	3090857	30908571	30100102	7	85090857	6	1				27390857			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090858	3090858	30908581	30100102	7	85090858	6	1				27390858			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090859	3090859	30908591	30100102	7	85090859	6	1				27390859			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090860	3090860	30908601	30100102	7	85090860	6	1				27390860			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090861	3090861	30908611	30100102	7	85090861	6	1				27390861			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3090862	3090862	30908621	30100102	7	85090862	6	1				27390862			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
