id	name	name_text_id	type	tutorial	x	y	information	information_text_id	character_id	clothes_id	model_id	can_skip	can_continue	max_continue	play_condition	chapter_id	unlock_stage_id	secret_unlock_type	secret_member_id	secret_unlock_condition	rank_score_s	rank_score_a	rank_score_b	rank_score_c	rank_score_d	firstclear_reward_id	rank_s_reward_id	clear_reward_id	drop_reward1_id	drop_reward2_id	drop_reward3_id	exp	card_exp	ep_coefficient	publish_date	open_date	close_date
201202	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2012	201201				92000	83000	75000	66000	57000	100101102	200101102	300201102	400201201	500201201	600201201	99	44		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
201203	ステージ3	1			5.0	20.0	60秒以内に目標を達成しよう！	1	11	1	1	1	1			2012	201202				56000	51000	45000	40000	35000	100101102	200101102	300201103	400201201	500201201	600201201	132	66		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
201301	ステージ1	1				20.0	15手以内に目標を達成しよう！	1	11	1	1	1				2013					77000	72000	66000	61000	56000	100101103	200101103	300201301	400201301	500201301	600201301	91	26		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
201302	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1				2013	201301				126000	118000	109000	101000	92000	100101103	200101103	300201302	400201301	500201301	600201301	117	52		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
201303	ステージ3	1			5.0	20.0	60秒以内に目標を達成しよう！	1	11	1	1	1				2013	201302				77000	72000	66000	61000	56000	100101103	200101103	300201303	400201301	500201301	600201301	156	78		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202101	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2111					35000	30000	24000	19000	14000	100101101	200101101	300202101	400201102	500201102	600201102	70	20		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202102	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2111	202101				42000	36000	30000	23000	17000	100101101	200101101	300202102	400201102	500201102	600201102	90	40		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202103	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2111	202102				32000	27000	23000	18000	13000	100101101	200101101	300202103	400201102	500201102	600201102	120	60		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202201	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2112					56000	51000	45000	40000	35000	100101102	200101102	300202101	400201202	500201202	600201202	77	22		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202202	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2112	202201				68000	61000	55000	49000	42000	100101102	200101102	300202102	400201202	500201202	600201202	99	44		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202203	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2112	202202				52000	47000	42000	37000	32000	100101102	200101102	300202103	400201202	500201202	600201202	132	66		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202301	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1				2113					77000	72000	66000	61000	56000	100101103	200101103	300202301	400201302	500201302	600201302	91	26		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202302	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1				2113	202301				93000	87000	81000	74000	68000	100101103	200101103	300202302	400201302	500201302	600201302	117	52		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
202303	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1				2113	202302				71000	66000	62000	57000	52000	100101103	200101103	300202303	400201302	500201302	600201302	156	78		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203101	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2211					45000	38000	31000	25000	18000	100101101	200101101	300203101	400201103	500201103	600201103	70	20		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203102	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			2211	203101				55000	47000	39000	30000	22000	100101101	200101101	300203102	400201103	500201103	600201103	90	40		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203103	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2211	203102				42000	36000	30000	23000	17000	100101101	200101101	300203103	400201103	500201103	600201103	120	60		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203201	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2212					72000	65000	58000	52000	45000	100101102	200101102	300203101	400201203	500201203	600201203	77	22		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203202	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			2212	203201				88000	80000	72000	63000	55000	100101102	200101102	300203102	400201203	500201203	600201203	99	44		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203203	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2212	203202				68000	61000	55000	49000	42000	100101102	200101102	300203103	400201203	500201203	600201203	132	66		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203301	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1				2213					99000	92000	85000	79000	72000	100101103	200101103	300203301	400201303	500201303	600201303	91	26		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203302	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1				2213	203301				121000	113000	105000	96000	88000	100101103	200101103	300203302	400201303	500201303	600201303	117	52		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
203303	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1				2213	203302				93000	87000	81000	74000	68000	100101103	200101103	300203303	400201303	500201303	600201303	156	78		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204101	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2311					37000	32000	26000	20000	15000	100101101	200101101	300204101	400201104	500201104	600201104	70	20		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204102	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2311	204101				57000	49000	40000	32000	23000	100101101	200101101	300204102	400201104	500201104	600201104	90	40		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204103	ステージ3	1			5.0	20.0	90秒以内に目標を達成しよう！	1	11	1	1	1	1			2311	204102				35000	30000	24000	19000	14000	100101101	200101101	300204103	400201104	500201104	600201104	120	60		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204201	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2312					60000	54000	49000	43000	37000	100101102	200101102	300204101	400201204	500201204	600201204	77	22		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204202	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2312	204201				92000	83000	75000	66000	57000	100101102	200101102	300204102	400201204	500201204	600201204	99	44		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204203	ステージ3	1			5.0	20.0	90秒以内に目標を達成しよう！	1	11	1	1	1	1			2312	204202				56000	51000	45000	40000	35000	100101102	200101102	300204103	400201204	500201204	600201204	132	66		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204301	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1				2313					82000	77000	71000	65000	60000	100101103	200101103	300204301	400201304	500201304	600201304	91	26		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204302	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1				2313	204301				126000	118000	109000	101000	92000	100101103	200101103	300204302	400201304	500201304	600201304	117	52		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
204303	ステージ3	1			5.0	20.0	90秒以内に目標を達成しよう！	1	11	1	1	1				2313	204302				77000	72000	66000	61000	56000	100101103	200101103	300204303	400201304	500201304	600201304	156	78		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205101	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2411					52000	45000	37000	29000	21000	100101101	200101101	300205101	400201105	500201105	600201105	70	20		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205102	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			2411	205101				60000	51000	42000	33000	24000	100101101	200101101	300205102	400201105	500201105	600201105	90	40		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205103	ステージ3	1			5.0	20.0	75秒以内に目標を達成しよう！	1	11	1	1	1	1			2411	205102				32000	27000	23000	18000	13000	100101101	200101101	300205103	400201105	500201105	600201105	120	60		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205201	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			2412					84000	76000	68000	60000	52000	100101102	200101102	300205101	400201205	500201205	600201205	77	22		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205202	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			2412	205201				96000	87000	78000	69000	60000	100101102	200101102	300205102	400201205	500201205	600201205	99	44		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205203	ステージ3	1			5.0	20.0	75秒以内に目標を達成しよう！	1	11	1	1	1	1			2412	205202				52000	47000	42000	37000	32000	100101102	200101102	300205103	400201205	500201205	600201205	132	66		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205301	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1				2413					115000	108000	100000	92000	84000	100101103	200101103	300205301	400201305	500201305	600201305	91	26		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205302	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1				2413	205301				132000	123000	114000	105000	96000	100101103	200101103	300205302	400201305	500201305	600201305	117	52		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
205303	ステージ3	1			5.0	20.0	75秒以内に目標を達成しよう！	1	11	1	1	1				2413	205302				71000	66000	62000	57000	52000	100101103	200101103	300205303	400201305	500201305	600201305	156	78		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301101	ドーナツ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			3011					40000	34000	28000	22000	16000	100101101	200101101	300301101	400301101	500301101	600301101	90	20		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301102	ドーナツ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			3011	301101				47000	40000	33000	26000	19000	100101101	200101101	300301102	400301101	500301101	600301101	120	40		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301103	ドーナツ3	1			5.0	20.0	75秒以内に目標を達成しよう！	1	11	1	1	1	1			3011	301102				50000	42000	35000	27000	20000	100101101	200101101	300301103	400301101	500301101	600301101	120	60		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301201	ドーナツ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			3012					64000	58000	52000	46000	40000	100101102	200101102	300301201	400301102	500301102	600301102	99	22		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301202	ドーナツ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			3012	301201				76000	69000	62000	55000	47000	100101102	200101102	300301202	400301102	500301102	600301102	132	44		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301203	ドーナツ3	1			5.0	20.0	75秒以内に目標を達成しよう！	1	11	1	1	1	1			3012	301202				80000	72000	65000	57000	50000	100101102	200101102	300301203	400301102	500301102	600301102	132	66		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301301	ドーナツ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1				3013					88000	82000	76000	70000	64000	100101103	200101103	300301301	400301103	500301103	600301103	117	26		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301302	ドーナツ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1				3013	301301				104000	97000	90000	83000	76000	100101103	200101103	300301302	400301103	500301103	600301103	156	52		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
301303	ドーナツ3	1			5.0	20.0	75秒以内に目標を達成しよう！	1	11	1	1	1				3013	301302				110000	102000	95000	87000	80000	100101103	200101103	300301303	400301103	500301103	600301103	156	78		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302101	エン1	1				20.0	60秒以内に目標を達成しよう！	1	11	1	1	1	1			3021					35000	30000	24000	19000	14000	100101101	200101101	300302101	400302101	500302101	600302101	90	20		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302102	エン2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			3021	302101				42000	36000	30000	23000	17000	100101101	200101101	300302102	400302101	500302101	600302101	120	40		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302103	エン3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			3021	302102				47000	40000	33000	26000	19000	100101101	200101101	300302103	400302101	500302101	600302101	120	60		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302201	エン1	1				20.0	60秒以内に目標を達成しよう！	1	11	1	1	1	1			3022					56000	51000	45000	40000	35000	100101102	200101102	300302201	400302102	500302102	600302102	99	22		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302202	エン2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			3022	302201				68000	61000	55000	49000	42000	100101102	200101102	300302202	400302102	500302102	600302102	132	44		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302203	エン3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			3022	302202				76000	69000	62000	55000	47000	100101102	200101102	300302203	400302102	500302102	600302102	132	66		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302301	エン1	1				20.0	60秒以内に目標を達成しよう！	1	11	1	1	1				3023					77000	72000	66000	61000	56000	100101103	200101103	300302301	400302103	500302103	600302103	117	26		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302302	エン2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1				3023	302301				93000	87000	81000	74000	68000	100101103	200101103	300302302	400302103	500302103	600302103	156	52		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
302303	エン3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1				3023	302302				104000	97000	90000	83000	76000	100101103	200101103	300302303	400302103	500302103	600302103	156	78		2021-07-01 00:00:00	2021-07-01 00:00:00	2100-12-31 23:59:59
70101101	ステージ1	1				20.0	15手以内に目標を達成しよう！	1	11	1	1	1	1			701011					45000	38000	31000	25000	18000	100101101	200101101	370101101	470101101	570101101	670101101	50	5	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101102	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701011	70101101				42000	36000	30000	23000	17000	100101101	200101101	370101102	470101102	570101102	670101102	50	5	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101103	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701011	70101102				42000	36000	30000	23000	17000	100101101	200101101	370101103	470101103	570101103	670101103	50	5	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101104	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701011	70101103				60000	51000	42000	33000	24000	100101101	200101101	370101104	470101104	570101104	670101104	50	5	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101105	ステージ5	1			-20.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701011	70101104				50000	42000	35000	27000	20000	100101101	200101101	370101105	470101105	570101105	670101105	50	5	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101201	ステージ1	1				20.0	15手以内に目標を達成しよう！	1	11	1	1	1	1			701012					72000	65000	58000	52000	45000	100101102	200101102	370101101	470101201	570101201	670101201	55	6	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101202	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701012	70101201				68000	61000	55000	49000	42000	100101102	200101102	370101102	470101202	570101202	670101202	55	6	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101203	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701012	70101202				68000	61000	55000	49000	42000	100101102	200101102	370101103	470101203	570101203	670101203	55	6	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101204	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701012	70101203				96000	87000	78000	69000	60000	100101102	200101102	370101104	470101204	570101204	670101204	55	6	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101205	ステージ5	1			-20.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701012	70101204				80000	72000	65000	57000	50000	100101102	200101102	370101105	470101205	570101205	670101205	55	6	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101301	ステージ1	1				20.0	15手以内に目標を達成しよう！	1	11	1	1	1	1			701013					99000	92000	85000	79000	72000	100101103	200101103	370101101	470101301	570101301	670101301	65	7	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101302	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701013	70101301				93000	87000	81000	74000	68000	100101103	200101103	370101102	470101302	570101302	670101302	65	7	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101303	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701013	70101302				93000	87000	81000	74000	68000	100101103	200101103	370101103	470101303	570101303	670101303	65	7	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101304	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701013	70101303				132000	123000	114000	105000	96000	100101103	200101103	370101104	470101304	570101304	670101304	65	7	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70101305	ステージ5	1			-20.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701013	70101304				110000	102000	95000	87000	80000	100101103	200101103	370101105	470101305	570101305	670101305	65	7	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102101	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701021					57000	49000	40000	32000	23000	100101101	200101101	370102101	470102101	570102101	670102101	63	15	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102102	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701021	70102101				45000	38000	31000	25000	18000	100101101	200101101	370102102	470102102	570102102	670102102	63	15	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102103	ステージ3	1			5.0	20.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			701021	70102102				50000	42000	35000	27000	20000	100101101	200101101	370102103	470102103	570102103	670102103	63	15	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102104	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701021	70102103				55000	47000	39000	30000	22000	100101101	200101101	370102104	470102104	570102104	670102104	63	15	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102105	ステージ5	1			-20.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701021	70102104				60000	51000	42000	33000	24000	100101101	200101101	370102105	470102105	570102105	670102105	63	15	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102201	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701022					92000	83000	75000	66000	57000	100101102	200101102	370102101	470102201	570102201	670102201	69	17	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102202	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701022	70102201				72000	65000	58000	52000	45000	100101102	200101102	370102102	470102202	570102202	670102202	69	17	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102203	ステージ3	1			5.0	20.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			701022	70102202				80000	72000	65000	57000	50000	100101102	200101102	370102103	470102203	570102203	670102203	69	17	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102204	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701022	70102203				88000	80000	72000	63000	55000	100101102	200101102	370102104	470102204	570102204	670102204	69	17	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102205	ステージ5	1			-20.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701022	70102204				96000	87000	78000	69000	60000	100101102	200101102	370102105	470102205	570102205	670102205	69	17	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102301	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701023					126000	118000	109000	101000	92000	100101103	200101103	370102101	470102301	570102301	670102301	82	20	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102302	ステージ2	1			-20.0	70.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701023	70102301				99000	92000	85000	79000	72000	100101103	200101103	370102102	470102302	570102302	670102302	82	20	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102303	ステージ3	1			5.0	20.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			701023	70102302				110000	102000	95000	87000	80000	100101103	200101103	370102103	470102303	570102303	670102303	82	20	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102304	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701023	70102303				121000	113000	105000	96000	88000	100101103	200101103	370102104	470102304	570102304	670102304	82	20	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70102305	ステージ5	1			-20.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701023	70102304				132000	123000	114000	105000	96000	100101103	200101103	370102105	470102305	570102305	670102305	82	20	10.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103101	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701031					62000	53000	44000	34000	25000	100101101	200101101	370103101	470103101	570103101	670103101	78	26	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103102	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701031	70103101				50000	42000	35000	27000	20000	100101101	200101101	370103102	470103102	570103102	670103102	78	26	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103103	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701031	70103102				62000	53000	44000	34000	25000	100101101	200101101	370103103	470103103	570103103	670103103	78	26	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103104	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701031	70103103				65000	55000	46000	36000	26000	100101101	200101101	370103104	470103104	570103104	670103104	78	26	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103105	ステージ5	1			-20.0	20.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			701031	70103104				67000	57000	47000	37000	27000	100101101	200101101	370103105	470103105	570103105	670103105	78	26	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103201	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701032					100000	91000	81000	72000	62000	100101102	200101102	370103101	470103201	570103201	670103201	86	29	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103202	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701032	70103201				80000	72000	65000	57000	50000	100101102	200101102	370103102	470103202	570103202	670103202	86	29	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103203	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701032	70103202				100000	91000	81000	72000	62000	100101102	200101102	370103103	470103203	570103203	670103203	86	29	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103204	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			701032	70103203				104000	94000	85000	75000	65000	100101102	200101102	370103104	470103204	570103204	670103204	86	29	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103205	ステージ5	1			-20.0	20.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			701032	70103204				108000	98000	88000	78000	67000	100101102	200101102	370103105	470103205	570103205	670103205	86	29	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103301	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701033					137000	128000	119000	109000	100000	100101103	200101103	370103101	470103301	570103301	670103301	101	34	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103302	ステージ2	1			-20.0	70.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701033	70103301				110000	102000	95000	87000	80000	100101103	200101103	370103102	470103302	570103302	670103302	101	34	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
70103303	ステージ3	1			5.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			701033	70103302				137000	128000	119000	109000	100000	100101103	200101103	370103103	470103303	570103303	670103303	101	34	11.0	2021-09-07 11:00:00	2021-09-10 11:00:00	2021-09-19 23:59:59
