id	type	rarity	sort_id	gear_text_id	description_text_id	size	layout_size	color	category	sub_category	layout_category	layout_sub_category	stack_type	stack_capacity	relation_category	relation_sub_category	cost	max_quantity	prefab_name	icon_resource_id	is_small	is_ground	is_hand	is_special	default_angle	default_scale	sound_type	camera_type	book_growth_reward_group_id
85090050	1	1	1	10725	20725	2	2	10	7	3	14	1	1				5	99	85090050	23090050		1			15	1.0			111
85090060	1	1	1	10726	20726	1	1	10	7	4	14	1	1				2	99	85090060	23090060	1	1			15	1.0			111
85090070	1	2	1	10727	20727	1	1	10	7	4	14	1	1				2	99	85090070	23090070	1	1			15	1.0			112
85090080	1	1	1	10728	20728	1	1	10	7	4	14	1	1				2	99	85090080	23090080	1	1			15	1.0			111
85090090	1	1	1	10729	20729	1	1	10	7	4	14	1	1				2	99	85090090	23090090	1	1			15	1.0			111
85090100	1	2	1	10730	20730	1	1	10	7	4	14	1	1				2	99	85090100	23090100		1			15	1.0			112
85090110	1	1	1	10731	20731	2	2	10	7	6	12	1	1				5	99	85090110	23090110		1			15	1.0			111
85090120	1	1	1	10732	20732	1	2	10	7	6	12	1	1				5	99	85090120	23090120		1			15	1.0			111
85090130	1	1	1	10733	20733	2	2	2	7	3	14	1	1				5	99	85090130	23090130		1			15	1.0			111
85090140	1	2	1	10734	20734	2	2	10	7	5	14	1	1				5	99	85090140	23090140		1			15	1.0			112
85090150	1	2	1	10735	20735	2	3	10	7	5	14	1	1				8	99	85090150	23090150		1			15	1.0			112
85090160	1	2	1	10736	20736	2	3	10	7	5	14	1	1				8	99	85090160	23090160		1			15	1.0			112
85090170	1	1	1	10737	20737	2	3	10	7	5	14	1	1				8	99	85090170	23090170		1			15	1.0			111
85090180	1	1	1	10738	20738	2	3	10	7	5	14	1	1				8	99	85090180	23090180		1			15	1.0			111
85090190	1	2	1	10739	20739	2	2	10	7	5	14	1	1				5	99	85090190	23090190		1			15	1.0			112
85090200	1	2	1	10740	20740	2	2	10	7	5	14	1	1				5	99	85090200	23090200		1			15	1.0			112
85090210	1	1	1	10741	20741	1	2	10	7	5	14	1	1				5	99	85090210	23090210		1			15	1.0			111
85090220	1	2	1	10742	20742	2	4	9	7	2	14	1	1				15	99	85090220	23090220		1			15	1.0		47	112
85090230	1	2	1	10743	20743	2	4	10	7	2	14	1	1				15	99	85090230	23090230		1			15	1.0			112
85090240	1	2	1	10744	20744	2	4	2	7	2	14	1	1				15	99	85090240	23090240		1			15	1.0			112
85090250	1	2	1	10745	20745	2	4	9	7	2	14	1	1				15	99	85090250	23090250		1			15	1.0			112
85090260	1	3	1	10746	20746	3	4	10	7	2	14	1	1				15	99	85090260	23090260		1			15	1.0			113
85090270	1	3	1	10747	20747	3	4	10	7	2	14	1	1				15	99	85090270	23090270		1			15	1.0			113
85090280	1	3	1	10748	20748	3	4	10	7	2	14	1	1				15	99	85090280	23090280		1			15	1.0			113
85090290	1	3	1	10749	20749	3	5	10	7	2	14	1	1				20	99	85090290	23090290		1			15	1.0			113
85090300	1	3	1	10750	20750	3	5	10	7	2	14	1	1				20	99	85090300	23090300		1			15	1.0			113
85090310	1	3	1	10751	20751	3	5	10	7	2	14	1	1				20	99	85090310	23090310		1			15	1.0			113
85090320	1	1	1	10752	20752	2	2	10	7	6	14	1	1				5	99	85090320	23090320	1	1			15	1.0			111
85090330	1	3	1	10753	20753	2	3	10	6	1	12	3	1				8	99	85090330	23090330		1			15	1.0			113
85090340	1	1	1	10754	20754	2	3	10	6	1	12	3	1				8	99	85090340	23090340		1			15	1.0			111
85090350	1	1	1	10755	20755	2	3	10	6	1	12	4	1				8	99	85090350	23090350		1			15	1.0			111
85090360	1	1	1	10756	20756	2	3	10	6	1	12	3	1				8	99	85090360	23090360		1			15	1.0			111
85090370	1	1	1	10757	20757	2	3	10	6	1	12	3	1				8	99	85090370	23090370		1			15	1.0			111
85090380	1	1	1	10758	20758	2	3	10	6	1	12	4	1				8	99	85090380	23090380		1			15	1.0			111
85090390	1	1	1	10759	20759	2	3	10	6	1	12	3	1				8	99	85090390	23090390		1			15	1.0			111
85090400	1	3	1	10760	20760	2	3	10	6	1	12	3	1				8	99	85090400	23090400		1			15	1.0			113
85090410	1	2	1	10761	20761	2	3	10	6	1	12	3	1				8	99	85090410	23090410		1			15	1.0			112
85090420	1	1	1	10762	20762	1	2	10	7	2	14	1	1				5	99	85090420	23090420	1	1			15	1.0			111
85090430	1	1	1	10763	20763	1	1	2	7	6	14	1	1				2	99	85090430	23090430	1	1			15	1.0			111
85090440	1	1	1	10764	20764	1	2	10	9	1	15	2	1				5	99	85090440	23090440		1			15	1.0			111
85090450	1	1	1	10765	20765	1	1	10	7	4	14	1	1				2	99	85090450	23090450	1	1			15	1.0			111
85090460	1	2	1	10766	20766	2	1	10	7	6	14	1	1				2	99	85090460	23090460	1	1			15	1.0			112
85090720	1	2	1	10767	20767	2	2	10	1	3	11	1	1				5	99	85090720	23090720					15	1.0			112
85090730	1	1	1	1013	20768	1	2	10	1	3	11	1	1				5	99	85090730	23090730					15	1.0			111
85090731	1	1	1	10769	20769	1	2	1	1	3	11	1	1				5	99	85090731	23090731					15	1.0			111
85090732	1	1	1	10770	20770	1	2	2	1	3	11	1	1				5	99	85090732	23090732					15	1.0			111
85090733	1	1	1	10771	20771	1	2	3	1	3	11	1	1				5	99	85090733	23090733					15	1.0			111
85090734	1	1	1	10772	20772	1	2	4	1	3	11	1	1				5	99	85090734	23090734					15	1.0			111
85090735	1	1	1	10773	20773	1	2	5	1	3	11	1	1				5	99	85090735	23090735					15	1.0			111
85090736	1	1	1	10774	20774	1	2	6	1	3	11	1	1				5	99	85090736	23090736					15	1.0			111
85090737	1	1	1	10775	20775	1	2	7	1	3	11	1	1				5	99	85090737	23090737					15	1.0			111
85090738	1	1	1	10776	20776	1	2	9	1	3	11	1	1				5	99	85090738	23090738					15	1.0			111
85090739	1	1	1	10777	20777	1	2	8	1	3	11	1	1				5	99	85090739	23090739					15	1.0			111
85090750	1	1	1	10778	20778	2	4	10	7	3	5	1	3				15	99	85090750	23090750		1			15	1.0			111
85090751	1	1	1	10779	20779	2	4	1	7	3	5	1	3				15	99	85090751	23090751		1			15	1.0			111
85090752	1	1	1	10780	20780	2	4	2	7	3	5	1	3				15	99	85090752	23090752		1			15	1.0			111
85090753	1	1	1	10781	20781	2	4	3	7	3	5	1	3				15	99	85090753	23090753		1			15	1.0			111
85090754	1	1	1	10782	20782	2	4	4	7	3	5	1	3				15	99	85090754	23090754		1			15	1.0			111
85090755	1	1	1	10783	20783	2	4	5	7	3	5	1	3				15	99	85090755	23090755		1			15	1.0			111
85090756	1	1	1	10784	20784	2	4	6	7	3	5	1	3				15	99	85090756	23090756		1			15	1.0			111
85090757	1	1	1	10785	20785	2	4	7	7	3	5	1	3				15	99	85090757	23090757		1			15	1.0			111
85090758	1	1	1	10786	20786	2	4	9	7	3	5	1	3				15	99	85090758	23090758		1			15	1.0			111
85090759	1	1	1	10787	20787	2	4	8	7	3	5	1	3				15	99	85090759	23090759		1			15	1.0			111
85090760	1	1	1	10788	20788	2	4	10	7	3	5	1	3				15	99	85090760	23090760		1			15	1.0			111
85090761	1	1	1	10789	20789	2	4	1	7	3	5	1	3				15	99	85090761	23090761		1			15	1.0			111
85090762	1	1	1	10790	20790	2	4	2	7	3	5	1	3				15	99	85090762	23090762		1			15	1.0			111
85090763	1	1	1	10791	20791	2	4	3	7	3	5	1	3				15	99	85090763	23090763		1			15	1.0			111
85090764	1	1	1	10792	20792	2	4	4	7	3	5	1	3				15	99	85090764	23090764		1			15	1.0			111
85090765	1	1	1	10793	20793	2	4	5	7	3	5	1	3				15	99	85090765	23090765		1			15	1.0			111
85090766	1	1	1	10794	20794	2	4	6	7	3	5	1	3				15	99	85090766	23090766		1			15	1.0			111
85090767	1	1	1	10795	20795	2	4	7	7	3	5	1	3				15	99	85090767	23090767		1			15	1.0			111
85090768	1	1	1	10796	20796	2	4	9	7	3	5	1	3				15	99	85090768	23090768		1			15	1.0			111
85090769	1	1	1	10797	20797	2	4	8	7	3	5	1	3				15	99	85090769	23090769		1			15	1.0			111
85090770	1	2	1	10798	20798	2	4	10	7	3	5	1	3				15	99	85090770	23090770		1			15	1.0			112
85090771	1	2	1	10799	20799	2	4	1	7	3	5	1	3				15	99	85090771	23090771		1			15	1.0			112
85090772	1	2	1	10800	20800	2	4	2	7	3	5	1	3				15	99	85090772	23090772		1			15	1.0			112
85090773	1	2	1	10801	20801	2	4	3	7	3	5	1	3				15	99	85090773	23090773		1			15	1.0			112
85090774	1	2	1	10802	20802	2	4	4	7	3	5	1	3				15	99	85090774	23090774		1			15	1.0			112
85090775	1	2	1	10803	20803	2	4	5	7	3	5	1	3				15	99	85090775	23090775		1			15	1.0			112
85090776	1	2	1	10804	20804	2	4	6	7	3	5	1	3				15	99	85090776	23090776		1			15	1.0			112
85090777	1	2	1	10805	20805	2	4	7	7	3	5	1	3				15	99	85090777	23090777		1			15	1.0			112
85090778	1	2	1	10806	20806	2	4	9	7	3	5	1	3				15	99	85090778	23090778		1			15	1.0			112
85090779	1	2	1	10807	20807	2	4	8	7	3	5	1	3				15	99	85090779	23090779		1			15	1.0			112
85090780	1	2	1	10808	20808	2	4	10	7	3	5	1	3				15	99	85090780	23090780		1			15	1.0			112
85090781	1	2	1	10809	20809	2	4	1	7	3	5	1	3				15	99	85090781	23090781		1			15	1.0			112
85090782	1	2	1	10810	20810	2	4	2	7	3	5	1	3				15	99	85090782	23090782		1			15	1.0			112
85090783	1	2	1	10811	20811	2	4	3	7	3	5	1	3				15	99	85090783	23090783		1			15	1.0			112
85090784	1	2	1	10812	20812	2	4	4	7	3	5	1	3				15	99	85090784	23090784		1			15	1.0			112
85090785	1	2	1	10813	20813	2	4	5	7	3	5	1	3				15	99	85090785	23090785		1			15	1.0			112
85090786	1	2	1	10814	20814	2	4	6	7	3	5	1	3				15	99	85090786	23090786		1			15	1.0			112
85090787	1	2	1	10815	20815	2	4	7	7	3	5	1	3				15	99	85090787	23090787		1			15	1.0			112
85090788	1	2	1	10816	20816	2	4	9	7	3	5	1	3				15	99	85090788	23090788		1			15	1.0			112
85090789	1	2	1	10817	20817	2	4	8	7	3	5	1	3				15	99	85090789	23090789		1			15	1.0			112
85090790	1	2	1	10818	20818	2	4	8	7	3	5	1	3				15	99	85090790	23090790		1			15	1.0			112
85090791	1	2	1	10819	20819	2	4	1	7	3	5	1	3				15	99	85090791	23090791		1			15	1.0			112
85090792	1	2	1	10820	20820	2	4	2	7	3	5	1	3				15	99	85090792	23090792		1			15	1.0			112
85090793	1	2	1	10821	20821	2	4	3	7	3	5	1	3				15	99	85090793	23090793		1			15	1.0			112
85090794	1	2	1	10822	20822	2	4	4	7	3	5	1	3				15	99	85090794	23090794		1			15	1.0			112
85090795	1	2	1	10823	20823	2	4	5	7	3	5	1	3				15	99	85090795	23090795		1			15	1.0			112
85090796	1	2	1	10824	20824	2	4	6	7	3	5	1	3				15	99	85090796	23090796		1			15	1.0			112
85090797	1	2	1	10825	20825	2	4	7	7	3	5	1	3				15	99	85090797	23090797		1			15	1.0			112
85090798	1	2	1	10826	20826	2	4	9	7	3	5	1	3				15	99	85090798	23090798		1			15	1.0			112
85090799	1	2	1	10827	20827	2	4	8	7	3	5	1	3				15	99	85090799	23090799		1			15	1.0			112
85090800	1	1	1	10828	20828	2	3	10	7	6	14	1	1				8	99	85090800	23090800		1			15	1.0			111
85090801	1	1	1	10829	20829	2	3	1	7	6	14	1	1				8	99	85090801	23090801		1			15	1.0			111
85090802	1	1	1	10830	20830	2	3	2	7	6	14	1	1				8	99	85090802	23090802		1			15	1.0			111
85090803	1	1	1	10831	20831	2	3	3	7	6	14	1	1				8	99	85090803	23090803		1			15	1.0			111
85090804	1	1	1	10832	20832	2	3	4	7	6	14	1	1				8	99	85090804	23090804		1			15	1.0			111
85090805	1	1	1	10833	20833	2	3	5	7	6	14	1	1				8	99	85090805	23090805		1			15	1.0			111
85090806	1	1	1	10834	20834	2	3	6	7	6	14	1	1				8	99	85090806	23090806		1			15	1.0			111
85090807	1	1	1	10835	20835	2	3	7	7	6	14	1	1				8	99	85090807	23090807		1			15	1.0			111
85090808	1	1	1	10836	20836	2	3	9	7	6	14	1	1				8	99	85090808	23090808		1			15	1.0			111
85090809	1	1	1	10837	20837	2	3	8	7	6	14	1	1				8	99	85090809	23090809		1			15	1.0			111
85090810	1	2	1	10838	20838	2	3	10	7	6	14	1	1				8	99	85090810	23090810		1			15	1.0			112
85090820	1	3	1	10839	20839	2	2	10	7	6	14	1	1				5	99	85090820	23090820		1			15	1.0			113
85090821	1	3	1	10840	20840	2	2	1	7	6	14	1	1				5	99	85090821	23090821		1			15	1.0			113
85090822	1	3	1	10841	20841	2	2	2	7	6	14	1	1				5	99	85090822	23090822		1			15	1.0			113
85090823	1	3	1	10842	20842	2	2	3	7	6	14	1	1				5	99	85090823	23090823		1			15	1.0			113
85090824	1	3	1	10843	20843	2	2	4	7	6	14	1	1				5	99	85090824	23090824		1			15	1.0			113
85090825	1	3	1	10844	20844	2	2	5	7	6	14	1	1				5	99	85090825	23090825		1			15	1.0			113
85090826	1	3	1	10845	20845	2	2	6	7	6	14	1	1				5	99	85090826	23090826		1			15	1.0			113
85090827	1	3	1	10846	20846	2	2	7	7	6	14	1	1				5	99	85090827	23090827		1			15	1.0			113
85090828	1	3	1	10847	20847	2	2	9	7	6	14	1	1				5	99	85090828	23090828		1			15	1.0			113
85090829	1	3	1	10848	20848	2	2	8	7	6	14	1	1				5	99	85090829	23090829		1			15	1.0			113
85090830	1	1	1	10849	20849	2	4	10	7	3	5	1	1				15	99	85090830	23090830		1			15	1.0			111
85090831	1	1	1	10850	20850	2	4	1	7	3	5	1	1				15	99	85090831	23090831		1			15	1.0			111
85090832	1	1	1	10851	20851	2	4	2	7	3	5	1	1				15	99	85090832	23090832		1			15	1.0			111
85090833	1	1	1	10852	20852	2	4	3	7	3	5	1	1				15	99	85090833	23090833		1			15	1.0			111
85090834	1	1	1	10853	20853	2	4	4	7	3	5	1	1				15	99	85090834	23090834		1			15	1.0			111
85090835	1	1	1	10854	20854	2	4	5	7	3	5	1	1				15	99	85090835	23090835		1			15	1.0			111
85090836	1	1	1	10855	20855	2	4	6	7	3	5	1	1				15	99	85090836	23090836		1			15	1.0			111
85090837	1	1	1	10856	20856	2	4	7	7	3	5	1	1				15	99	85090837	23090837		1			15	1.0			111
85090838	1	1	1	10857	20857	2	4	9	7	3	5	1	1				15	99	85090838	23090838		1			15	1.0			111
85090839	1	1	1	10858	20858	2	4	8	7	3	5	1	1				15	99	85090839	23090839		1			15	1.0			111
85090840	1	1	1	10859	20859	2	3	10	6	1	12	3	1				8	99	85090840	23090840		1			15	1.0			111
85090841	1	1	1	10860	20860	2	3	1	6	1	12	3	1				8	99	85090841	23090841		1			15	1.0			111
85090842	1	1	1	10861	20861	2	3	2	6	1	12	3	1				8	99	85090842	23090842		1			15	1.0			111
85090843	1	1	1	10862	20862	2	3	3	6	1	12	3	1				8	99	85090843	23090843		1			15	1.0			111
85090844	1	1	1	10863	20863	2	3	4	6	1	12	3	1				8	99	85090844	23090844		1			15	1.0			111
85090845	1	1	1	10864	20864	2	3	5	6	1	12	3	1				8	99	85090845	23090845		1			15	1.0			111
85090846	1	1	1	10865	20865	2	3	6	6	1	12	3	1				8	99	85090846	23090846		1			15	1.0			111
85090847	1	1	1	10866	20866	2	3	7	6	1	12	3	1				8	99	85090847	23090847		1			15	1.0			111
85090848	1	1	1	10867	20867	2	3	9	6	1	12	3	1				8	99	85090848	23090848		1			15	1.0			111
85090849	1	1	1	10868	20868	2	3	8	6	1	12	3	1				8	99	85090849	23090849		1			15	1.0			111
85090850	1	1	1	10869	20869	2	3	10	6	1	12	3	1				8	99	85090850	23090850		1			15	1.0			111
85090851	1	1	1	10870	20870	2	3	1	6	1	12	3	1				8	99	85090851	23090851		1			15	1.0			111
85090852	1	1	1	10871	20871	2	3	2	6	1	12	3	1				8	99	85090852	23090852		1			15	1.0			111
85090853	1	1	1	10872	20872	2	3	3	6	1	12	3	1				8	99	85090853	23090853		1			15	1.0			111
85090854	1	1	1	10873	20873	2	3	4	6	1	12	3	1				8	99	85090854	23090854		1			15	1.0			111
85090855	1	1	1	10874	20874	2	3	5	6	1	12	3	1				8	99	85090855	23090855		1			15	1.0			111
85090856	1	1	1	10875	20875	2	3	6	6	1	12	3	1				8	99	85090856	23090856		1			15	1.0			111
85090857	1	1	1	10876	20876	2	3	7	6	1	12	3	1				8	99	85090857	23090857		1			15	1.0			111
85090858	1	1	1	10877	20877	2	3	9	6	1	12	3	1				8	99	85090858	23090858		1			15	1.0			111
85090859	1	1	1	10878	20878	2	3	8	6	1	12	3	1				8	99	85090859	23090859		1			15	1.0			111
85090860	1	1	1	10879	20879	2	3	10	6	1	12	3	1				8	99	85090860	23090860		1			15	1.0			111
85090861	1	1	1	10880	20880	2	3	1	6	1	12	3	1				8	99	85090861	23090861		1			15	1.0			111
85090862	1	1	1	10881	20881	2	3	2	6	1	12	3	1				8	99	85090862	23090862		1			15	1.0			111
85090863	1	1	1	10882	20882	2	3	3	6	1	12	3	1				8	99	85090863	23090863		1			15	1.0			111
85090864	1	1	1	10883	20883	2	3	4	6	1	12	3	1				8	99	85090864	23090864		1			15	1.0			111
85090865	1	1	1	10884	20884	2	3	5	6	1	12	3	1				8	99	85090865	23090865		1			15	1.0			111
85090866	1	1	1	10885	20885	2	3	6	6	1	12	3	1				8	99	85090866	23090866		1			15	1.0			111
85090867	1	1	1	10886	20886	2	3	7	6	1	12	3	1				8	99	85090867	23090867		1			15	1.0			111
85090868	1	1	1	10887	20887	2	3	9	6	1	12	3	1				8	99	85090868	23090868		1			15	1.0			111
85090869	1	1	1	10888	20888	2	3	8	6	1	12	3	1				8	99	85090869	23090869		1			15	1.0			111
85090870	1	1	1	10889	20889	2	3	3	6	1	12	4	1				8	99	85090870	23090870		1			15	1.0			111
85090871	1	1	1	10890	20890	2	3	1	6	1	12	4	1				8	99	85090871	23090871		1			15	1.0			111
85090872	1	1	1	10891	20891	2	3	2	6	1	12	4	1				8	99	85090872	23090872		1			15	1.0			111
85090873	1	1	1	10892	20892	2	3	3	6	1	12	4	1				8	99	85090873	23090873		1			15	1.0			111
85090874	1	1	1	10893	20893	2	3	4	6	1	12	4	1				8	99	85090874	23090874		1			15	1.0			111
85090875	1	1	1	10894	20894	2	3	5	6	1	12	4	1				8	99	85090875	23090875		1			15	1.0			111
85090876	1	1	1	10895	20895	2	3	6	6	1	12	4	1				8	99	85090876	23090876		1			15	1.0			111
85090877	1	1	1	10896	20896	2	3	7	6	1	12	4	1				8	99	85090877	23090877		1			15	1.0			111
85090878	1	1	1	10897	20897	2	3	9	6	1	12	4	1				8	99	85090878	23090878		1			15	1.0			111
85090879	1	1	1	10898	20898	2	3	8	6	1	12	4	1				8	99	85090879	23090879		1			15	1.0			111
85090880	1	2	1	10899	20899	2	3	10	6	1	14	1	1				8	99	85090880	23090880		1			15	1.0			112
85090881	1	2	1	10900	20900	2	3	1	6	1	14	1	1				8	99	85090881	23090881		1			15	1.0			112
85090882	1	2	1	10901	20901	2	3	2	6	1	14	1	1				8	99	85090882	23090882		1			15	1.0			112
85090883	1	2	1	10902	20902	2	3	3	6	1	14	1	1				8	99	85090883	23090883		1			15	1.0			112
85090884	1	2	1	10903	20903	2	3	4	6	1	14	1	1				8	99	85090884	23090884		1			15	1.0			112
85090885	1	2	1	10904	20904	2	3	5	6	1	14	1	1				8	99	85090885	23090885		1			15	1.0			112
85090886	1	2	1	10905	20905	2	3	6	6	1	14	1	1				8	99	85090886	23090886		1			15	1.0			112
85090887	1	2	1	10906	20906	2	3	7	6	1	14	1	1				8	99	85090887	23090887		1			15	1.0			112
85090888	1	2	1	10907	20907	2	3	9	6	1	14	1	1				8	99	85090888	23090888		1			15	1.0			112
85090889	1	2	1	10908	20908	2	3	8	6	1	14	1	1				8	99	85090889	23090889		1			15	1.0			112
85090890	1	2	1	10909	20909	2	3	10	6	1	14	1	1				8	99	85090890	23090890		1			15	1.0			112
85090891	1	2	1	10910	20910	2	3	1	6	1	14	1	1				8	99	85090891	23090891		1			15	1.0			112
85090892	1	2	1	10911	20911	2	3	2	6	1	14	1	1				8	99	85090892	23090892		1			15	1.0			112
85090893	1	2	1	10912	20912	2	3	3	6	1	14	1	1				8	99	85090893	23090893		1			15	1.0			112
85090894	1	2	1	10913	20913	2	3	4	6	1	14	1	1				8	99	85090894	23090894		1			15	1.0			112
85090895	1	2	1	10914	20914	2	3	5	6	1	14	1	1				8	99	85090895	23090895		1			15	1.0			112
85090896	1	2	1	10915	20915	2	3	6	6	1	14	1	1				8	99	85090896	23090896		1			15	1.0			112
85090897	1	2	1	10916	20916	2	3	7	6	1	14	1	1				8	99	85090897	23090897		1			15	1.0			112
85090898	1	2	1	10917	20917	2	3	9	6	1	14	1	1				8	99	85090898	23090898		1			15	1.0			112
85090899	1	2	1	10918	20918	2	3	8	6	1	14	1	1				8	99	85090899	23090899		1			15	1.0			112
85090900	1	3	1	10919	20919	2	3	8	6	1	14	1	1				8	99	85090900	23090900		1			15	1.0			113
85090901	1	3	1	10920	20920	2	3	1	6	1	14	1	1				8	99	85090901	23090901		1			15	1.0			113
85090902	1	3	1	10921	20921	2	3	2	6	1	14	1	1				8	99	85090902	23090902		1			15	1.0			113
85090903	1	3	1	10922	20922	2	3	3	6	1	14	1	1				8	99	85090903	23090903		1			15	1.0			113
85090904	1	3	1	10923	20923	2	3	4	6	1	14	1	1				8	99	85090904	23090904		1			15	1.0			113
85090905	1	3	1	10924	20924	2	3	5	6	1	14	1	1				8	99	85090905	23090905		1			15	1.0			113
85090906	1	3	1	10925	20925	2	3	6	6	1	14	1	1				8	99	85090906	23090906		1			15	1.0			113
85090907	1	3	1	10926	20926	2	3	7	6	1	14	1	1				8	99	85090907	23090907		1			15	1.0			113
85090908	1	3	1	10927	20927	2	3	9	6	1	14	1	1				8	99	85090908	23090908		1			15	1.0			113
85090909	1	3	1	10928	20928	2	3	8	6	1	14	1	1				8	99	85090909	23090909		1			15	1.0			113
85090910	1	3	1	10929	20929	2	3	8	6	1	14	1	1				8	99	85090910	23090910		1			15	1.0			113
85090911	1	3	1	10930	20930	2	3	1	6	1	14	1	1				8	99	85090911	23090911		1			15	1.0			113
85090912	1	3	1	10931	20931	2	3	2	6	1	14	1	1				8	99	85090912	23090912		1			15	1.0			113
85090913	1	3	1	10932	20932	2	3	3	6	1	14	1	1				8	99	85090913	23090913		1			15	1.0			113
85090914	1	3	1	10933	20933	2	3	4	6	1	14	1	1				8	99	85090914	23090914		1			15	1.0			113
85090915	1	3	1	10934	20934	2	3	5	6	1	14	1	1				8	99	85090915	23090915		1			15	1.0			113
85090916	1	3	1	10935	20935	2	3	6	6	1	14	1	1				8	99	85090916	23090916		1			15	1.0			113
85090917	1	3	1	10936	20936	2	3	7	6	1	14	1	1				8	99	85090917	23090917		1			15	1.0			113
85090918	1	3	1	10937	20937	2	3	9	6	1	14	1	1				8	99	85090918	23090918		1			15	1.0			113
85090919	1	3	1	10938	20938	2	3	8	6	1	14	1	1				8	99	85090919	23090919		1			15	1.0			113
85090940	1	1	1	10939	20939	2	3	10	7	3	14	1	1				8	99	85090940	23090940		1			15	1.0			111
85090941	1	1	1	10940	20940	2	3	1	7	3	14	1	1				8	99	85090941	23090941		1			15	1.0			111
85090942	1	1	1	10941	20941	2	3	2	7	3	14	1	1				8	99	85090942	23090942		1			15	1.0			111
85090943	1	1	1	10942	20942	2	3	3	7	3	14	1	1				8	99	85090943	23090943		1			15	1.0			111
85090944	1	1	1	10943	20943	2	3	4	7	3	14	1	1				8	99	85090944	23090944		1			15	1.0			111
85090945	1	1	1	10944	20944	2	3	5	7	3	14	1	1				8	99	85090945	23090945		1			15	1.0			111
85090946	1	1	1	10945	20945	2	3	6	7	3	14	1	1				8	99	85090946	23090946		1			15	1.0			111
85090947	1	1	1	10946	20946	2	3	7	7	3	14	1	1				8	99	85090947	23090947		1			15	1.0			111
85090948	1	1	1	10947	20947	2	3	9	7	3	14	1	1				8	99	85090948	23090948		1			15	1.0			111
85090949	1	1	1	10948	20948	2	3	8	7	3	14	1	1				8	99	85090949	23090949		1			15	1.0			111
85090950	1	1	1	10949	20949	2	3	10	7	3	14	1	1				8	99	85090950	23090950		1			15	1.0			111
85090951	1	1	1	10950	20950	2	3	1	7	3	14	1	1				8	99	85090951	23090951		1			15	1.0			111
85090952	1	1	1	10951	20951	2	3	2	7	3	14	1	1				8	99	85090952	23090952		1			15	1.0			111
85090953	1	1	1	10952	20952	2	3	3	7	3	14	1	1				8	99	85090953	23090953		1			15	1.0			111
85090954	1	1	1	10953	20953	2	3	4	7	3	14	1	1				8	99	85090954	23090954		1			15	1.0			111
85090955	1	1	1	10954	20954	2	3	5	7	3	14	1	1				8	99	85090955	23090955		1			15	1.0			111
85090956	1	1	1	10955	20955	2	3	6	7	3	14	1	1				8	99	85090956	23090956		1			15	1.0			111
85090957	1	1	1	10956	20956	2	3	7	7	3	14	1	1				8	99	85090957	23090957		1			15	1.0			111
85090958	1	1	1	10957	20957	2	3	9	7	3	14	1	1				8	99	85090958	23090958		1			15	1.0			111
85090959	1	1	1	10958	20958	2	3	8	7	3	14	1	1				8	99	85090959	23090959		1			15	1.0			111
85090960	1	2	1	10959	20959	2	3	10	7	3	14	1	1				8	99	85090960	23090960		1			15	1.0			112
85090961	1	2	1	10960	20960	2	3	1	7	3	14	1	1				8	99	85090961	23090961		1			15	1.0			112
85090962	1	2	1	10961	20961	2	3	2	7	3	14	1	1				8	99	85090962	23090962		1			15	1.0			112
85090963	1	2	1	10962	20962	2	3	3	7	3	14	1	1				8	99	85090963	23090963		1			15	1.0			112
85090964	1	2	1	10963	20963	2	3	4	7	3	14	1	1				8	99	85090964	23090964		1			15	1.0			112
85090965	1	2	1	10964	20964	2	3	5	7	3	14	1	1				8	99	85090965	23090965		1			15	1.0			112
85090966	1	2	1	10965	20965	2	3	6	7	3	14	1	1				8	99	85090966	23090966		1			15	1.0			112
85090967	1	2	1	10966	20966	2	3	7	7	3	14	1	1				8	99	85090967	23090967		1			15	1.0			112
85090968	1	2	1	10967	20967	2	3	9	7	3	14	1	1				8	99	85090968	23090968		1			15	1.0			112
85090969	1	2	1	10968	20968	2	3	8	7	3	14	1	1				8	99	85090969	23090969		1			15	1.0			112
85090970	1	2	1	10969	20969	1	2	10	7	3	14	1	1				5	99	85090970	23090970		1			15	1.0			112
85090971	1	2	1	10970	20970	1	2	1	7	3	14	1	1				5	99	85090971	23090971		1			15	1.0			112
85090972	1	2	1	10971	20971	1	2	2	7	3	14	1	1				5	99	85090972	23090972		1			15	1.0			112
85090973	1	2	1	10972	20972	1	2	3	7	3	14	1	1				5	99	85090973	23090973		1			15	1.0			112
85090974	1	2	1	10973	20973	1	2	4	7	3	14	1	1				5	99	85090974	23090974		1			15	1.0			112
85090975	1	2	1	10974	20974	1	2	5	7	3	14	1	1				5	99	85090975	23090975		1			15	1.0			112
85090976	1	2	1	10975	20975	1	2	6	7	3	14	1	1				5	99	85090976	23090976		1			15	1.0			112
85090977	1	2	1	10976	20976	1	2	7	7	3	14	1	1				5	99	85090977	23090977		1			15	1.0			112
85090978	1	2	1	10977	20977	1	2	9	7	3	14	1	1				5	99	85090978	23090978		1			15	1.0			112
85090979	1	2	1	10978	20978	1	2	8	7	3	14	1	1				5	99	85090979	23090979		1			15	1.0			112
85090980	1	2	1	10979	20979	1	2	8	7	3	14	1	1				5	99	85090980	23090980		1			15	1.0			112
85090981	1	2	1	10980	20980	1	2	1	7	3	14	1	1				5	99	85090981	23090981		1			15	1.0			112
