id	landmark_id	type	icon_resource_id	location_category_id	location_region_id	location_prefectures_id	name_text_id	description_text_id	rarity	event_group_id	latitude	longitude	is_map_pin	url	open_date	close_date
10013900	10013900			1	4	19	10013900	20013900	2	1	35.7546	138.963737	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13900	2000-01-01 00:00:00	2100-12-31 23:59:59
10013901	10013901			1	3	12	10013901	20013901	2	1	34.942392	139.818129	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13901	2000-01-01 00:00:00	2100-12-31 23:59:59
10013903	10013903			1	4	19	10013903	20013903	2	1	35.454892	138.597419	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13903	2000-01-01 00:00:00	2100-12-31 23:59:59
10013904	10013904			1	8	45	10013904	20013904	2	1	31.703343	131.45853	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13904	2000-01-01 00:00:00	2100-12-31 23:59:59
10013905	10013905			1	5	24	10013905	20013905	2	1	34.357287	136.345945	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13905	2000-01-01 00:00:00	2100-12-31 23:59:59
10013906	10013906			1	5	25	10013906	20013906	2	1	35.454193	136.05982	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13906	2000-01-01 00:00:00	2100-12-31 23:59:59
10013908	10013908			1	8	43	10013908	20013908	2	1	33.116322	130.700922	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13908	2000-01-01 00:00:00	2100-12-31 23:59:59
10013909	10013909			1	4	20	10013909	20013909	2	1	36.844083	138.200455	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13909	2000-01-01 00:00:00	2100-12-31 23:59:59
10013912	10013912			1	4	21	10013912	20013912	2	1	35.959313	136.824859	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13912	2000-01-01 00:00:00	2100-12-31 23:59:59
10013915	10013915			1	4	20	10013915	20013915	2	1	36.66974	137.854084	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13915	2000-01-01 00:00:00	2100-12-31 23:59:59
10013916	10013916			1	8	44	10013916	10013916	2	1	32.96277	131.520346	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13916	2000-01-01 00:00:00	2100-12-31 23:59:59
10013917	10013917			1	5	24	10013917	20013917	2	1	34.849893	136.544588	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13917	2000-01-01 00:00:00	2100-12-31 23:59:59
10013918	10013918			1	3	13	10013918	20013918	2	1	34.323447	139.221583	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13918	2000-01-01 00:00:00	2100-12-31 23:59:59
10013919	10013919			1	3	13	10013919	20013919	2	1	34.330371	139.208683	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13919	2000-01-01 00:00:00	2100-12-31 23:59:59
10013920	10013920			1	3	10	10013920	20013920	2	1	36.44139	138.536176	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13920	2000-01-01 00:00:00	2100-12-31 23:59:59
10013924	10013924			1	4	19	10013924	20013924	2	1	35.48758	138.622549	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13924	2000-01-01 00:00:00	2100-12-31 23:59:59
10013925	10013925			1	8	41	10013925	20013925	2	1	33.434789	130.0203	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13925	2000-01-01 00:00:00	2100-12-31 23:59:59
10013926	10013926			1	4	15	10013926	20013926	2	1	36.791695	138.784696	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13926	2000-01-01 00:00:00	2100-12-31 23:59:59
10013927	10013927			1	3	8	10013927	20013927	2	1	36.299521	140.205395	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13927	2000-01-01 00:00:00	2100-12-31 23:59:59
10013929	10013929			1	4	19	10013929	20013929	2	1	35.547198	138.954761	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13929	2000-01-01 00:00:00	2100-12-31 23:59:59
10013938	10013938			1	1	1	10013938	20013938	2	1	43.66663	142.571131	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13938	2000-01-01 00:00:00	2100-12-31 23:59:59
10013941	10013941			1	3	9	10013941	20013941	2	1	36.986257	139.700608	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13941	2000-01-01 00:00:00	2100-12-31 23:59:59
10013942	10013942			1	4	20	10013942	20013942	2	1	36.516415	137.792569	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13942	2000-01-01 00:00:00	2100-12-31 23:59:59
10013943	10013943			1	3	10	10013943	20013943	2	1	36.692558	138.77389	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13943	2000-01-01 00:00:00	2100-12-31 23:59:59
10013944	10013944			1	2	3	10013944	20013944	2	1	39.684241	141.982738	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13944	2000-01-01 00:00:00	2100-12-31 23:59:59
10013945	10013945			1	3	12	10013945	20013945	2	1	35.196861	140.194031	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13945	2000-01-01 00:00:00	2100-12-31 23:59:59
10013948	10013948			1	4	22	10013948	20013948	2	1	34.836755	139.07515	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13948	2000-01-01 00:00:00	2100-12-31 23:59:59
10013949	10013949			1	3	13	10013949	20013949	2	1	35.735888	139.091821	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13949	2000-01-01 00:00:00	2100-12-31 23:59:59
10013950	10013950			1	7	39	10013950	20013950	2	1	32.931286	132.995327	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13950	2000-01-01 00:00:00	2100-12-31 23:59:59
10013951	10013951			1	3	12	10013951	20013951	2	1	35.295215	140.36032	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13951	2000-01-01 00:00:00	2100-12-31 23:59:59
10013952	10013952			1	6	34	10013952	20013952	2	1	34.171593	132.668779	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13952	2000-01-01 00:00:00	2100-12-31 23:59:59
10013953	10013953			1	4	16	10013953	20013953	2	1	36.661698	137.103565	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13953	2000-01-01 00:00:00	2100-12-31 23:59:59
10013955	10013955			1	4	19	10013955	20013955	2	1	35.417185	138.898074	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13955	2000-01-01 00:00:00	2100-12-31 23:59:59
10013957	10013957			1	4	20	10013957	20013957	2	1	36.685403	137.8473	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13957	2000-01-01 00:00:00	2100-12-31 23:59:59
10013958	10013958			1	1	1	10013958	20013958	2	1	43.057425	141.796996	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13958	2000-01-01 00:00:00	2100-12-31 23:59:59
10013961	10013961			1	4	17	10013961	20013961	2	1	36.268424	136.716666	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13961	2000-01-01 00:00:00	2100-12-31 23:59:59
10013966	10013966			1	4	21	10013966	20013966	2	1	35.986729	136.92753	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13966	2000-01-01 00:00:00	2100-12-31 23:59:59
10013967	10013967			1	4	22	10013967	20013967	2	1	34.936314	138.089469	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13967	2000-01-01 00:00:00	2100-12-31 23:59:59
10013969	10013969			1	4	22	10013969	20013969	2	1	34.655397	138.92107	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13969	2000-01-01 00:00:00	2100-12-31 23:59:59
10013970	10013970			1	4	19	10013970	20013970	2	1	35.925099	138.419735	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13970	2000-01-01 00:00:00	2100-12-31 23:59:59
10013972	10013972			1	1	1	10013972	20013972	2	1	43.034588	141.821032	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13972	2000-01-01 00:00:00	2100-12-31 23:59:59
10013973	10013973			1	3	12	10013973	20013973	2	1	35.728356	140.134799	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13973	2000-01-01 00:00:00	2100-12-31 23:59:59
10013974	10013974			1	5	26	10013974	20013974	2	1	35.610187	135.229606	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13974	2000-01-01 00:00:00	2100-12-31 23:59:59
10013975	10013975			1	5	26	10013975	20013975	2	1	35.543008	135.208959	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13975	2000-01-01 00:00:00	2100-12-31 23:59:59
10013977	10013977			1	3	13	10013977	20013977	2	1	35.760163	139.176993	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13977	2000-01-01 00:00:00	2100-12-31 23:59:59
10013978	10013978			1	7	36	10013978	20013978	2	1	33.797014	134.461179	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13978	2000-01-01 00:00:00	2100-12-31 23:59:59
10013979	10013979			1	8	41	10013979	20013979	2	1	33.274632	129.996114	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13979	2000-01-01 00:00:00	2100-12-31 23:59:59
10013980	10013980			1	5	27	10013980	10013980	2	1	34.66293	135.394532	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13980	2000-01-01 00:00:00	2100-12-31 23:59:59
10013981	10013981			1	8	47	10013981	20013981	2	1	26.669507	127.982682	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13981	2000-01-01 00:00:00	2100-12-31 23:59:59
10013983	10013983			1	8	43	10013983	20013983	2	1	32.842082	130.600409	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13983	2000-01-01 00:00:00	2100-12-31 23:59:59
10013984	10013984			1	5	30	10013984	20013984	2	1	34.279457	135.07401	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13984	2000-01-01 00:00:00	2100-12-31 23:59:59
10013987	10013987			1	8	40	10013987	20013987	2	1	33.773841	130.471123	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13987	2000-01-01 00:00:00	2100-12-31 23:59:59
10013988	10013988			1	2	3	10013988	20013988	2	1	39.708862	140.873879	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13988	2000-01-01 00:00:00	2100-12-31 23:59:59
10013989	10013989			1	8	44	10013989	20013989	2	1	33.681443	131.526998	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13989	2000-01-01 00:00:00	2100-12-31 23:59:59
10013990	10013990			1	4	20	10013990	20013990	2	1	36.285787	138.364032	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13990	2000-01-01 00:00:00	2100-12-31 23:59:59
10013991	10013991			1	4	20	10013991	20013991	2	1	35.849064	137.758002	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13991	2000-01-01 00:00:00	2100-12-31 23:59:59
10013992	10013992			1	4	20	10013992	20013992	2	1	36.05448	138.411489	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13992	2000-01-01 00:00:00	2100-12-31 23:59:59
10013993	10013993			1	2	7	10013993	20013993	2	1	37.316965	140.226329	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13993	2000-01-01 00:00:00	2100-12-31 23:59:59
10013994	10013994			1	3	13	10013994	20013994	2	1	35.742781	139.130167	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13994	2000-01-01 00:00:00	2100-12-31 23:59:59
10013995	10013995			1	1	1	10013995	20013995	2	1	42.661396	143.146969	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13995	2000-01-01 00:00:00	2100-12-31 23:59:59
10013996	10013996			1	4	15	10013996	20013996	2	1	37.471282	138.621361	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13996	2000-01-01 00:00:00	2100-12-31 23:59:59
10013997	10013997			1	8	40	10013997	20013997	2	1	33.48868	130.924366	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13997	2000-01-01 00:00:00	2100-12-31 23:59:59
10013998	10013998			1	4	22	10013998	20013998	2	1	35.160583	138.849973	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=13998	2000-01-01 00:00:00	2100-12-31 23:59:59
10014000	10014000			1	5	25	10014000	20014000	2	1	34.976489	136.343528	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14000	2000-01-01 00:00:00	2100-12-31 23:59:59
10014002	10014002			1	8	46	10014002	20014002	2	1	29.458692	129.590709	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14002	2000-01-01 00:00:00	2100-12-31 23:59:59
10014003	10014003			1	4	20	10014003	20014003	2	1	35.301582	137.893966	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14003	2000-01-01 00:00:00	2100-12-31 23:59:59
10014004	10014004			1	8	42	10014004	20014004	2	1	33.742744	129.779705	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14004	2000-01-01 00:00:00	2100-12-31 23:59:59
10014007	10014007			1	3	14	10014007	20014007	2	1	35.194265	139.611372	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14007	2000-01-01 00:00:00	2100-12-31 23:59:59
10014008	10014008			1	5	24	10014008	20014008	2	1	34.467253	136.551945	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14008	2000-01-01 00:00:00	2100-12-31 23:59:59
10014009	10014009			1	5	24	10014009	20014009	2	1	34.47679	136.491577	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14009	2000-01-01 00:00:00	2100-12-31 23:59:59
10014011	10014011			1	2	7	10014011	20014011	2	1	37.605979	140.210903	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14011	2000-01-01 00:00:00	2100-12-31 23:59:59
10014012	10014012			1	3	9	10014012	20014012	2	1	37.08363	140.006461	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14012	2000-01-01 00:00:00	2100-12-31 23:59:59
10014013	10014013			1	5	26	10014013	20014013	2	1	35.152054	135.51725	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14013	2000-01-01 00:00:00	2100-12-31 23:59:59
10014015	10014015			1	3	12	10014015	20014015	2	1	35.292835	140.358825	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14015	2000-01-01 00:00:00	2100-12-31 23:59:59
10014016	10014016			1	8	46	10014016	20014016	2	1	30.397903	130.42725	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14016	2000-01-01 00:00:00	2100-12-31 23:59:59
10014018	10014018			1	8	47	10014018	20014018	2	1	26.658308	127.990552	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14018	2000-01-01 00:00:00	2100-12-31 23:59:59
10014019	10014019			1	5	24	10014019	20014019	2	1	34.830281	136.303008	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14019	2000-01-01 00:00:00	2100-12-31 23:59:59
10014021	10014021			1	4	22	10014021	20014021	2	1	35.089896	138.122953	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14021	2000-01-01 00:00:00	2100-12-31 23:59:59
10014025	10014025			1	7	39	10014025	20014025	2	1	33.562621	133.264266	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14025	2000-01-01 00:00:00	2100-12-31 23:59:59
10014027	10014027			1	1	1	10014027	20014027	2	1	42.776894	140.792357	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14027	2000-01-01 00:00:00	2100-12-31 23:59:59
10014028	10014028			1	3	14	10014028	20014028	2	1	35.451755	139.289869	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14028	2000-01-01 00:00:00	2100-12-31 23:59:59
10014029	10014029			1	8	47	10014029	20014029	2	1	26.997259	127.9366	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14029	2000-01-01 00:00:00	2100-12-31 23:59:59
10014030	10014030			1	4	20	10014030	20014030	2	1	36.709496	137.816092	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14030	2000-01-01 00:00:00	2100-12-31 23:59:59
10014032	10014032			1	3	11	10014032	20014032	2	1	35.856929	139.192761	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14032	2000-01-01 00:00:00	2100-12-31 23:59:59
10014034	10014034			1	4	20	10014034	20014034	2	1	36.80928	137.88861	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14034	2000-01-01 00:00:00	2100-12-31 23:59:59
10014035	10014035			1	4	20	10014035	20014035	2	1	36.119975	137.642596	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14035	2000-01-01 00:00:00	2100-12-31 23:59:59
10014036	10014036			1	3	11	10014036	20014036	2	1	35.994367	138.800538	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14036	2000-01-01 00:00:00	2100-12-31 23:59:59
10014037	10014037			1	3	9	10014037	20014037	2	1	36.398149	139.90497	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14037	2000-01-01 00:00:00	2100-12-31 23:59:59
10014039	10014039			1	3	12	10014039	20014039	2	1	35.187183	140.329872	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14039	2000-01-01 00:00:00	2100-12-31 23:59:59
10014040	10014040			1	1	1	10014040	20014040	2	1	42.83345	140.674822	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14040	2000-01-01 00:00:00	2100-12-31 23:59:59
10014041	10014041			1	4	20	10014041	20014041	2	1	36.819266	138.405692	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14041	2000-01-01 00:00:00	2100-12-31 23:59:59
10014042	10014042			1	5	24	10014042	20014042	2	1	34.305614	136.88462	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14042	2000-01-01 00:00:00	2100-12-31 23:59:59
10014043	10014043			1	1	1	10014043	20014043	2	1	43.203287	140.858466	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14043	2000-01-01 00:00:00	2100-12-31 23:59:59
10014044	10014044			1	3	12	10014044	20014044	2	1	35.21338	140.187527	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14044	2000-01-01 00:00:00	2100-12-31 23:59:59
10014045	10014045			1	3	10	10014045	20014045	2	1	36.286671	139.090567	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14045	2000-01-01 00:00:00	2100-12-31 23:59:59
10014046	10014046			1	5	24	10014046	20014046	2	1	33.7579	135.926595	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14046	2000-01-01 00:00:00	2100-12-31 23:59:59
10014047	10014047			1	3	12	10014047	20014047	2	1	35.226572	140.373827	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14047	2000-01-01 00:00:00	2100-12-31 23:59:59
10014049	10014049			1	4	20	10014049	20014049	2	1	36.104356	138.240888	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14049	2000-01-01 00:00:00	2100-12-31 23:59:59
10014052	10014052			1	3	11	10014052	20014052	2	1	36.022576	139.507397	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14052	2000-01-01 00:00:00	2100-12-31 23:59:59
10014053	10014053			1	3	11	10014053	20014053	2	1	36.10501	139.114253	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14053	2000-01-01 00:00:00	2100-12-31 23:59:59
10014054	10014054			1	3	13	10014054	20014054	2	1	35.774081	139.20422	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14054	2000-01-01 00:00:00	2100-12-31 23:59:59
10014055	10014055			1	2	4	10014055	20014055	2	1	38.298617	141.525498	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14055	2000-01-01 00:00:00	2100-12-31 23:59:59
10014056	10014056			1	3	9	10014056	20014056	2	1	36.967196	139.98252	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14056	2000-01-01 00:00:00	2100-12-31 23:59:59
10014057	10014057			1	4	22	10014057	20014057	2	1	35.286826	138.954667	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14057	2000-01-01 00:00:00	2100-12-31 23:59:59
10014058	10014058			1	5	28	10014058	20014058	2	1	35.097362	134.715945	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14058	2000-01-01 00:00:00	2100-12-31 23:59:59
10014059	10014059			1	4	20	10014059	20014059	2	1	36.676456	137.854322	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14059	2000-01-01 00:00:00	2100-12-31 23:59:59
10014060	10014060			1	3	12	10014060	20014060	2	1	35.641486	140.187561	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14060	2000-01-01 00:00:00	2100-12-31 23:59:59
10014061	10014061			1	3	10	10014061	20014061	2	1	36.801617	139.000628	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14061	2000-01-01 00:00:00	2100-12-31 23:59:59
10014062	10014062			1	8	41	10014062	20014062	2	1	33.033004	130.019618	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14062	2000-01-01 00:00:00	2100-12-31 23:59:59
10014063	10014063			1	7	36	10014063	20014063	2	1	33.8752	134.413034	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14063	2000-01-01 00:00:00	2100-12-31 23:59:59
10014064	10014064			1	4	21	10014064	20014064	2	1	35.262343	137.40439	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14064	2000-01-01 00:00:00	2100-12-31 23:59:59
10014069	10014069			1	3	10	10014069	20014069	2	1	36.812396	139.22394	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14069	2000-01-01 00:00:00	2100-12-31 23:59:59
10014070	10014070			1	3	11	10014070	20014070	2	1	36.007349	139.268915	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14070	2000-01-01 00:00:00	2100-12-31 23:59:59
10014071	10014071			1	6	33	10014071	20014071	2	1	34.447805	133.85339	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14071	2000-01-01 00:00:00	2100-12-31 23:59:59
10014072	10014072			1	3	8	10014072	20014072	2	1	36.022682	140.546425	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14072	2000-01-01 00:00:00	2100-12-31 23:59:59
10014073	10014073			1	8	43	10014073	20014073	2	1	32.972692	130.600342	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14073	2000-01-01 00:00:00	2100-12-31 23:59:59
10014074	10014074			1	5	28	10014074	20014074	2	1	34.574031	135.004819	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14074	2000-01-01 00:00:00	2100-12-31 23:59:59
10014075	10014075			1	4	22	10014075	20014075	2	1	34.91527	138.925455	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14075	2000-01-01 00:00:00	2100-12-31 23:59:59
10014077	10014077			1	5	26	10014077	20014077	2	1	34.856224	135.797484	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14077	2000-01-01 00:00:00	2100-12-31 23:59:59
10014078	10014078			1	3	12	10014078	20014078	2	1	34.992941	139.970225	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14078	2000-01-01 00:00:00	2100-12-31 23:59:59
10014079	10014079			1	3	13	10014079	20014079	2	1	35.776849	139.002518	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14079	2000-01-01 00:00:00	2100-12-31 23:59:59
10014081	10014081			1	8	47	10014081	20014081	2	1	26.17636	127.643514	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14081	2000-01-01 00:00:00	2100-12-31 23:59:59
10014082	10014082			1	8	40	10014082	20014082	2	1	33.335882	130.818691	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14082	2000-01-01 00:00:00	2100-12-31 23:59:59
10014084	10014084			1	4	22	10014084	20014084	2	1	34.951447	138.940862	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14084	2000-01-01 00:00:00	2100-12-31 23:59:59
10014085	10014085			1	4	22	10014085	20014085	2	1	35.016145	139.066809	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14085	2000-01-01 00:00:00	2100-12-31 23:59:59
10014086	10014086			1	5	28	10014086	20014086	2	1	35.638573	134.620703	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14086	2000-01-01 00:00:00	2100-12-31 23:59:59
10014088	10014088			1	6	33	10014088	20014088	2	1	34.597995	134.126428	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14088	2000-01-01 00:00:00	2100-12-31 23:59:59
10014090	10014090			1	3	12	10014090	20014090	2	1	35.203669	140.226249	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14090	2000-01-01 00:00:00	2100-12-31 23:59:59
10014091	10014091			1	4	20	10014091	20014091	2	1	35.706121	137.914346	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14091	2000-01-01 00:00:00	2100-12-31 23:59:59
10014092	10014092			1	3	10	10014092	20014092	2	1	36.851104	139.23883	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14092	2000-01-01 00:00:00	2100-12-31 23:59:59
10014093	10014093			1	4	22	10014093	20014093	2	1	35.401846	138.596403	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14093	2000-01-01 00:00:00	2100-12-31 23:59:59
10014094	10014094			1	3	10	10014094	20014094	2	1	36.688571	139.104398	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14094	2000-01-01 00:00:00	2100-12-31 23:59:59
10014096	10014096			1	1	1	10014096	20014096	2	1	43.155563	140.80619	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14096	2000-01-01 00:00:00	2100-12-31 23:59:59
10014097	10014097			1	8	44	10014097	20014097	2	1	33.050373	131.2294	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14097	2000-01-01 00:00:00	2100-12-31 23:59:59
10014098	10014098			1	4	23	10014098	20014098	2	1	34.759495	136.844526	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14098	2000-01-01 00:00:00	2100-12-31 23:59:59
10014099	10014099			1	3	10	10014099	20014099	2	1	36.736807	139.218916	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14099	2000-01-01 00:00:00	2100-12-31 23:59:59
10014100	10014100			1	3	12	10014100	20014100	2	1	34.908931	139.865175	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14100	2000-01-01 00:00:00	2100-12-31 23:59:59
10014102	10014102			1	4	22	10014102	20014102	2	1	35.330299	138.616897	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14102	2000-01-01 00:00:00	2100-12-31 23:59:59
10014103	10014103			1	3	8	10014103	20014103	2	1	36.149204	140.225856	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14103	2000-01-01 00:00:00	2100-12-31 23:59:59
10014104	10014104			1	2	4	10014104	20014104	2	1	38.12579	140.569727	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14104	2000-01-01 00:00:00	2100-12-31 23:59:59
10014105	10014105			1	3	9	10014105	20014105	2	1	36.774667	139.978572	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14105	2000-01-01 00:00:00	2100-12-31 23:59:59
10014106	10014106			1	6	33	10014106	20014106	2	1	35.002213	133.600134	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14106	2000-01-01 00:00:00	2100-12-31 23:59:59
10014107	10014107			1	3	11	10014107	20014107	2	1	35.865135	139.187099	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14107	2000-01-01 00:00:00	2100-12-31 23:59:59
10014108	10014108			1	4	19	10014108	20014108	2	1	35.776431	138.332031	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=14108	2000-01-01 00:00:00	2100-12-31 23:59:59
