id	hash	size
81040220	128fc60cf737b7c96ad5f6a4b227f318	677141
81040230	eafcf651de569690ef48aa7fefce925a	529712
81040240	8ee6e0ee0df4d3d28a24397bb75e267e	509956
81040241	039a355db7b3de01fcf8f22e78229776	502877
81040250	73df4f88432f49627fbace4e9d5178e3	537610
81040251	53be2a2a6efea146afa4ffaa852d5386	538289
81040260	064401932711959225d8386a920b2ad2	639709
81040261	1f2bead1ab955890dcc031c18c7f4439	643659
81040270	38b67153e5f2e3a1c3aa9aa3ce362017	477537
81040280	3e3dc9dcc3da8820df07c65a5f972449	446821
81040300	6bba88b065d3bfb63b4da8b4afd0111b	499246
81040310	25017f32ebfaf52aeff4ea538ebdec6c	452798
81040330	95f93027f597746fcfaffea0feea66c2	645164
81040331	985ffc66a1ca61817f98229ff26d5618	669671
81040340	324452cdbe9cee173900c227376474f7	512631
81040341	cb46440ac246fd5ee776d4fb7c3c63b9	521204
81040350	75a5026306b4cbb86c26375d2ba5e59d	668485
81040351	6ace29171c7da3e181b3567940ce259a	685683
81040370	b8455ac5cb1aa2a1924f5f8b89d9abb4	553476
81040371	99317620f0721d80fcd937f6e8067fa3	549854
81048100	821a1200bcd035263d48050640a40e61	453716
81048110	f5579fe1131567d4b3c8a51cd667a2ec	487170
81048120	63f767da72bc18b25f9f75b544476723	495532
81048130	8e094be358fc597786541ba56fc5af55	469501
81048140	d0ccbfa0621653f9d6f66e6051286022	485820
81048150	b72a12b7e84008bd5e412963b709aaf1	503765
81048160	19c5b2a3fc8bcf5a1da5b56ddeb94118	541473
81048170	34294613275ab1a7d9f2ebe85d12b11a	555842
81048180	33954a8d19f71406a57339323ba4cbab	468533
81048190	c3f4bb8e6cf78a1b7d90c8cb031ccf22	463975
81048200	9cbf804aff9cbbec99cdd460d3129cf7	404458
81048210	e440c87a9362eca0bb1fa1c49ff5e700	495048
81048220	a6801d6ce7e5230d071d04735a5a8fd1	405445
81048230	cef8badf52d73c7b4e21877e41eb3778	456041
81048240	3688ac48d922922b12f0b325492c99d5	487994
81048300	e8e7ca7409904b79cf71298a42c7ff09	427167
81048310	771e08c6edb4d579f1f0f2e23f760708	521847
81048320	65c66641aaf393fddc4c97b95349ebd1	541060
81048330	d1c1219c2cbb7a6e8de857002d631fa3	461343
81048340	a12c77a9b8594f1d6dfd6b8d3cb1656a	515960
81050010	8f402ec03ca725d6f8b49e67000db3f9	283973
81050040	1bfdc405cc041a208d7168d55109aa28	349267
81050050	d678257ccb93d5c24fc0fb92e75d0d2b	388620
81050060	d7ec83ad796029ec355ac72225eaf01e	394443
81050061	c6f3042f1c301eb6e1d3a1f9fe0f14a1	404951
81050070	29201b00028776869efe23cee12726c6	350256
81050071	48f2657350247e6efb4ef99d52823b29	359060
81050080	90b98b75d70d773b4f0c4dfa60f2e6a6	348333
81050090	4a0756a00d161381dfea33f798d6ea62	331465
81050100	c6079b2aedbdfb2a4a330d944dba514d	357817
81050110	0ecafbd073bf4a61a0738942d637dc9e	363020
81050120	6e9d3d5df8cda272d2d9fea5ca05eee3	367259
81050121	d2c65edb6830ff4f0de9093c01c0c0b6	379912
81050122	506415dd2ea89bd73244d5bbfd00d15c	371421
81050130	5f14721c1f1dd1a5dda3eea528bad501	323110
81050140	55bb609cc47d203f50b48a082041d9cb	359919
81050150	12a069f6b6758f334c741786355d1bac	373981
81050151	09319b4fc4fb48ed93f8dccbc664311d	378906
81050160	5de93cf89e96841db156814b44cf7756	397345
81050161	d02ee20a78b885ae9eca191b192aa0c5	400318
81050162	f5c0819a5c3c21186cfb399ae261a14e	375325
81050163	da84afbb621e3f524b007e91ac2e960c	371707
81050170	09fc06eaf0289815dd09aacb761d8108	426562
81050180	abe629d5963e1b9522399b0bd25d4830	374456
81050190	af363c26c3caae9bb53637579c2679a2	402006
81050200	1822d2435fb28fa8ab2dec25d7570969	339564
81050210	8e3169c762cc0246bf7eb10681d8c12f	421101
81050220	009e0693d6c3eedfe9f2ec00e218540e	552036
81050230	8353eb9758b0012d71f202cddc586368	430464
81050240	a67ccbd9032c461354acad41b8a9550c	426372
81050241	3a17e9655b48198c276f291fb0780d64	430978
81050250	0ce1b5c0b5579f14586110714b2af47e	397483
81050251	757e68e459c35cb25d49d3cedcbdca18	402453
81050260	86c5e3dfb27f5dc7e253ae42db4d8e21	506346
81050261	f46c4ac5149f46c1817605ed854b27d0	528087
81050270	9ac947d3c34aea620345f71a2b767da4	345943
81050280	1b73ab9dbbfa462f32d55d4650d20660	342139
81050300	c629e78007f3eccd1024902166a5f4df	343561
81050310	1febbee265c0e08eb1d754cf6db480f6	356210
81050330	b3cd2ba000fd926c1521e119d060de9b	572350
81050331	7a52fc4e13c5e2af82ff75f543c2a297	592990
81050340	5bf9859d7a620359132760bf4bd63e5c	456704
81050341	296d14e7f352188acc24d924e43786f3	465994
81050350	7219f8c7001a1af47a2dfe0e1df70364	486758
81050351	c6fc25b4a5b9294bdfe7a758d422ea67	508210
81050370	b0ff493842089dcc88019a0d4857571c	483327
81050371	b57bf29ce0870690040e96ff0dcf8e63	488374
81058100	adaf8f48427930bd90fb788cfae5abab	317549
81058110	6f44bd5b70e94dd0b8b0fb097023caf3	329279
81058120	93f76bf9dfef0311b51b88bff50e74de	325943
81058130	71a8fe396f812166ad52fe5680bb616b	324533
81058140	5c960db59d52cb0b97b01695a7338449	322546
81058150	a27c02dd50dab7568ad31ccd0a655acc	332616
81058160	e3e79ee4636e65468c8af78814eb1c5e	384634
81058170	b45166e290407f69476efb6a8f3be47a	387320
81058180	9aabe771bcfa30489198c0fb085bde99	329843
81058190	9856091bc28741aa133750a62074484a	321973
81058200	e6330d46f315283755df50262febca97	319299
81058210	c404c09fe0a1be68643f6e17c92f9112	371152
81058220	0fd26a387acc1b716d0cf3daa61f053e	318059
81058230	431bbb06f3f0d22c8218fd92a8e3c21d	319980
81058240	ac5ea44c428292eaa280cad7abcaa318	319553
81058300	a452efcd5afac0dd1941566c3a9ac456	318371
81058310	8dd0604508b03f7310841edc02e14e54	400014
81058320	172239f302bc67d05d50f2fea95efa30	410868
81058330	3084bb41bf0d6b0440c4fe92e8cbbdb6	324941
81058340	b6f2f1d8f17ec25dc192b44378bb7878	380360
81060010	d386eb909ea848190b723af5e096a778	309890
81060011	3e29c5663b8bead22c99def5d79d374b	317679
81060020	a7165b27e864f806c2964f5ef0262c2b	296046
81070010	a3180017fc730355c2c34dbfbbd2e6a4	502121
81070020	48f76a3c53062b1069865dbb35b50757	521499
81080010	ff2564184ae008f4121a6c5b73097ac6	115159
81090010	85b2b02b50c1434d9bb7052fb4c53b28	291600
81100010	4bc49c55d187fc0e5557f314637ee526	369565
81100011	2a70b8098b9a89e81ee377e3c11d21dc	378053
82001201	458584de0990abb2b9e27084f09b7353	55438
82001202	626a30467747c2dc042339a315a40513	39469
82001203	a220970de609f6557f578429daa0bdef	55550
82001204	b42c5df3fed3704b47620b4a23022f99	47524
82001205	7b4ed104f7abe899df096f4935483c85	47840
82001206	d2ec05d92f835446e16572f9bcdba7e5	40720
82001207	542b494fd3c629d14454cb958f19f9f7	37731
82001208	55732fc67b91f32ede6aa7c4e697baf1	43343
82001209	db0ba096852acf83f7b1b7f5254537e6	55497
82001210	b086011d047804e2265e2b8b315566f1	54116
82001211	c92d78799a5f52399e645e363f84923c	51572
82001212	f17840b84738850de909e27189a81fce	43206
82001213	c5c74ab57caa720b87300c300254511b	75292
82001214	595617f3c6c0016531069ecc2b326a93	72090
82001215	c28ec9b3953ef07110244256ce373483	76327
82001216	7509560d036e1d84b8fddd1be059a20a	85612
82001217	f7b8a722efc1d1be2e109de5adf24a35	89725
82001301	7334e545503bfcc1e8856949bf8873bc	57227
82001302	1489f13f9724be3865b28d5deacd57cb	63508
82001303	f74d741c89c7254c73a7693298f4315b	46427
82001304	0a78f301e195baceb4a6dfb719ece2b4	122543
82001305	408dfb0e2c1bbd9f2a4f774a6db23ddb	85590
82001306	ee5f4b542eb8236abda719b9cf2c2597	89613
82001401	65a0cd08f98cf4d00122e625b3fda018	46601
82001402	2830d79d13a253946f49e83af3cc6f3a	71573
82001403	d3d2c983cf9474f7d6256200c9b141ee	27891
82001404	07df848ae6204a0ecfe715d2766dde7e	136535
82001405	0b6f8a25d68a2b9b0b61cdfc5af3f8a3	70201
82001501	4b83520334642537f8432532f02ec937	43008
82001502	48c11a6b665d1cf2ffc94929892e45e6	45783
82001503	9fe9828d5732c24043317944988c2527	52564
82001504	2ccf07bcecae659822e113f25f54e54f	53858
82001505	8eae2fc970775b27eeef1b7416e17c66	54538
82001506	4513f4017272afeedcba6689eb0ca54b	59641
82011100	29f29288e43afeb84801bd970ee63ff7	1797379
82011601	d6f4899790a1c5bacbc5313566a0f7ea	101095
82011602	c3fd699809098299c4adfc272d4acae1	88169
82011603	042c3487a60d6275d2e083da6f4fe3d4	69230
82011604	fc83d61fa3524429ff67ce6f83675a36	72632
82011605	bc8bf3d5aa58faa66bb5257ed3fa539b	68025
82012100	8a8e12ffe938a350b0ac69c9bcc60ec8	48231
82021100	394be01ada11663aeb0fb2bb83d3e90d	1813677
82021601	b821cd8e41c5f32f60ef706b6617ec9e	76791
82021602	cedca04a2280905076ecb0c6e7a6aa73	70858
82021603	999eef96c04e63879a5c00f42e0faf04	71551
82022100	4483d14378583e7b9dbdef74703e9433	30129
82031100	e6e6bfd113427c3858873884f4672d46	1702443
82031601	a655dce0ebaefc2b2e1fa89a7fd0819d	69345
82031602	c18115a9f042a1c555812c777a273c6f	66354
82031603	54e53bdb060d6af2d0db9e0ace43339e	69480
82031604	866d46a9979fe700545477b767433485	85876
82041100	ddf3b1ad0e21aaec7ca902c2b7ef3462	1747984
82041601	6c0cc8b69596e25fdd20bb4b1c240e89	79434
82041602	7748d699d51a0f1e52554570e5937f21	90580
82041603	8149bc0c3d5ff39bca6dd3e8fe4a8571	63876
82041604	b11e683b6cc15823707079190eb478dd	79175
82051100	bd513c48056a89bb4382dd54874bcf25	1449273
82051601	ee681810368d955ea892160a78ba0e1a	91429
82051602	4d0282066d632e9c5254b65d1dde66fc	68718
82051603	f3fc9ded0783ceb398baf72cc6b52bec	70152
82051604	773f426d8cde2699a19f9f0b00f7f52e	98773
82061100	c9cd6dd0ba9eae335109344bca35f4d5	1914
82071100	ecdd85e85e14ea29788f0e1fe8bd2797	30134
82081100	726f3b044044f4b50b83ec12f2824267	31561
82091100	f6db651dc4ecafcdae6e087a97851886	76814
82101100	56e2118677c2cbb913d0b179949a442b	1912
82501100	681ab37f3fa1878b107d26b438b31c00	1914
82511100	b84442b2a705033f971556b2c9964dc8	77285
83010011	00df11963249c107a8e6ab6f6e5d6d80	6768459
83010012	c94597a430dfc8bdfca7693af9422db7	6737835
83010013	4e3908cde7fa7a8c055fa9d5cd8f9b42	6803790
83010014	140548e9b40c0c81303fbc494ddd5a4f	7039852
83010021	8e0be197ca12c924f0eba4fbc99fbb3d	8084314
83010022	43118b32617a830283ad941909a80521	8152918
83010023	125f21221e8735121d935dc28eddad77	8147411
83010024	66157ad39414eb341feee5e466c17122	8410598
83020021	f602bc5dff710de12491ab6b48ec3b43	4942390
83020022	fbb1d0ea5cbdfdf41cb73f9a290313e0	5277902
83020023	0630842b98b9aa9054721807f6ebed3a	5301097
83020024	a5f4b4180606d93f1b6ae4470eda3732	5617191
83030021	72a37651a811bbc36aec83b8f7f89bb5	7271540
83030022	93e27eb1469837d822dd599bc2a66714	7289189
83030023	df3b0c98995295cfa59af8a6c681dbfd	7393307
83030024	fd778d947f156866ca2e756dd6652ab2	7522293
83040021	1844b56da09ebdcae1a4f3e036cf32ed	5394564
83040022	38a7dbed4d39a62bfb2c90f4a0bcc946	5381768
83040023	69ed61e9c360932e5a8f65d25179c767	5427273
83040024	6ee6c769090bd5ad4a0b0710f086031f	5499902
83050021	cce6ebfa31becb965322877e33b811d8	5639955
83050022	a418cec8765fc508068b3bf363bd95e9	5643295
83050023	994c499e0c61be1098027c426ec7c0e2	5654485
83050024	58eacf5ee3b6d2be32159500656f9398	6102029
83060021	3ff366af2aea8614449dac04fa5c0ece	3784755
83060022	417c47bba3939644b4ad22d3f5112c92	3823983
83060023	c76df72aa2394c5b3a2c9d6f20162ca9	3842087
83060024	9c2ad057da364a6add707f650e3a6937	3818956
83070021	8b74f16c8fda8b2db01156c2a06d11d2	8124892
83070022	9b819d06d5e20c0a26abab8e8acde883	7900172
83070023	1eda1ace503d1403d831c1eac62c2212	7945044
83070024	0f4de1dc2a19ed3369d5eec8ae64cd7b	7954080
83080021	ce403acf7fee749bd3b800da33f7e426	10378538
83080022	2ff7fecdedabc76efb6104a21a142f24	10368282
83080023	10eefe34cd2f74cbdcc2256c6bb58581	10420329
83080024	6ea13cc24b0e475bd9fc6d116555fd5f	10463093
83090021	95d2b32b8e97d484523fd0e628e728cb	7141011
83090022	5770777ef5b65eca99324cd6a2913c95	7162279
83090023	65e97275af1c7d0d7fd2df24357e29fd	7140227
83090024	34ae3029bb18eb8845ff99ac7fdb0f5c	7434667
83100021	b1d99b34536707da4cae6f535f8cfebe	5758414
83100022	f4230f5cf6258867fe372c3b78bba791	5789655
83100023	724e71d94c8049660afef627b9b86198	5895856
83100024	080e2d936670644cc21d932e29aa643c	6171645
83110021	b47cdab7e9fa952df96a15076ca11090	5422926
83110022	c9fe6c370089ad814f062fdac2802fc7	5465073
83110023	3286cba2e855f521ef65e71817eee9e9	5566188
83110024	a12aa0976e1e17cbb7286b5e7817d878	5803594
83130021	9c02b4e9c8ef0b201b9b7eef8285b540	4406031
83130022	d9d5fb4eab9d9fc1d2d52112cba3390a	4387194
83130023	039de51a76b01cf33372a63f5e44308b	4586410
83130024	c74d6c86b01bda1b16f35f097b5a9771	4646484
83140011	1fe1a9db84d68c89cfa4c1d0ae6f6ae5	4961151
83140012	5bf979935e3346c8c9340d111c5d2088	4974563
83140013	184d4ea04d8ebf9b31d46781e41e26cd	4958151
83140014	706bb393480a7ce12d45b59d01ea554a	5256154
85010010	cab43b59591b214c1b8fc00b6dcd852b	102321
85010020	c1f2d51f076be26b4a265069f1f8569e	113459
85010030	418f832e46983b0ba132f38ef85e7341	121844
85010040	fe1daaa722a7a9be44810aac117b35f7	84208
85010050	86eb31e1851ce746e50842bb0d8961a0	98420
85010060	532e86ca01e732b759cad85eea7bfa7b	101018
85010070	f9cce0b7bb6dc828ebf6dda218bf6aef	129738
85010080	8a8a6aa9b64743b20307d537441b5b24	169857
85010090	e0afe8533f254290fa228705a262b578	103835
85010100	e12ebd7bdab90212efe4ec47d19cf45d	234017
85010110	ced19fe1375b9713d9a27feaa155bc8b	47903
85010120	5e8af102aae40b3a9b2f3105ec049d0d	107846
85010130	73bf68fa90ce877d29fa96b59b70f994	170638
85010140	633c666e18ee6844cece68cd7020a71c	103834
85010150	645b0a1df6657c0eb6a7f327e08e6d2d	85334
85010190	f0fc5c2c2b64dc6894ff0d580b9df3a6	74137
85010200	3d1234317b6d2fa476a837fc65428182	140132
85010201	abeb0b675279c72c02b7b9d570fd02a0	139391
85010202	6f11dc2d5e8e435945d0bd4618d17114	139833
85010203	1b0dac50b29471cff65f2ddd2e5c71d3	140191
85010204	595f74c72b95fd0b040d0be34ac58faf	140302
85010205	a34b9df613141b336c93848dc65bce6e	140529
85010206	56e0a3780ae2a96ea90779af23d5637d	142242
85010207	2ed180e3ace199ec714d556b40d828c2	142625
85010208	7c683120d1360802b81e7a51486c339c	138509
85010209	ea42109acbe62800d390c67142b951a1	140213
85010210	57abadc2ae81f7d9ea01705fbbf8a087	162447
85010211	2139a2f1896d5d62c72f276789019e0b	158718
85010212	f2619564d6a26c1be0faca3e0ce49d1c	157792
85010213	56d76414c62c0acf2a9a8c9f24f456bd	154603
85010214	b56220bab74946be040696137a76e2d5	157933
85010215	1b846db871ff5e4a71190ec99899aa83	155891
85010216	fef8c2743005b5c1e1fd3ca6cfdb5075	163943
85010217	2b997a2fa26e6ecde56e6cc1e02f141b	170754
85010218	b953b5d05f14f416fc168731cf638d66	158659
85010219	d513f75c52939545e400aea03645b03d	149364
85010220	ddd3f82bd0aedb75c5c772f901bee572	102229
85010221	e0d391414369b00fb30470da8a4c2857	94079
85010222	ac336fa817d81b6bf8f58573f0db55ed	102918
85010223	7e239ca3acc6f610d37085f735ca96f7	103937
85010224	a3471b314c412f83d13b27b84a8fa343	104274
85010225	642f534c612b410366371ca11070470d	101724
85010226	a7011e2230d58c2cbd1a3d25e1eb00b9	125965
85010227	8fe4553379306f134dc217cf2a609e18	127541
85010228	449ed840dcbd175723e15022fcce92bb	102884
85010229	76752e591217b7df3e71e1985a5b845d	91380
85010230	f41cbc8b151ce98df51ce12845f11845	113003
85010231	794825dff2be2ec2cbf2caccd8b0fb66	111329
85010232	a254c887977f47a99d3f36c8ffdab0c4	111400
85010233	e4f9017fc837ffbadaadef553dab4bb2	110337
85010234	e754fa6f9e3b825036ba284e1273b086	111080
85010235	749a778e33d788adb3679cf24b330e80	111784
85010236	aa8573032066f8e08f7516bfcc7297a3	118179
85010237	977422bbc0847195d7ef7c9196ab4533	120221
85010238	90ff1a2d7d9d1870380163ee3660847d	106352
85010239	055e74ab7278f7f40e535394dce4f0fb	107216
85010240	ef29b487d1bd4bea9a2a708d6b5058ff	104303
85010241	8c472643f67af7c2754bf5148345aa29	94872
85010242	2b2937150b645c9d84e96d5e0f112ca4	99783
85010243	9a9a3a25d38da9a083a6d2e9fea7f010	100246
85010244	def2796a40bfab2b5e13823886f6fbd9	101510
85010245	18fd5ceb211ea4f6e5eacb0fe2aecef7	99637
85010246	629b3dbdb112ee30267cdff3af0ef3c2	112049
85010247	2924a2575c1ce2b7c24e6cfe09891477	112864
85010248	e22455d3b04ccdde598a583e6279abae	96867
85010249	525f1985ddf72af94d8133f5536f5f7d	93785
85010250	b234b44afc09baee316ad78bdbc8c7d4	194923
85010251	e4563c328d04aec59a81003829da7f51	193070
85010252	1fc4ff976fdeeacc13103ee015cd24b0	194980
85010253	1334d3f091715570300534604633c097	195014
85010254	23ade4ca37625efa995a16f8b16e0b3e	195283
85010255	d4f553bbaabbc3d819e3032cd38f75ac	192948
85010256	819f6a7c63bbd6c849218636840fbc56	199339
85010257	56eb49d90e0b319e59889c7556b4acf3	200369
85010258	ecbffbb60b172bf94d46176e66ec13c4	190419
85010259	07c103ceafce8feb24b8c1560d94ddb2	185733
85010260	4d271ac40be965a4bc0eb67551a1df64	131016
85010261	cd1fc89ba1ebd35a936276785b5ec063	131617
85010262	d5f8a3d9abc7f87370f379777a515e27	130995
85010263	d7642bbd66151b938409ad45c205ea33	132376
85010264	32213281f16ed6cc92e504ad1006e8de	131310
85010265	0c36e0c7159ff0f51a6006d3a95a3cf7	129106
85010266	bff5c457116e54bba8f09a3cc84da38e	127093
85010267	d8dbf67e249f3e3b22b8e9bfe6d6e27c	129891
85010268	680fe070f63e1c5563632e6d970feacb	133821
85010269	475beb562e25196310ce8eb6cae8763d	122846
85010270	d42d8b51b8ce51f95700e6cb5b8200f1	123289
85010271	b506bcc65a35ed82d8e7a185d952f2bf	119708
85010272	c51a1160244474f0c706cb095f2cb23d	122105
85010273	ae6751311a6dec8c90b72be50156432d	120550
85010274	edf826c40fc33c29a863f8ca3180bc9b	121327
85010275	26f7df7a6485c643ae5c099da9514d64	118866
85010276	8d8f3a21efd5953396a14b312b2d2759	131278
85010277	f820b44991e150c4c4bfda80dd76854b	132367
85010278	3a84e2456dffe8e4fc9a87daf10349ca	123672
85010279	a623e4372a1f66fdc3b67ca65ade1f3a	167007
85010280	7cf834daf97b66a62bf4120061281429	74883
85010281	8833ebcc41164e9691847132b94da2a4	72402
85010282	7214b5d92e1ccdad51b04668c6457aa8	71205
85010283	0e8852946fff27badcc1a84911bbf6ae	72394
85010284	653cc819c9ca96a302e16bc73e387800	70391
85010285	eb647fe4e82fa0ba5dbea5018a5e4676	67895
85010286	d7a0f5cd27f4c29ccfabfd86b28794d6	77756
85010287	d45954b1030a952eb3d4273bf84dd682	79088
85010288	ca791f24d26a265442d0f6b98f321b9e	75461
85010289	86ca8c7404514d7fee9dfffef8d2a738	60329
85010290	bf2ee01063d65b623bf84f1c8f58c6df	106236
85010291	5e25a74ce781bfb31b04e1d20def0226	107123
85010292	3345c60fe442be2fdca335d667ca7479	107164
85010293	2ddd716e886df26e33c0b0adf0fff5c1	107682
85010294	244afb700bd916ded635e04ae11668be	107199
85010295	37b63abc6933b6be3764bf34896da537	105861
85010296	48752ba1fb0a8f9db339a694c8e0dda8	105920
85010297	e218da76ad2adaa6621e1e4cc6657a5e	106378
85010298	c44242febf027d9fbbf51055958079f7	107273
85010299	b3e7822066c6c3121fa1054cc59989e7	102671
85010300	998e1d05ab06ea6b413e2b4dc5afb669	107627
85010301	1caa64dc4ac1bfdc14c0cb060bdac22c	107468
85010302	711fd2ac74f6742ecc159c3e082246e7	108011
85010303	7cea48bc969166b9ebfdfc24ad38a0ba	107365
85010304	661870465569274397f78e0a52d0f650	108044
85010305	520a269caaa1265f1431a9152da2d3df	107643
85010306	e5cc059c5540cc790db348e4ddf9d9b3	113184
85010307	a57de0243bc0d619ec5f0022b1351ffd	113743
85010308	68a9fabb18f4a663c622efe2d46abde7	103850
85010309	3fb83b305a683e8765b373da11a91b1f	103331
85010310	7d55e351b846bb558a7cf5946aafb2e2	185044
85010311	37c6e42e72208f27cc61563e6a25e70a	186360
85010312	2bb27d611f7bd9dbc36464b98997ecd4	186911
85010313	42782da168950b883972472665cc2ae6	185240
85010314	a51b2c82ae27dd715d9368eb0c2c93f6	186463
85010315	57d9be01373742e59f6fdb6a8ca4494e	187660
85010316	c57d02eef27d235ce9828f599c0c095a	182431
85010317	e53c36a6b1a1917bf4f96c735173d719	185310
85010318	c7224985d694012dbe19560f6010ed41	181448
85010319	a160252873e43f16ced72fd54a650c83	185824
85010320	0085b7683ae3cc2966bcb6a977fb0024	161227
85010321	9ba89ed7b05e108930b661b60c620085	156491
85010322	e1c6dd1edaabe5ab12baf043e89adacf	156656
85010323	d350f006aa822315dc5d509119e39c63	156287
85010324	3fb7301d29d2f510933097c75691fd64	157095
85010325	d604c70c607c824c710a2c72a6558077	156341
85010326	05f187c79f0b7e42523f84eddd6f3446	166633
85010327	b15ecc0eaf369c0bf997c07272dcf6e8	170948
85010328	1c7dded045ace93cb55bc713f95c4a42	155440
85010329	3073386bbd1608163fdaca1306173fc0	153036
85010330	2268743e7b3c0871bbc5594f67e9ddc8	171520
85010331	940c942a030dbd3ff7738897e9111fec	165803
85010332	ea0b945245de5de3f615c60dcae7424a	167374
85010333	c6a32faa6e8f06afc738823ef0825a2f	167171
85010334	26bd8ad785b505113df6a3a63b35c54b	167032
85010335	5514e50550000b0eb2eeeb75e58ea018	165676
85010336	3f220bf3dd777d69344f0ddde0167f1b	187712
85010337	33354ef68e4e7e078aade3d30f8b84ca	185562
85010338	16199a6487f8c5c5f61b8585260bf7cc	162716
85010339	904490423604450a1413d3e39a111d2f	159888
85010340	330f412c0ca7887cbd8a03afa5519f86	163881
85010341	769bc219a3aed808eaffa72952e141c9	163363
85010342	aa2a48a7a9e2e21fa2042fbddfcd7161	163372
85010343	6c5c91931208820a6b3f025741c49aff	163653
85010344	4096abb17ed67cd2cec78180edd9744e	163901
85010345	707472bc36b4086b92209ec293ef8977	162648
85010346	97d9d99245fc27af3bb3038667e1877b	171118
85010347	170312acf9ea8127f99cd86995aa8859	172126
85010348	9e4d42bab33b7c65b729b69b8c4a75dd	162675
85010349	19e0d0d93bcd6897c001d94f55178abc	162909
85010350	b2868d7114d2455068dce8a016edab9e	154821
85010351	b391f0563428872c7404e49802866536	154677
85010352	f57d309b08ef1d293ed671a4f1e8a8d4	156302
85010353	d9358a331339538c687f80d300cf45a8	154975
85010354	b13fc65b82b9254821372d9f9bc29b97	155106
85010355	a7bdf4e613e0d9570904b93bc4fe6360	176319
85010356	2e7a37ec097699a07db8ed80e9e37997	183732
85010357	fe0a7f97bb9ed3cc186ed062a681057e	159687
85010358	66c8b63dd9da0d4484e00a54ac66f77d	153999
85010359	57dec5bdd35ce561e9e4837ddf858dc2	152967
85010360	2dd1a16a131350b64f0262d9b1bfb7e2	74784
85010361	6b52f3d4249ea98e0b6f26f57b21e483	74065
85010362	da826f0ec12124d51b8e822c9e24c3f4	74457
85010363	78d702f5d4be8d87786e08af7f80d8ef	74044
85010364	f891262e3a6aeec017601a18f2a8eb63	74368
85010365	0d9a536ccb89756cf9eb6ac894f60828	74222
85010366	75f28d83a31aaf74055d477a0b7eba3f	74885
85010367	a3e22729c67cf225252182e32bd2de7d	76861
85010368	e649f17dca64c86b84e828238e62601d	71009
85010369	ba7c05002253853b53a7c55d5c956688	70748
85010370	ac323aeeb60164e5343f18ef358a5798	154253
85010371	074082898dfe9d4ea9d1593f903930b9	153103
85010372	d51e7a2961e53bf86f97d4bc7f398694	154037
85010373	d342ee26ac5f649c6a3bbac901fb75fe	154586
85010374	f2773b29ddec460a2124dd02766bdfd6	154514
85010375	d1658223338fb420c7fb2e33ca1085ce	154100
85010376	c26bf64f8d33bd7cebfec29f4c237a04	161186
85010377	d160330445d822e7f42e7ecca8e00ef4	161058
85010378	12679d13e5b0560d067a387d46807663	152126
85010379	06c8e38064e6419f9643f600db447bba	149377
85010380	1c325bfab0be53c6d99de96969017072	113129
85010381	3b067231a58b60c056de6e458001be30	111165
85010382	28d7363ceadbbe9faec51e25b412943f	111303
85010383	52109ed4d90a6b7b0b5ceadc90819de3	113483
85010384	595b373c942246a6fbb9420c0db068d0	112827
85010385	437d6cca258440494c6494ce586cbf6f	111024
85010386	9995fa7e586ef1449c61dea49fe3ddda	121258
85010387	bcdbe9cb5aeb916d5b8e823c6ede0f1b	122248
85010388	a416ce8379aed23e0d436643bad4a6a3	114385
85010389	0dbc0dcfbbcf72a6b30126a80255b216	99679
85010390	48f48395ea4ac4195931bc68adbb664b	108274
85010391	c2c7867d23092a390db8cc1af7f7260d	107241
85010392	b5a4706850ff5b248c746c5ccc6cb84e	108176
85010393	3120e505d4fd090c52416c27bbafd626	108414
85010394	fce4aedd0a7b1ba56bee9f6430e1b290	108076
85010395	a75700ebe60f68c57754843ca7729477	106835
85010396	5c690e44e29d8f3a8a3f8ba98a7d9d32	111573
85010397	ba8491d626c10820e3ac890f39a33e27	115051
85010398	f5d71ad637f654d3ca2bb97313d63e14	103961
85010399	aec01c4e42175434aa4365e895207f62	100141
85010400	1870c2b88923b8abe278ab440e1aa29f	79738
85010401	4ac72da8fe05f322a1a6367643b9bae7	82498
85010402	b7d3f6c7626e3dfeda6ad34d040aeccc	82113
85010403	815680c060e89172712ae713475bbec1	82094
85010404	5bba227853034bc433b2b125e0f8750a	82055
85010405	dcceded1feced5908499dea925a453dd	81306
85010406	842e7e5edb57fc70489e69f74be4d968	98834
85010407	510f2eecdf23f0bab3232c7ca58fe55f	100236
85010408	edbbbacbfed9064e9ceac610d7550587	76353
85010409	6ced5646ed83e416f967093a4148caae	74577
85010410	649d4dba8aca8709a1c3f1c265fb1433	117119
85010411	aa0e5b1e1e55787e5ca01309b376355d	115637
85010412	2b77f42edde92f4693dc15ce9747164c	116742
85010413	12817758a755076c2ec7e3fefdc73750	117360
85010414	4a189a899c67f18ddb802586b0fc0461	117838
85010415	a8eb75bfcc89b450ca3a19203a8982c8	116860
85010416	b57f2682524e3efa67a53d4523006ae6	115014
85010417	499b817344d1e9b9869ac58a9507bfa1	119769
85010418	4830431b9a9e41607451b96bea441de6	116816
85010419	b319c59145ed3d39f9f0570b5e9aab58	113875
85010420	8ae85ce1d090eb5151cc86651620c421	120979
85010421	9260bbb12ecd9b9c0e4b6a02c1567b5a	119139
85010422	a4ae2139447e410f7390d73ae54b819d	119875
85010423	c7f8649ab5ccd2ff1254da945440f4ae	119578
